left_word,target_word,right_word,context
勾結,畢竟,我們,混水 時刻 胡亂 揮舞 倚天 屠龍 傷害 我們 如 憲政 倒退 特務 失控 政爭 出賣 擴張 軍備 政經 勾結 畢竟 我們 受 倚天 屠龍 統治 特權 與 法統 意識 之 苦 已經 有 四十多 年 了 而 這些
武器,畢竟,是,下來 事實 很 明顯 不論 上帝 站 在 那 一 方 也 不論 那 一 方 代表 真理 武器 畢竟 是 現實 的 強權 就 是 正義 和 真理 不免 令 人 懷疑 是否 該 是 這 場
前身,的確,是,見到 荷西 倒是 見到 了 老總統 和 國父 而 三毛 說 老總統 來 向 她 證實 她 的 前身 的確 是 一 位 印地安 酋長 的 女兒 天 啊 這 就 是 名師 的 教育 方式 我們 的
張一慶,的確,曾經,也 聽 了 其中 大部分 他 是 看 著 稿子 唸 的 不 是 演講 不過 可以 看出來 張一慶 的確 曾經 下工夫 準備 精神 勇氣 皆 應 嘉獎 張生 講完 下台 全 班 報以 熱烈 掌聲 我 立刻
有時,難免,低落,的 路途 實在 非常 可惜 雖然 在 她 的 人生 行旅 中 亦 常 遇到 挫折 打擊 情緒 有時 難免 低落 但 因 性格 較 樂觀 加上 瞭解 情緒 起伏 的 種種 內外 因素 心 裡 先 有
背面,總是,暗藏,足 下 她 認為 其實 每 個 人 都 活 得 千瘡百孔 一帆風順 只 是 表相 光彩 的 背面 總是 暗藏 更 多 不 為 人 知 的 辛酸 從小 由於 母親 個性 強烈 她 承受 很 大
她,總是,留,而 不 應 佯裝 人 不 在 家 到 最後 他 索性 常常 出門 來訪 不 遇 時 她 總是 留 一 朵 玫瑰 在 信箱 裡 最 高 紀錄 曾經 一 天 中 同時 有 五 種
媒體,總是,通靈,老包 因 言 賈禍 讓 老包 嚇出 一 身 冷汗 唉 境界 何等 不 搭調 難怪 和 強勢 媒體 總是 通靈 不 起來 日本 媒體 將 台灣 立法院 列為 世界 十 大 驚奇 之 一 後 不久 我們
時間,總是,配合,聲響 他 馬上 放下 碗筷 跑到 廚房 邊門 砰 一 聲 把 木板門 撞開 跑到 院子 裡 去 時間 總是 配合 地 剛剛 好 一 秒 也 不 差 他 往 那 家 賣 雜貨 和 隔壁 鄰居
聲音,總是,異常,6000 年 此 尚 不 包括 失蹤 或 無可考 者 其間 雖 曾 有 零星 的 反抗 但 聲音 總是 異常 瀛弱 這 種 個案式 的 反抗 通常 短時期 即 遭 撲滅 因此 此 時期 堪稱為 人權 黑暗期
人,總是,認為,墜落 的 時候 我 還 看見 朗朗 的 笑聲 化成 金粉 向 大地 飄散 生活 在 台灣 的 人 總是 認為 台灣 社會 一 片 亂象 但 只 見 其 亂 卻 不 願 追究 亂 之 緣由
裡,總是,一,快快樂樂 的 長大 我 一直 不 知道 要 怎麼 說 負 責任 的 話 每逢 提到 他 心 裡 總是 一 動 知道 會 很 寶貝 他 好了 她 快樂 地 叫出來 這 就 夠 了 子章 我
堅不吐實,總是,永遠,其實 沒有 太 大 的 信心 不過 儘管 他 再 了解 爆竹花 她 對 年齡 一 事 還是 堅不吐實 總是 永遠 的 二十九 歲 戳 不 破 的 二十九 歲 這 一 天 天氣 冷 得 叫 人
可以,有助於,國人,當然 不止 以上 等等 這 一 席 紙 上 辯論 權作 反 皮草 思想 東來 的 引介 希望 可以 有助於 國人 對 西方 如火如荼 的 反 皮草 和 擁 皮草 戰爭 有 較 深 一 層 的 瞭解
