left_word,target_word,right_word,context
我們,總是,揪,安靜 因為 它 的 主人 迷信 這樣 的 道理 所有 的 通訊 裝置 都 具備 獸 的 體質 我們 總是 揪 不 出 溝通 過程 中 擅自 曲解 意義 的 元兇 這 是 個 自 外 於 季節
辛苦,總是,叮嚀,年 散居 各 地 的 兒孫 都 要 不 辭 旅途 塞車 之 苦 趕回來 老妻 念 他們 辛苦 總是 叮嚀 不要 他們 回來 可是 有 娘 的 孩子 還是 要 回來 團聚 第二 輯 是 旅居 生活
字裡行間,總是,讓,以 淺顯 明朗 易讀 的 文字 表達 她 的 心意 讀 後 容易 引起 共鳴 而 在 她 字裡行間 總是 讓 人 感覺 簡單 樸素 是非 分明 的 人生 乃 人間 至高 的 意境 這 是非 分明 其實
前,總是,用,離去 已 數 年 後 仍舊 思念 著 父親 留下來 的 回憶 實在 太多 了 母親 在 人 前 總是 用 開懷 的 笑顏 掩飾 自己 對於 生活 的 無助 屋 內 那 只 壞 吉他 曾 陪伴
她,總是,那,的 哀愁 都 未 嘗 過 如何 讓 父親 就 這麼 放開 她 的 手 直到 永久 時至今日 她 總是 那 句 老話 日子 還是 要 過 阿 雖然 還是 那樣 對 人情 事故 看似 漫不經心 房 內
著,總是,要,很 奇怪 我 為什麼 要 選擇 這樣子 的 生活 方式 我 無法 很 清楚 的 解釋 但 活 著 總是 要 給 自己 一 個 生存 的 理由 吧 而 我 選擇 的 就是 那 樣子 令 妳
茍同,總是,有些,妳 說 愛 是 不 需要 理由 的 這 一點 我 不 否認 可 也 沒 能 完全 茍同 總是 有些 什麼 因素 是 決定 妳 要 去 愛 一 個 人 的 引子 的 雖然 這 點
錢,總是,比較,一 包 煙 還有 一 瓶 養樂多 我 故意 沒 將 錢 花完 因為 身 上 有 一點 錢 總是 比較 安心 的 嘛 不要 以為 我 很 無趣 其實 我 很 注重 享受 的 像 現在 我
似的,總是,喜歡,妳 說 從 我 的 音樂 聽來 從 我 的 歌詞 看來 我 彷彿 在 跟 自己 賭氣 似的 總是 喜歡 用 不同 的 歌曲 來 拉扯 對立 硬是 要 將 黑白 之間 的 灰色 地帶 逼迫 離開
他,總是,好鬥,跟 白我 好了 這樣 比較 不會 搞混 黑我 這 個 傢伙 是 我 外在 所 展現 的 魔性 他 總是 好鬥 殘酷 極 具 攻擊性 白我 比較 善良 一些 可是 顯得 懦弱 消極 所以 總是 被 黑我 擠到
所以,總是,被,展現 的 魔性 他 總是 好鬥 殘酷 極 具 攻擊性 白我 比較 善良 一些 可是 顯得 懦弱 消極 所以 總是 被 黑我 擠到 角落 雖然 白我 也 是 會 反抗 掙扎 不過 就 因為 個性 的 關係 最後
知道,總是,顯得,妳 妳 說 妳 哭 了 在 看完 了 上 一 篇 信件 的 內容 之後 妳 不 知道 總是 顯得 驕傲 狂妄 的 我 竟然 是 如此 無助 的 遭受 這麼 大 的 折磨 妳 想要 收回
人,總是,覺得,我 對 玩 樂團 的 感覺 時 我 都 不 知道 該 怎麼 回 才 好 大部分 的 人 總是 覺得 樂團 的 主唱 或是 樂手 就 應該 是 什麼 樣子 的 詭異 頹廢 不拘小節 才華 洋溢 玩世不恭
啊,總是,有,生活 越 難過 的 越 值得 敬佩 因為 沒有 為了 什麼 好處 而 出賣 了 靈魂 好 屌 啊 總是 有 人 會 尊敬 的 這麼 說 唉 其實 事實 不 是 這 個 樣子 的 玩 音樂
的,總是,會,這樣子 想 的 話 就 可以 比較 安心 的 去 做 自己 想要 做 的 反正 該 來 的 總是 會 來 的 嘛 也 就 不用 再 費盡 力氣 後悔 的 想 著 如果 當初 如何 如何
事情,總是,要,而已 啦 我 跟 妳 說 噢 這 將 是 寫給 妳 的 最後 一 封 信 了 事情 總是 要 有 個 段落 的 嘛 而且 我 覺得 已經 說 得 夠多 夠 清楚 了 不管 是
生命,總是,會,啊 嗯 讓 我 整理 一下 妳 看 過 侏儸紀 公園 吧 裡面 有 一 段 話 說 生命 總是 會 自己 找到 出口 的 跟 我 現在 的 處境 很 像 呢 不 懂 那 是 很
文化,總是,時間,手 中 許多 文物 淪落到 異鄉 土地 一 場 文化 浩劫 那 是 中國 古代 最 燦爛 的 文化 總是 時間 的 風沙 人心 的 貪邪 唐代 笑容 宋代 衣冠 都 在 洞窟 失去 顏色 聖潔 性靈 剛健
平常,總是,做完,的 看 而 為了 不 讓 父母 師長 疑心 學校 的 功課 總 須 維持 一定 的 水準 平常 總是 做完 功課 之後 在 父母 的 監視 之下 就寢 然後 半夜 再 摸黑 起床 點 著 小燈 挑燈夜戰
校園,有助於,舒展,女 同學 站 在 走廊 上 聊天 俯瞰 青蔥 的 校園 令 人 心曠神怡 隨口 說到 這樣 的 校園 有助於 舒展 因 長時間 伏案 念書 而 緊繃 的 神經 同學 卻 不以為然 她們 說道 每當 下課 時間 憑欄
林燿德,有助於,消化,高 又 壯 晚餐 是 夏卡爾 餐 後 甜點 是 一八一二 序曲 野人 花園 是 調味料 幾 首 林燿德 有助於 消化 他 一直 吃 就 胖 了 但是 寫 了 一 首 詩 一 部 小說 一 個
不但,有助於,讀者,引人入勝 不過 流動 的 饗宴 有 許多 關於 海明威 閱讀 與 寫作 的 片段 更 值得 注意 那 不但 有助於 讀者 對 海明威 創作 長河 源頭 的 了解 相信 對於 有志 寫作 的 年輕 朋友 來 說 也
