left_word,target_word,right_word,context
之餘,總是,有時候,他 現在 還 沒 結婚 嘛 對 不 對 難得 一 見 違禁 書刊 及 A片 有時候 工作 之餘 總是 有時候 身心 上 要 稍微 調解 一下 是 不 是 愈 講 愈 嚴重 了 看 A片 身心
時候,總是,不,過節 的 時候 一定 是 雞 鴨 魚肉 滿 桌子 我 覺得 吃起來 很 辛苦 尤其 過年 的 時候 總是 不 習慣 在 外面 吃 嘛 每 一 餐 都 在 家 裡 吃 所以 每 天 都
說,總是,到處,已經 過 了 三十幾 年 的 新年 了 那 我 從來 沒有 出門 去 玩 過 因為 心想 說 總是 到處 都 是 人 可是 去年 呢 我 真的 下 了 很 大 的 決心 然後 跟 我
時候,總是,希望,全 砍光 了 不 是 我 想說 很多 的 這 個 年輕人 在 創業 在 打 根基 的 時候 總是 希望 說 一頭 埋進 工作 裡面 業績 愈 做 愈 好 不管 你 是 做生意 的 也好 或者
好,總是,有,想 很多 在 進 大學 之前 呢 都 把 大學 生活 想 得 非常 的 浪漫 非常 地 好 總是 有 一 個 憧憬 可是 進去 大學 那 道 門 之後 發覺 好像 不 是 想像 中 那
來日,總是,會,來 適應 怎麼樣 來 調適 呢 我們 有 四 種 情況 第一 種 是 充電 補習 再 進修 來日 總是 會 出頭 第二 種 是 人生 重心 放 家庭 妻小 和樂 勝 黃金 第三 種 是 奉獻 社會
來日,總是,會,想法 是 一樣 的 你 選擇 四 那 我 選擇 是 四 我 覺得 充電 補習 再 進修 來日 總是 會 出頭 我 覺得 時效性 太 慢 了 而且 有 可能 我 充電 補習 之後 回來 之後 還
來日,總是,會,一 個 情況 的 支持 者 最多 呢 我們 可以 發覺 是 選擇 一 充電 補習 再 進修 來日 總是 會 出頭 有 二十六 位 朋友 選擇 一 跟 我們 現場 四 位 來賓 的 三 位 是
也好,總是,在,人 到 了 四十 歲 不管 怎麼說 已經 爬到 山頂 上 了 不管 以下 是 晴天 也好 下雨 也好 總是 在 走 下坡路 了 這 就 是 中年 危機 是 嗎 我們 今天 來 討論 我們 當然 邀請到
呢,總是,有,著 這 種 很 快樂 的 氣氛 呢 還是 怎麼樣 吃 得 好 呢 女朋友 交 得 多 呢 總是 有 一 個 什麼 具體 的 有 人 說 常常 戀愛 就 會 保持 年輕 是 不 是
是,有助於,身為,是 我們 的 命 我們 的 命 將來 靠 他們 兩 個 傳 下去 所以 我 覺得 兒女 是 有助於 身為 父母 這 一 對 夫妻 常久 的 一 個 關聯 我 覺得 我們 的 王 教授 講
將,有助於,解決,偶爾 發生 也 會 使 病人 心情 沮喪 進而 干擾 營養 狀況 若 能 瞭解 發生 的 原因 將 有助於 解決 問題 腫瘤 的 影響 腫瘤 本身 影響 營養 狀況 的 方式 很多 學說 雖 多 但 未
