left_word,target_word,right_word,context
者,總是,心,的 政權 當局 而言 台灣人 的 鄉愁 的確 是 無稽 甚至 滑稽 的 無論 殖民 或 偏安 統治 者 總是 心 繫 祖國 他們 有 割 不 斷 文化 情結 和 太多 的 鄉愁 必須 去 愁 視
舌頭,總是,與,而 輪轉 的 福佬話 一如 幾 年 前 難以 說 一口 假音 尖嗓 台北腔 的 北京話 般 地 舌頭 總是 與 腦袋 唱反調 失語症 意味 著 自己 無法 通過 某 種 忠誠 稽核 認證 取得 某 個 國度
外界,總是,將,裡 的 女人 對 此 有所 反省 日前 某 位 女 主播 在 接受 媒體 專訪 時 對於 外界 總是 將 目光 放 在 她 的 容貌 感情 生活 卻 忽略 了 她 在 工作 上 的 表現
書,總是,很多,販售 我們 雜誌 的 書店 結 上 個 月 的 帳 送 新 出版 的 當 月刊 退 書 總是 很多 回程 與 去程 的 負載 所 差 無幾 在 其他 路線 上 義務 發書 的 小妹 之
花費,總是,得,充斥 對 高希均 而言 享受 補貼 的 人 就 像是 在 享用 白吃 的 午餐 不過 午餐 的 花費 總是 得 從 什麼 地方 得來 不能 因為 自己 吃 了 不必 給 錢 就 忽略 到 這 筆
談判,總是,以,並且 經由 一再 出現 的 事例 被 強化 而 深入 人心 由於 互信 不足 導致 兩岸 的 交流 談判 總是 以 猜疑 的 眼光 做 兩極化 的 思考 由於 互信 不足 不同 政黨 之間 零 和 對抗 遠遠
態度,總是,覺得,電子 簽帳 線上 開戶 申購 基金 等 金融 主管 機關 基於 安全性 考量 採取 比較 審慎 保守 的 態度 總是 覺得 銀行 跑 得 太 快 了 雖然 網路 銀行 對於 消費者 而言 非常 方便 他們 還 是
他,總是,在,在 這 時候 又 交 了 新 女友 瑪雅 至今 仍 清楚 地 記得 畢卡索 作畫 的 模樣 他 總是 在 畫布 前 來回 地 往 前 走 近 畫布 畫上 幾 筆 又 往 後退 自 一
親近,總是,跟隨,畫冊 愈來愈 多 知道 爸爸 是 個 大 畫家 瑪雅 一直 到 青少年 時代 都 與 畢卡索 很 親近 總是 跟隨 在 畢卡索 身邊 後來 瑪雅 覺得 自己 是 大人 了 需要 獨立 開始 自己 去 旅行 他
畢卡索,總是,帶,七十幾 歲 了 父女倆 還 會 在 晚上 一 塊 喝 消化茶 他們 常 去 聖托比 海邊 渡假 畢卡索 總是 帶 著 瑪雅 傍晚 去 海邊 唱歌 買 海灘裝 玩 到 晚上 才 回家 瑪雅 說 就 像
甜品,總是,一,他 喜歡 吃 一 種 叫 Tranche Napolitaine 的 甜點 不過 大部份 的 時候 畢卡索 的 飯 後 甜品 總是 一 杯 咖啡 罷了 最 特殊 的 是 畢卡索 刮鬍子 從 不用 照 鏡子 總是 自己 拿 著
鏡子,總是,自己,的 飯 後 甜品 總是 一 杯 咖啡 罷了 最 特殊 的 是 畢卡索 刮鬍子 從 不用 照 鏡子 總是 自己 拿 著 折疊式 的 老式 剃刀 不 看 鏡子 很 快 地 就 將 鬍子 刮 得
將,有助於,提升,等 交通網 加速 防洪 水利 與 改善 鄉村 街道 造景 等 項目 行政院 強調 這些 項目 的 推動 將 有助於 提升 國人 生活 品質 行政院 的 此 一 規劃 方向 固然 可以 說 是 政治 正確 但 由於
將,有助於,兩,年 激烈 對峙 雙方 確 有 必要 重新 熟悉 彼此 的 談判 語言 認識 彼此 的 政策 底線 將 有助於 兩 會 避免 重蹈 無謂 的 對抗 循環 四 年 前 海基會 前任 副董事長 兼 秘書長 焦仁和 在
也,有助於,節目,優秀 的 幕後群 由 於 長 時間 相處 彼此 培養出 家人 般 的 感情 團結 親密 的 氣氛 也 有助於 節目 另外 藝人 真實 盡興 的 演出 也 是 黃金 傳奇 的 成功 之 處 對 藝人 來
