left_word,target_word,right_word,context
領導人,總是,說,不要 掣肘 這 一連串 的 問題 只要 台灣 不 是 燃眉之急 自是 要 退居 後 位 所以 中共 領導人 總是 說 台灣 是 敏感 問題 重要 問題 處理 不慎 就 會 影響 美 中 關係 這 是 中共
印象,總是,離,濁水溪 的 說法 也 透露出 南北 兩 地 存在 著 許多 差異 一直 以來 高雄 給 人 的 印象 總是 離 不 開 豪爽 阿沙力 草莽 粗獷 等 形容詞 這樣 的 描繪 雖然 粗淺 刻板 卻 也 有
疲於奔命,總是,身,二 三十 分鐘 就 可以 親近 蔚藍 的 海 青翠 的 山 這 對於 過去 為了 休閒 度假 疲於奔命 總是 身 陷 車陣 難以 達到 紓解 身心 效果 的 台北 都會人 而言 簡直 是 天大 的 享受 高雄
表情,總是,一,項目 來 診斷 都市 做成 台灣 都市 環境 臉 十幾 年 來 三 次 診斷 高雄 的 都市 表情 總是 一 副 眼 歪 嘴 斜 很 不 爽 的 哀傷 面容 其中 最 大 的 原因 來自
孔子,總是,避,全 簡單化 冠 地 以 鬼神 之 說 遠 鬼神 親 鬼神 子 不 語 怪力亂神 說到 鬼 孔子 總是 避 而 不 談 對於 鬼 孔子 說 敬 鬼神 而 遠 之 然而 避 而 不 談
人,總是,渴望,孔子 說 敬 鬼神 而 遠 之 然而 避 而 不 談 卻 解決不了 問題 作為 一 個 人 總是 渴望 知 到 死 後 的 歸處 在 哪 渴望 由 鬼魂 身 上 找到 答案 因此 三千
應,有助於,民事,不明 權義 不清 的 部分 或 法院 循 間接 迂迴 手段 進行 裁判 的 部分 予以 明文化 法條化 應 有助於 民事 部門 權利 與 義務 關係 的 釐清 及 確定 對 民間 互助會 引發 的 爭議 數十 年
也,有助於,拉近,邦交 國家 為限 在 其他 非 邦交 國家 以 非 政府 組織 的 志工 服務團 形式 出現 間接 也 有助於 拉近 當地 與 台灣 的 距離 改善 雙邊 的 關係 我國 近來 一再 強調 要 走 出去 年輕人
將,有助於,為,提存 逐步 擴大至 其他 負債 實 為 一 正確 的 政策 方向 此 一 政策 如 能 落實 將 有助於 為 國內 金融 業務 建立 一 公平 競爭 的 環境 並 降低 我國 銀行業 的 營業 成本 提高
都,有助於,高雄,大學 也 已 進入 籌備 階段 未來 也 將 為 高雄 引進 許多 教授 學子 吳敦義 指出 這些 都 有助於 高雄 人力 的 換血 和 充實 高雄 造人 能否 成功 對 這 件 事 的 期待 台灣 第一
