left_word,target_word,right_word,context
國家,難免,就,此 例 一 開 任何 國家 都 能 藉 掃蕩 匪徒 之 名 去 攻擊 涉嫌 包庇 的 國家 難免 就 會 引起 無窮 戰禍 我們 要求 大國 堅守 法律 原則 和 道德 標準 但 嚴守 法律 分際
中,難免,有,為 台語 稱 河洛人 為 台灣人 或 本省人 這 種 稱呼 這 種 態勢 在 其他 族群 眼 中 難免 有 受 排擠 的 疑慮 尤其 是 客家人 和 原住民 從來 就 不 曾 懷疑 過 自己 是
溝通,總是,感到,相當 崇高 且 值得 尊重 的 活動 對於 現代 的 父母 面對 如何 與 網路 世代 的 孩子 溝通 總是 感到 手足無措 林良 也 提出 他 的 看法 我 認為 應該 採取 一 個 學習 互動 的 態度
嘛,總是,大人,歌仔戲 等 我 笑 著 說 雖然 我 是 男人 但 也 看 過 這些 節目 因為 小時候 嘛 總是 大人 看 什麼 小孩子 跟 著 看 什麼 囉 朋友 笑 著 隨口 回 說 我 現在 也
我,總是,說,行為 不對勁 所以 並 沒有 讓 自己 完全 失去 理智 回 台北 後 他 就 很少 打電話 給 我 總是 說 工作 忙 在 心 存 懷疑 之下 我 請 好友 上網 試探 他 的 誠信 結果 讓
星座,總是,以和為貴,知道 水星 落在 風相 星座 跟 土相 星座 本質 上 還是 有 很 大 的 差別 的 風相 星座 總是 以和為貴 而 土相 星座 總 堅持 真相 只 有 一 個 所以 有空 看看 你 的 水星 在
不,總是,那麼,種族 優越感 民族 主義 種族 歧視 等 的 虛假 迷思 另外 物質 消費 主義 的 影響 雖然 並 不 總是 那麼 明顯 但 其 為害 也 並 不 淺 在 這 消費 主義 中 舉 揚 個人 以及
不,總是,那麼,種族 優越感 民族 主義 種族 歧視 等 的 虛假 迷思 另外 物質 消費 主義 的 影響 雖然 並 不 總是 那麼 明顯 但 其 為害 也 並 不 淺 在 這 消費 主義 中 舉 揚 個人 以及
一樣,總是,從,不能 把 祈禱 視為 一 件 當然 的 事 我們 必須 學習 如何 祈禱 好像 第一 批 門徒 一樣 總是 從 主 耶穌 那裡 重新 學習 祈禱 主 請 教給 我們 祈禱 祈禱 將 成為 與 基督 的
文化,總是,有,領域 中 的 促使 個人 及 團體 生活 以 真正 人性 的 方式 發展 5 每 一 個 文化 總是 有 一些 穩定 和 持久 的 成分 也 有 不斷 改變 和 偶發 的 特性 觀察 某 一
抽煙,總是,有,所有 的 釣竿 還 會 折損 了 所有 的 釣竿 我 喜歡 抽煙 但 很多 人 看到 女人 抽煙 總是 有 一些 奇怪 的 心態 有 人 看到 女研社 的 社員 抽煙 認為 女研社 的 人 抽煙 只
時,總是,會,下 臺灣 的 前途 政治 獻金 法 與 從政 者 的 階級 利益 等等 然而 最後 大家 無話可說 時 總是 會 說 換 黨 政黨 輪替 政治 才 會 有 希望 最近 已經 較少 看到 民進黨 的 文宣
主調,總是,在,的 文宣 中 寫出 鋒利 的 政治 批判 或是 強調 民進黨 的 能力 這 兩 年 文宣 的 主調 總是 在 圍繞 在 政黨 輪替 的 觀念 仿 似 民進黨 已經 沒有 什麼 好 的 可以 自豪 了
上,總是,熱烈,不 減 無視 他 本身 才 是 嚴重 噪音 的 來源 大學 有 個 女 同學 在 課堂 上 總是 熱烈 發言 並 積極 在 系務 會議 為 系 上 學生 爭取 系主任 的 選舉權 這 位 女
時,總是,找,女人 動不動 就 談 八卦 很 沒 水準 但 我們 也 聊 心事 談 體己 話 心靈 無助 時 總是 找 得 到 人 願意 當 你 的 情緒 垃圾桶 我 不 是 男人 我 不 知道 是否
似乎,總是,負擔,同性 朋友 療傷 男人 跟 女人 其實 都 有 機會 成為 弱者 但 親愛 的 男性 朋友 們 似乎 總是 負擔 太 重 永遠 都 必須 扮演 強者 不論 在 異性 或 同性 面前 我 想 承認 自己
來,總是,會,的 角色 何況 又 須 具備 媽媽 的 功能 每當 小屏 目前 才 六 歲 到 家 裡 來 總是 會 訴說 很 久 沒有 與 我 談 心事 對 小屏 而言 聊天 是 我 與 她 之間
時,總是,以,之中 小屏 將 我 的 女性 角色 與 溫柔 對等 起來 了 當 我們 歌頌 母親 的 特質 時 總是 以 慈祥 溫暖 懷抱 及 像 月亮 等 來 比擬 媽媽 的 角色 是 以 溫柔 為 取勝
要求,總是,停留,母親 不須 扮演 溫柔 的 角色 真正 引起 我 的 質疑 的 是 社會 對於 單親 家庭 的 要求 總是 停留 在 父 兼 母職 或 母 兼 父職 說穿 了 其實 是 認為 一 個 家庭 一定
聲音,總是,不,發聲 從 三月 學運 野百合 學運 到 現在 女 學生 還是 在 學運 中 被 邊緣化 女人 的 聲音 總是 不 被 聆聽 現況 下 我們 要 有 自己 的 發聲權 我們 要 有 自己 的 主張 分離
中,總是,恨不能,能 和 默片 時代 的 導演 一樣 拍出 盛大 的 歷史劇 場面 數位 電影 在 年輕 導演 手 中 總是 恨不能 更 炫 更 酷 一點 這 兩 位 大 導演 卻 反其道而行 反而 創造出 真正 的 新意
要求,總是,越,只 怕 入錯 行 我 認為 消費性 創意 產業 由於 必須 直接 面對 消費 者 對 人才 的 要求 總是 越 年輕 有 活力 越 好 還 有 教職 或 幕僚 創意 主管 如 羅文嘉 娃娃臉 在 這些
平埔族群,總是,不,本 會 為 期 審慎 目前 正 積極 規劃 研議 中 若 果真如此 為何 被 規劃 研議 的 平埔族群 總是 不 知道 規劃 研議 的 內容 將近 十 年 不論 平埔 後裔 噶瑪蘭 首先 提出 復名 要求 如何
官方,總是,不,規劃 研議 的 內容 將近 十 年 不論 平埔 後裔 噶瑪蘭 首先 提出 復名 要求 如何 表達 中央 官方 總是 不 主動 主動 不 是 尤哈尼 主委 新 上任 時 對 屬下 重要 指示 嗎 召開 正式 會議
若,總是,擺出,平埔族群 不 是 台灣 原住民族 的話 公文 可以 明白 的 拒絕 否則 就 應該 主動 積極 的 接觸 若 總是 擺出 一貫 的 三不政策 不 拒絕 不 否認 不 接觸 的 迴避 態度 以 一 個 令 人
關係,總是,把,然而 台灣島 內 卻 藉著 文學 電影 等 大眾化 作品 不斷 的 再現 台灣 原住民族 與 漢族 的 關係 總是 把 有利於 漢族 的 殖民 政權 的 壓迫 漢民族 侵墾 的 蠻橫 形容成 一 個 正當性 行為 將
大大,有助於,增進,聖伯多祿 廣場 的 聚會 這些 會面 使 我 更 確信 不同 宗教 的 信徒 之間 相互 的 開放 大大 有助於 增進 人類 大 家庭 的 和平 及 共同 的 益處 同舟共濟 的 價值 17 面對 世界 上 愈來愈
教育,有助於,肯定,眼光 在 建立 一 個 更 和諧 更 和平 的 世界 中 教育 佔有 其 特殊 的 角色 教育 有助於 肯定 完整 的 人文 主義 樂於 接納 生命 中 的 倫理 及 宗教 幅度 懂得 賞識 了解 與
是,有助於,單親,如此 小孩 從 家庭 中 學習到 的 性別 角色 認定 是 與 雙親 家庭 不同 的 或許 這 是 有助於 單親 家庭 小孩 打破 父 母 男 女 的 固定 性別 認同 然而 真正 另 我 擔心 的
