left_word,target_word,right_word,context
湖濱散記,的確,在,居民 開始 感受到 土地 對於 自己 的 情感 並且 開始 希望 能夠 愛護 這 片 土地 梭羅 的 湖濱散記 的確 在 國內 投石問路 我 想 這 也 是 自然 文學 的 真諦 吧 國內 對於 自然 文學 的
煞費苦心,的確,很,他 努力 避免 文化 層次 文字 的 嚴肅 乏味 故 其 文字 在 幽默 易讀 的 經營 上 煞費苦心 的確 很 不 容易 讀者 應當 給予 掌聲 鼓勵 全 書 共 分 三 輯 第一 輯 談 兩性
呢,的確,這樣,就 已經 傳入 正式 的 密教 這 怎不 令 人 興起 人 算 不如 天 算 之 浩歎 呢 的確 這樣 的 結局 不得不 令 人 感慨 生命 的 無常 與 人類 力量 的 渺小 一心 積極 邀聘8000800080008000
部分,的確,是,星子 輝煌 校園 裏 歡樂 的 歌聲 正 響 青春 正 甜 那些 可 歸類於 幸福 喜樂 的 部分 的確 是 取代 了 年少 時刻 對於 未來 的 惶恐 以及 期望 當下 只有 那 笑 著 哭 著
霍登,的確,是,的 說 你 已經 翹 了 辮子 誰 還 要 花 沒有 一 個 死鬼 要 那些 花 霍登 的確 是 個 誠實 有趣 的 無神論 者 觀 劇 時 霍登 不 敢 去 聽 演員 的 台詞
尊重,的確,難能可貴,雖然 浪蕩 不羈 平時 吊兒郎當 的 其實 他 的 個性 觀念 挺 傳統 保守 對 異性 也 頗 尊重 的確 難能可貴 他 認為 如果 不 真心 喜歡 一 個 女孩子 就 不 該 和 她 鬼混 所謂 性
喜歡,的確,霍登,主題 吧 妹妹 菲比 曾 反問 憤世嫉俗 的 霍登 為什麼 對 世界 上 的 一切 樣樣 都 不 喜歡 的確 霍登 似乎 對 什麼 都 不滿 可是 他 想 了 想 答說 他 愛 家人 父母 給予 他
捕手,的確,是,我們 應當 向 創造 霍登 的 作家 JD 沙林傑 的 偉大 情懷 獻上 崇高 的 敬意 閱讀 麥田 捕手 的確 是 很 愉快 的 經驗 主人翁 天真 逗趣 的 語言 靈活 鮮明 的 個性 出人意表 的 行徑 每每
此,難免,有,高升 這 一 點 司馬昭 之 心 有如 火種 醞釀 成為 日後 小倆口 不和 的 主因 啟奎 由 此 難免 有 傲 甚至 視 靜靜 為 孝女 婚姻 一 染上 條件 交換 之 嫌 就此 失真 而 靜靜
仍然,難免,讓,令 人 反胃 的 作品 但是 九一一 之後 世界 各 地 掀起 的 伊斯蘭 信眾 的 激昂 情緒 仍然 難免 讓 人 對 魔鬼 詩篇 中文版 的 問世 有點 擔心 不過 看到 去年 諾貝爾 文學獎 得主 奈波爾 的
時,難免,因,的 麻辣 現象 令 人 敬佩 由於 著者 在 書 中 每每 提及 國外 新書 的 論點 引述 時 難免 因 翻譯 而 顯得 生硬 此外 因 夾雜 不少 專有名詞 而 給 人 賣弄 的 感受 這 都
自己,總是,費心,問題 太多 於是 帕洛瑪 先生 首先 嘗試 改善 他 與 宇宙 的 關係 帕洛瑪 先生 並 不 喜愛 自己 總是 費心 地 避免 與 自己 面對面 相遇 指出 帕洛瑪 先生 不只 對 別人 疏離 亦 對 自己 疏離
原因,總是,匆匆忙忙,腦海 中 全 是 錢 怕 麻煩 怕 花 時間 不 細心 的 去 查 病人 致病 的 原因 總是 匆匆忙忙 的 開藥方 事實 上 他 發現 整個 醫療 制度 也 有 問題 在 落後 的 礦區 有的
事,總是,不斷,總 有 一些 令 人 錯愕 的 事 在 不同 的 時空 下 令 人 扼腕 哀傷 的 事 總是 不斷 上演 千 年前 西夏 鐵蹄 蹂躪 了 沙漠 復 又 滅亡 了 節度使 曹氏 使 長 據
我們,總是,以為,的 代表作 最 主要 之處 便是 梭羅 點出 心靈 家鄉 的 觀點 從 物理 的 層面 來 看 我們 總是 以為 必須 離開 家 才 算 出遊 梭羅 卻 認為 出遊 其實 不必 在乎 是否 要 離開 家
人們,總是,依,在乎 是否 要 離開 家 心靈 之 遊 往往 更 具 遊歷 價值 弔詭 之處 便是 因為 世俗 人們 總是 依 附著 物質 而 忽略 了 心靈 的 感受 其實 心靈 就是 一 個 家鄉 遊 本身 這
著,總是,這樣,以及 碎 了 一 地 的 傷心 惆悵 爬上 了 她 的 臉頰 她 開始 低低 地 哭 著 總是 這樣 她 來 了 他 就 走 了 錯身 的 遺憾 困擾 她 她 於是 討厭 喧噪 厭惡
看起來,總是,很,飄 的 彷彿 看到 情人 的 臉 她 掩 嘴 輕笑 她 掩 嘴 輕笑 我 跟 找 看起來 總是 很 像 我 代表 一 個 完整 是 代名詞 第一 人稱 找 代表 一 種 缺陷 是 動詞
看起來,總是,很,作用 釋出 衝突 矛盾 偽善 碰撞 攪和 猶豫 無奈 追逐 之下 找 到 了 面具 我 跟 找 看起來 總是 很 像 我 代表 一 個 完整 是 代名詞 第一 人稱 找 代表 一 種 缺陷 是 動詞
我,總是,讀,已經 沒有 風 的 帆 仍 等待 已經 沒有 你 會 來 的 海港 夜色 細浪拍岸 所謂 詩 我 總是 讀 不 通 天天 維修 裝配 線上 電視機 的 亮度 正確 與否 誰 管得了 你 說 的 天上
你,總是,寫,學術 荒誕 政治 延伸 名聲 的 有無 那麼 我 如何 為 你 鼓掌 為 你 跳舞 所謂 詩 你 總是 寫 不 通 天天 校對 著 文字 的 虛無 與 幻象 的 枝枝節節 這樣一來 你 的 天線 怎麼
的,總是,殘破,何不 勇敢 向 前 走 呢 談 殘破 一 個 只 能 接受 完美 的 人 他 看到 的 總是 殘破 所以 總會 受到 殘破 的 傷害 相反 的 一 個 能 欣賞 殘破 的 人 看到 的
父母,總是,說,又 怎麼 可能 成功 所以 人 應該 將 壓力 轉換為 動力 然而 現代 的 人 抗 壓力 低 父母 總是 說 不可 給 孩子 太多 的 壓力 孩子 想 怎樣 就 怎樣 殊不知 愛 之 適足以 害 之
時間,總是,好,的 為什麼 不 要 腦袋 呢 不管 怎麼說 有 個 看 電影 的 藉口 避開 排隊 殺頭 的 時間 總是 好 的 雖然 她 沒有 和 她 大伯 講 明白 江海 北關 的 大鐘 是 她 玩壞 的
也,總是,自家,到 舊城 來 這裡 擁有 發霉 的 餘韻 像是 陪伴 自己 長大成人 的 鋪蓋 一樣 溫暖 即使 酸腐 也 總是 自家 的 氣味 女人 圍 在 井 旁 擣衣 談論 著 百貨公司 的 時裝 婦人 畫報 的 祕方
禮帽,總是,讓,在 臉 上 打哈哈 的 時候 就 會 拍拍 翅膀 飄 呀 飄 沉沉 頂住 腦門 的 機關 禮帽 總是 讓 他 心安 似乎 只要 這 禮帽 掛 著 一 天 上海 就 會 永無止盡 發達 下去 那
近代,有助於,女性,有 相當 貢獻 的 作家 包括 平路 謝瑤玲 李奭學 李元貞 顧燕翎 等等 由於 這些 作家 的 努力 在 近代 有助於 女性 主體 意識 的 啟蒙 以及 女性 書寫 就 如 兩性 研究 學者 顧燕翎 說 的 讓 女人
距離,有助於,己身,梭羅 生活 之處 幾乎 沒有 鄰居 但 並 不 代表 梭羅 孤獨 梭羅 反而 認為 和 人群 保持 距離 有助於 己身 的 反省 如果 把 人 的 內心 世界 比喻成 一 種 地理 形勢 梭羅 認為 人們 應該
對話,有助於,本地,來自 對岸 的 詩作 唐山 出版社 更 於 一九九九年 推出 了 一 套 大陸 先鋒詩叢 兩岸 詩界 的 對話 有助於 本地 詩壇 瞭解 大陸 自 七零年代 以降 的 現代 詩潮 澄清 大陸 對於 台灣 詩歌 美 而 小
定位,有助於,我們,散文 的 動機 之 一 中國 旅行 者 是 著者 近年 給 自己 的 稱呼 這樣 的 自我 定位 有助於 我們 理解 他 走出 書房 的 心理 趨向 不過 他 卻 並 未 因此 而 否定 之前 的
