left_word,target_word,right_word,context
她,總是,相信,一 開始 就 沒有 隱瞞 艾美莉 這 件 事 艾美莉 知道 癌症 是 很 嚴重 的 痛 但 她 總是 相信 媽媽 會 好 起來 然而 她 目睹 媽媽 身體 狀況 越來越 虛弱 當 媽媽 親口 告訴 她
我,總是,會,或 概念 必須 對 她 螃蟹 具有 重要 的 意義 你 才 能 完全 的 打動 她 啊 我 總是 會 遇上 這 種 不 懂 廣告 概念 的 客戶 不過 基於 我 的 專業 還 有 職業
的,總是,把,老婆 和 她 前 一 任 丈夫 生 的 不過 大伯 並 不 在意 孩子 是 誰 生 的 總是 把 表姐 捧 在 手心 裡 疼愛 的 很 如果 表姐 會 變 老 的話 現在 的 年齡
表姐,總是,會,就 只 吃 綠 花 椰 菜 每當 我 盯 著 表姐 吃 綠 花椰菜 看 的 時候 表姐 總是 會 對 我 說 著 相同 的 話 吃 綠 花椰菜 對 身體 很 好 喲 表姐 一定
年輕人,總是,會,來說 沒有 什麼 了不起 的 不過 年輕人 卻 很少 有 幾 個 能 熬得住 的 沒 耐性 的 年輕人 總是 會 抱怨 這 抱怨 那 的 不過 我 並 沒有 聽見 英子 小姐 和 哈姆 先生 任何 一
客戶,總是,很,哈姆 先生 畢竟 是 對 廣告 有 著 某 種 程度 體認 的 資深 廣告人 難纏 的 日常 客戶 總是 很 輕易 地 就 將 創意 團隊 的 士氣 消磨 殆盡 想要 維持 高亢 的 戰鬥 精神 真的
他們,總是,能,首 詩 的 呀 還有 他們 的 腦袋瓜 裡 到底 還 裝 了 些 什麼 呢 尤其 關於 他們 總是 能 在 剎那 之間 一把 就 抓住 隱藏 在 流動 著 的 透明 空氣 裡 的 所謂 的
它,總是,悄悄,也許 是 經由 人生 許許多多 的 經驗 累積 之後 在 某 個 時間點 的 淬煉 產物 但 無論如何 它 總是 悄悄 無 聲 地 突然 來到 你 的 眼前 就 在 我 剛 滿 卅 歲 我 生日
口水,總是,讓,姿態 撲 來 用 舌頭 舔 著 他 的 雙頰 眼睛 鼻子 及 嘴巴 濕漉漉 又 黏滑滑 的 口水 總是 讓 他 又 喜 又 怒 他 喜歡 和 大大 玩 捉迷藏 在 果樹 枝條 間 隔間 在
我,總是,說,的 大腿 上 看 夕陽 看 星星 看 餘暉 落日 看 彩霞 眩目 看 鳥 燕 歸 巢 我 總是 說 如果 我 能 永遠 趴 在 爸爸 的 大腿 上 看 落日 就 好了 爸爸 總 說
最近,總是,半夜,清楚 得很 說出來 大家 好 商量 呀 老伴 急切 的 說 著 也 沒 什麼 事 只不過 阿翔 最近 總是 半夜 才 到 家 早上 也 就 不 見 人影 去 上班 一 個 星期 也 見 不
材料,總是,把,酒 磕藥 肺 不 太 好 窮 到 去 偷 鐵路 枕木 和 建築 工地 石塊 當作 雕刻 材料 總是 把 女人 的 脖子 畫 得 很 長 臉 畫成 長 橢圓形 左傾 或 又 右傾 235 生
月,總是,有,跟著 他 瘋 也許 該 怪 月亮 的 陰暗面 我 深深 被 陰暗面 擄獲 的 機會 每 個 月 總是 有 那麼 一 次 就 在 月經 來臨 的 前後 我 不 是 莫名其妙 地 大哭 就是 躺
我,總是,不,覷 著 我 笑 抽 了 一 口 之後 硬是 喜歡 把 煙 放到 我 的 唇 間 我 總是 不 客氣 地 它 吐掉 有 一 次 吐 到 他 的 褲子 上 還 燒 了 一
我,總是,瞪完,和 那 個 男 店員 漸漸 熟 起來 都 是 因為 有時 半夜 去 看 香煙 的 緣故 我 總是 瞪完 那 一 整 排 的 香煙 之後 站 在 櫃檯 前 和 他 聊 起來 於是 他
卻,總是,每,在 被 壓力 擠爆 之前 女友 終於 哭 著 要 和 他 分手 然而 說好 分手 之後 女友 卻 總是 每 到 星期四 以 某 種 藉口 回來 找 他 例如 要 他 幫忙 照顧 女友 的 寵物
也,總是,和,幫忙 修理 或是 腳踏車 機車 壞 了 各式各樣 的 理由 需要 他 的 幫助 每 到 星期四 他 也 總是 和 女友 做愛 結束 之後 兩 個 人 為了 某 件 不起眼 的 小 事 吵起來 女友 又
心情,總是,騷動,笑 了 笑 說 呵呵 體 內 的 卵子 每 到 排卵期 結束 的 前 一 兩 天 心情 總是 騷動 得 特別 厲害 就算 老實 告訴 卵子 小姐 說 唉 騷動 也 沒有用 過 幾 天 就
