left_word,target_word,right_word,context
說法,畢竟,在,因此 專家 們 同意 這 種 新 發現 的 冰層 棲息地 可 作為 氣象 預測 靈敏 指標 的 說法 畢竟 在 察覺到 整 個 冰層 的 變化 之前 我們 就 可以 事先 從 生態相 的 變化 觀察出 端倪
物理學,畢竟,是,講法 相當 熟悉 最後 作者 引述 吳健雄 的 看法 認為 物理學 雖然 實驗 和 理論 相互 影響 但 物理學 畢竟 是 一 門 實驗 科學 一切 應 以 實驗 為 依歸 若 如此 那麼 吳健雄 如何 看待 理論
易懂,畢竟,對,一些 我們 要 的 東西 還是 數學 本來 就 存在 我們 只是 把 它 條理化 讓 它 更 易懂 畢竟 對 不 懂 數學 的 人 而言 微積分 像 是 天書 一般 難 800080008000 有 人 說 全
教科書,畢竟,只,歷史 教科書 在 中學 教學 中 的 地位 和 功能 似乎 沒有 必要 再 加 討論 但是 歷史 教科書 畢竟 只 是 中學 歷史科 的 教學用 書 僅管 其 作用 非常 重要 卻 不能 過份 誇大 在 中學
也,的確,吸引,好事 一 樁 而 樹立 在 開放式 書庫 入口 的 開卷好書獎 陳列架 與 得 獎 書籍 作者 報導 也 的確 吸引 許多 民眾 瀏覽 翻閱 即將 在 當地 舉行 的 開卷好書獎 導讀會 也 使 地方 鄉鎮 能 感受到
白癡,的確,極度,嘗試 人性 的 極限 挑戰 所有 的 禁忌 似乎 是 他們 不約而同 的 手段 我 承認 拉斯馮提爾 的 白癡 的確 極度 撼人 但 也許 這 就 是 這 個 時代 的 通則 把 一切 推到 極限 好 試驗
地方,的確,挑戰,呈 性器官 等 畫面 在 丹麥 並 沒有 什麼 影響 不過 白癡 到 了 世界 上 其他 的 地方 的確 挑戰 了 各 地 的 電檢 制度 但是 真的 探討 白癡 到底 挑戰 了 什麼 影像 世界 不可
說法,的確,代表,關於 台灣 主權 和 領土 的 公投 中共 將 會 有 非常 非常 強烈 的 反應 許 的 說法 的確 代表 北京 一致 一貫 的 立場 另外 這 種 立場 也 很 容易 得到 華府 的 認同 因為
余光中,的確,精彩,井然 的 現代 詞 最後 安位 在 穩重 結構 平衡 音聲 再 加上 工整 書法 的 中年 風格 余光中 的確 精彩 多變 不管 是 沈重 的 鄉愁 快 節奏 的 搖滾 民歌 韻律 憤怒 挫折 的 國族 認同
也,的確,勇於,國族 認同 矛盾 還是 極力 婉約 的 情頌 景色 與 心境 交互 為 喻 的 行旅 記錄 余光中 也 的確 勇於 試驗 不過 在 多變 試驗 底層 他 的 詩 始終 表現出 一 種 積極 的 意欲 明說
哺乳動物,的確,能,1998年 三月 巴黎 農業 展覽會 Paris Agricultural Show 錄影帶 上 露面 的 牛 讓 科學家 更 進一步 證實 哺乳動物 的確 能 由 已 分化 的 細胞 進行 複製 這 種 細胞 已經 達到 它們 發育 的 命定 結果
診斷率,的確,有,而 右 加上 偵測 Apo E4 則 可 提高 其 準確率 至 95 從 實用 的 觀點 來看 診斷率 的確 有 相當 大 的 不同 此 診斷率 的 提高 對 病人 來 說 能 儘早 提供 早期 的
中,的確,列出,不務正業 的 兒子 飄洋過海 之後 更 難 安分守己 錢 不 是 問題 但是 費茲羅 徵募 旅伴 的 廣告詞 中 的確 列出 了 這 個 職位 的 好處 那 就 是 到 南美 南 太平洋 從事 自然史 調查 的
當時,的確,是,即使 有 錢 的 人 平白無故 的 幹嘛 呀 當然 得 有 好處 自然史 調查 的 機會 在 當時 的確 是 個 值得 下海 的 理由 例如 獨立 想出 天擇 理論 的 華萊士 Wallace 18231913 由於 家 貧
定理,的確,讓,立志 要 獻身給 數學 的 小孩 安德魯懷爾思 邁向 數學家 的 過程 並 不 難 但是 研究 費瑪 最後 定理 的確 讓 安德魯懷爾思 吃足 了 苦頭 為了 能 專心 研究 安德魯懷爾思 有 長達 七 年 的 時間 不 參加
這,的確,是,費瑪 最後 定理 的 證明 聽說 當時 只有 四分之一 的 人 還 知道 安德魯懷爾思 到底 說 些 什麼 這 的確 是 很 大 的 一 個 挑戰 安德魯懷爾思 完成 了 數學 上 最 難 的 難題 但 安德魯懷爾思
個,的確,不可能,生活 更 受 官僚 控制 的 制度 組織 是 過去 揭示 了 這 個 組織 的 性質 一 個 的確 不可能 看作 是 短暫性 的 制度 德國 的 存在 不僅 是 地理 的 更 是 時間 的 是
過去,的確,如果,的 態度 方式 普魯姆 和 奧克肖特 二 人 都 是 旨在 說明 沒有 歷史 就 沒有 理性 的 過去 的確 如果 歷史 不 存在 過去 就 只 是 一 個 實用 的 過去 那 便 很 難 看
苛虐,難免,有些,他們 的 生活 很 辛苦 他們 放牧 牛 羊 的 地方 相當 貧瘠 統治 的 官員 又 很 苛虐 難免 有些 反抗 的 行動 等到 統治 力量 逐漸 衰落 他們 開始 向 外 擴展 時常 侵擾 漢人 這時
母親,總是,忙不迭,旅行 的 心情 便會 油然而生 也許 是 台北 很 難 喜歡 她 吧 過 了 二十四 歲 之後 母親 總是 忙不迭 地 為 她 尋找 結婚 的 對象 為 她 安排 相親 只是 曉然 心 中 對 這
母親,總是,理直氣壯,坐 著 彼此 打量 著 對方 很 像 在 菜市場 挑選 豬肉 每當 她 向 母親 這樣 抗議 母親 總是 理直氣壯 地 說 我 和 妳 爸爸 不 是 這樣 曉然 當然 知道 這 種 方式 確實 是
卻,總是,很,外貌 變 得 是 成功 與否 最 大 的 因素 最後 只 能 減少 回家 的 次數 但 卻 總是 很 想 家 一 個 人 孤獨 地 在 外地 生活 是 一 件 很 辛苦 的 事
人,總是,自以為,排遣 的 悵惘 漂流 歲月 裡 北島 最 放心不下 的 是 女兒 田田 的 教育 問題 他 說 人 總是 自以為 經歷 的 風暴 是 唯一 的 且 自詡為 風暴 想 把 下 一 代 也 吹 得
他,總是,會,很 危險 的 時祺 很 同情 地 說 我 以前 也 常 發生 這 種 事 很 痛 他 總是 會 發生 某些 事 讓 人 覺得 自己 不 是 最 慘 的 曉然 看 著 宋時祺 的
曉然,總是,迫不及待,或許 應該 說 是 喜歡 日記式 的 寫信 如果 曉然 有 新 的 發現 或 新 的 領悟 曉然 總是 迫不及待 地 想 告訴 身邊 的 每 一 個 人 接力 似的 寫信 將 一 小 段 話
信,總是,好,長篇大論 憶馨 總 說 曉然 有 寫信 的 積極 卻 沒有 寄 信 的 熱情 等 她 的 信 總是 好 辛苦 憶馨 在 曉然 心 中 總會 和 時祺 的 感覺 相近 總是 會 聯想到 信箱 裡
相近,總是,會,熱情 等 她 的 信 總是 好 辛苦 憶馨 在 曉然 心 中 總會 和 時祺 的 感覺 相近 總是 會 聯想到 信箱 裡 靜靜 地 躺 著 一 封 來自 澳洲 的 明信片 也許 是 雪梨 歌劇院
你,總是,想到,同情 對於 湘湘 他 不 是 只有 後悔 時祺 好 久 不 見 每當 我 提筆 寫信 給 你 總是 想到 我們 真的 好 久 不 見 了 匆匆 地 已經 過 了 四 年 昇平 醒 了
律令,總是,森嚴,生活 在 一 個 緋聞 細節 可 受 公審 並 詳 刊 於 報章 雜誌 的 時代 道德 律令 總是 森嚴 的 但 情慾 暗潮 也 總是 洶湧 的 兩 者 皆 鐵證如山 可以 輕易 舉例 情慾 的
也,總是,洶湧,受 公審 並 詳 刊 於 報章 雜誌 的 時代 道德 律令 總是 森嚴 的 但 情慾 暗潮 也 總是 洶湧 的 兩 者 皆 鐵證如山 可以 輕易 舉例 情慾 的 兩 面 文化 就算 不 是 各
他,總是,能,解決 它 這 就 是 費瑪 他 不 習慣 去 研究 證明 中 的 每 個 小 細節 他 總是 能 觀察到 數學 為了 他 能 繼續 研究 他 所 熱愛 的 數學 他 將 證明 這 種
報導,總是,令,安德魯懷爾思 在 研究 費瑪 最後 定理 時 偶爾 報 上 也 會 出現 有關 費瑪 最後 定理 的 報導 總是 令 安德魯懷爾思 緊張 一下 但是 還好 在 1993年 安德魯懷爾思 還是 站上 了 講臺 向 臺 下 來自 世界
他,總是,關心,和平 宣言 不 提 反 納粹 言論 但是 他 回絕 若 是 我 就 不 叫 愛因斯坦 了 他 總是 關心 落難 的 人 常 為 無辜 者 陳情 綜覽 全 書 作者 依 年代 細述 愛因斯坦 一生
事實,總是,依照,看似 凶猛 或 長 得 可怕 的 動物 產生 防心 而 造成 傷害 尤其 是 那些 從不 依據 事實 總是 依照 人類 最 原始 的 直覺 所 撰注 的 童話 故事 在 我們 小小 的 心靈 中 所
因為,總是,很,我們 小小 的 心靈 中 所 造成 的 影響 更 是 遙遠 而 難以 改變 我們 害怕 蝙蝠 因為 總是 很 難 把 蝙蝠 與 吸血鬼 的 形象 分開 因為 從小到大 的 故事 中 蝙蝠 總是 扮演 著
蝙蝠,總是,扮演,害怕 蝙蝠 因為 總是 很 難 把 蝙蝠 與 吸血鬼 的 形象 分開 因為 從小到大 的 故事 中 蝙蝠 總是 扮演 著 惡人 的 角色 在 讀 鯨背 背 月色 這 本 書 前 我 心 中 也
最後,總是,尋求,遼 的 戰爭 與 和平 說明 了 兩 個 民族 接觸 的 時候 衝突 戰爭 難以 避免 但 最後 總是 尋求 和平 只有 和平 才 能 帶來 繁榮 安定 的 生活 與 燦爛 多姿 的 文化 所以 我們
戰爭,總是,難以,的 國家 是 如此 今天 我們 的 社會 又 何嘗 不 是 如此 呢 不同 民族 的 接觸 戰爭 總是 難以 避免 但 更 重要 的 是 和平 只有 找出 和平 相處 的 辦法 雙方 才 能 得到
時,總是,有,不論 是 代表 個人 一 族 或 制度 在 發現 或 把 自己 置身 於 某些 特殊 境況 時 總是 有 目的 的 而 這些 境況 又 常常 是 透過 引述 過去 來 理解 的 就 像 一
梅園竹村,總是,最先,遮住 嘴巴 千萬 不要 叫出 聲 來 否則 後果 自行 負責 否則 後果 自行 負責 淡淡 三月 天 梅園竹村 總是 最先 嗅 著 春 的 氣息 因為 蟄伏 一 整 個 冬天 的 桃花 早已 淹沒 山林 間
鳳蝶,總是,成群,正巧 在 春 夏 間 蝴蝶 的 種類 與 數量 特別 多 尤其 是 青帶 鳳蝶 與 青斑 鳳蝶 總是 成群 地 出現 這 一 段 旅程 就 更 繽紛 熱鬧 了 由 迴頭彎 開 步 走 半
這樣,有助於,維持,依照 國際 金融 自由化 的 潮流 來 看 銀行 營業稅 與 銀行 準備率 確實 都 應該 降到 零 這樣 有助於 維持 銀行 的 財務 結構 健全 不過 吳中書 強調 政府 在 給予 銀行業 好處 之外 也 應該 有
的,有助於,喚起,贖罪 的 獻祭 而 純潔 的 少女 身體 作為 獻祭 更 像 是 神學家 格拉德 MarlisGerhardt 推論 過 的 有助於 喚起 想像 中 女性 被 貶低 與 受 侮辱 的 古老 形象 誰 教 聖經 上 明明白白 寫
舉,有助於,人大,中共 人大 換 屆 黨 內 排名 第二 李鵬 從 國務院 退下 出掌 人大 外界 認為 中共 此 舉 有助於 人大 權威 的 提升 李鵬 在 就任 後 也 解釋 說 九 屆 人大 的 安排 是 理
訊息,有助於,區分,最近 發現 的 微衛星 micfosatellite 遺傳 標記 微衛星 比 傳統 的 遺傳 標記 帶有 更 豐富 的 遺傳 訊息 有助於 區分 血緣 密切 的 民族 之間 基因 的 差異 透過 受測 族群 之 微衛星 位點 上 等位 基因
不僅,有助於,讀者,及 向量流 守恆 實驗 一般 需 等待 理論 物理學家 的 理論 來 提供 問題 上述 問題 的 釐清 不僅 有助於 讀者 瞭解 吳健雄 所 從事 研究 的 意義 及 重要性 更 將 使 讀者 更 能 體認 科學
是,有助於,中學,正確 看待 和 處理 與 歷史 教科書 相關 的 一 系列 問題 還 教科書 應 具有 的 地位 是 有助於 中學 歷史 教學 的 改革 與 發展 有助於 提高 歷史 教學 水平 的 本 文 不過 是 略
發展,有助於,提高,的 一 系列 問題 還 教科書 應 具有 的 地位 是 有助於 中學 歷史 教學 的 改革 與 發展 有助於 提高 歷史 教學 水平 的 本 文 不過 是 略 談 一點 意見 以 期 拋磚引玉 展開 更
