left_word,target_word,right_word,context
想法,的確,不錯,波延 自 也 不 夠 廣 如此 讀者 之 注意 便 也 就 不 夠 深入 了 這 想法 的確 不錯 是 有 這 種 可能 可是 要 注意 兩 點 一來 若 能 令 個體 武藝 人物
她,的確,有,出現 就 像 孤芳自賞 的 荷花 總 覺得 自己 和 那些 庸俗 的 雜草 不同 沒有 人 否認 她 的確 有 著 脫俗 的 美 那 種 美 不 是 頂 美 的 那 種 美 而是 在
那,的確,是,知 所以 的 笑 我 猜 很多 男人 就是 被 這 股 笑意 所 吸引 雖然 我 猜想 那 的確 是 無 意識 的 笑容 沒有 摻雜 刻意 挑逗 的 成分 但是 因為 她 長 的 還可以 所以
古屋,的確,不,客人 而 改變 的 觀光 旅遊 地 試想 在 現實 的 工商 社會 中 它 的 破 磚 古屋 的確 不 討好 但是 它 卻 投映出 先人 的 智慧 結晶 以及 一 個 輝煌 文化 與 本土 質樸
當時,的確,感受到,嘴角 縫 裡 汩汩 流露 雖然 幸福 不 是 語言 所 能 清楚 說明 的 東西 但 我 當時 的確 感受到 了 嗯 她 點頭 噢 好 哇 那麼 請 給 我 一 份 廣島 什錦 煎餅 謝謝
堅強,的確,這,一 次 我 靠在 她 已經 乾扁 的 乳房 卻 感受到 她 皮包骨 的 手臂 發出 強有力 的 堅強 的確 這 房子 已經 老 的 可以 落後 的 可以 即使 不 拆除 也 抵不過 任何 大風 大雨 的
賺,難免,使,不 是 不 知道 陸康林 道 康林 知道 陸隆中 道 就是 因為 興盛 使得 陸家莊 人人 有 錢 賺 難免 使 一些 皖南 的 三 幫 四 寨 紅 了 眼 所以 咱們 不僅 要 會 賺錢 還要
高興,總是,豎起,我 將 所有 的 想法 感受 全部 說給 T 知道 剛 開始 的 他 看起來 跟 我 一樣 高興 總是 豎起 耳朵 聆聽 我 的 說話 閃亮亮 的 眼睛 彷彿 正 讀取 關於 我 的 一切 資訊 一字
他,總是,記,愈來愈 常 發現 我 說話 時 T 的 眼神 焦點 總 在 遠方 發現 說 過 的 話 他 總是 記 不 住 我 還是 想 跟 他 說話 非常 非常 的 想 有時候 分隔 兩 地 我
話題,總是,能,個 人 也 沒關係 說 我 不會 想念 誰 說 我 什麼 都 不 在乎 這樣 聳動 的 話題 總是 能 成功 的 引起 他 比 較多 的 注意 我 還 以為 他 其實 懂 其中 的 含意
他們,總是,能,塑膠 管子 也 和 周圍 一樣 帶 著 相同 的 灰色 基調 像 這樣 一直 的 看 著 他們 總是 能 讓 我 感到 平靜 當 我 聽見 他們 小小聲 的 對話 或者 好像 很 有 教養 似的
他,總是,在,個 人 就 坐 在 我 對面 隔 著 各 種 設施 的 另外 一 張 長椅 上 他 總是 在 我 來 時 就 已經 出現 在 我 離去 時 卻 還 仍 待在 那裡 我 從來
也,總是,看,離去 時 卻 還 仍 待在 那裡 我 從來 沒有 見到 他 離開 過 他 的 長椅 他 也 總是 看 著 那些 小孩子 他 的 面孔 佈滿 了 皺紋 那 是 我 一 次 偶爾 經過 他
裡,總是,爭取,斑斑 帶 著 小 鴨子 到 健康 中心 療傷 校長 還 特地 表揚 他 呢 斑斑 在 學校 裡 總是 爭取 好 的 表現 許多 同學 也 喜歡 和 他 在一起 斑斑 是 班 上 的 好學生 大家
斑斑,總是,面帶微笑,同學 向 他 問 功課 斑斑 不厭其煩 的 告訴 同學 有的 同學 吵架 斑斑 也 會 上前 制止 斑斑 總是 面帶微笑 讓 人 喜愛 放學 後 斑斑 回到 家 態度 卻 一百八十 度 轉變 不但 對 父母 大吼
我,總是,會,配給 的 麵粉 一 次 做出 個 好幾十 個 饅頭 包子 作為 隔天 的 早餐 可是 貪吃 的 我 總是 會 在 晚上 偷吃 好多 好多 到 了 早上 媽媽 才 驚呼 怎麼 去 了 一大半 有時 爸爸
談話,總是,圍繞,唸 碩士 博士 中間 回來 的 兩 年 裡 感覺 和 父親 又 生疏 了 些 每 次 談話 總是 圍繞 著 功課 成績 讓 我 這 個 不 是 很 用功 的 小孩 好 害怕 但是 感謝
新竹,總是,一,接著 十月份 開學 了 我 還是 去 唸 大學 可是 每 到 週末 我 根本 不 敢 回 新竹 總是 一 個 人 騎 著 腳踏車 在 中原 校園 裡 亂逛 學姊 們 也 不 知 原委 不
聚會,總是,座無虛席,在 金庸 書 裡 所幸 這些 人 早已 養成 社交 的 習慣 方 使得 許多 次 群豪 的 聚會 總是 座無虛席 即使 住 得 遠 也 都 能 如 時 趕到 這 一切 乃 因 他們 樂於 參加
上,總是,怪,知道 這 件 事 有點 古怪 大家 都 親眼 看到 一 整 天 安安 快樂 得 神魂顛倒 臉 上 總是 怪 著 太陽 似的 微笑 連 朱胖胖 踩 了 他 一 腳 安安 也 忘 了 像 平常
時,總是,喊,從 沒 離開 過 古塔 因為 古塔 很 高 又 沒 梯子 每 次 巫婆 來 看 她 時 總是 喊 著 長髮 姑娘 把 妳 的 頭髮 放下來 吧 於是 長髮 姑娘 就 把 她 一頭 長到
公司,總是,飄,我 知道 馬吉 愛 喝 咖啡 他 在 辦公室 裡 還 放 了 一 台 咖啡機 所以 他們 公司 總是 飄 著 咖啡 香 從 早上 到 晚上 滿足 所有 人 我 和 馬吉 果然 是 好朋友 他
我,總是,點,咖啡 不 加 糖 不 放 奶水 就 像 我們 到 泡沫 紅茶店 打屁 順便 偷瞄 美眉 時 我 總是 點 杏仁 奶茶 而 馬吉 一定 點 茉香奶綠 般 的 莊嚴 神聖 永遠 不會 更改 我 就是 無可救藥
來,總是,苦澀,咖啡 上 因為 溫度 已經 退去 了 而 不 加 奶水 不 加 糖 的 黑 咖啡 喝 來 總是 苦澀 卻 最 能 品嚐出 咖啡 的 原味 是 平淡 無 樂趣 還是 入口 濃烈 香醇 或是 淺嚐
人,總是,貪心,迷人 之 處 我 想 馬吉 該 找 個 愛 喝 黑 咖啡 的 美眉 但是 大多數 的 人 總是 貪心 不 知足 的 一定 要 加 糖 加 奶水 甚至 加 顆 冰淇淋 搞成 花式 咖啡 味道
但,總是,不經意,開始 節食 搖 呼啦圈 皮膚 還 算 白皙 擁有 一 雙 美麗 的 腿 有時 看起來 冷冷 的 但 總是 不經意 流露出 一 股 不 知 所以 的 笑 我 猜 很多 男人 就是 被 這 股 笑意
身邊,總是,圍繞,黏 即使 炒焦 了 也 沾 不 上 不沾鍋 的 邊 終究 還是 得 說 byebye 喬依絲 的 身邊 總是 圍繞 了 許多 男人 就 像 是 蒼蠅 看到 屎 不 應該 是 說 喬依絲 就 像 是
喬依絲,總是,小心翼翼,可以 說 是 人人 有 把握 個個 沒 希望 為了 讓 那些 男人 對 她 保持 企圖心 所以 喬依絲 總是 小心翼翼 收拾 自己 的 情感 她 和 所有 男人 維持 等距 一旦 她 對 你 好 了 些
她,總是,不,兩 邊 跑 身體 怎麼 受得了 可是 母親 總 說 誰 叫 我 從小 就 命運 不 好 她 總是 不 怨天尤人 把 所有 的 事情 都 歸給 命運 的 安排 母親 有 兩 個 哥哥 三 個
一起,總是,會,自己 一 個 人 工作 把 我們 養大 奶奶 也 住在 我們 家 幫忙 照顧 哥哥 婆媳 住在 一起 總是 會 有 不滿 的 地方 由於 兄姊 都 不 正常 妹妹 又 小 所以 我 成 了 奶奶
他,總是,不,白 社工員 小 著 指 著 剛 和 我們 握完 手 的 那 個 大 眼睛 男孩 說 他 總是 不 放過 每 次 能 與 女 訪客 握手 的 機會 那 雙 大 眼睛 仍 望 著
您,總是,跟,心靈 裏 當 我 發怒 或 流淚 歡樂 或 愁苦 之 時 我 未曾 將 您 忘記 冥冥中 您 總是 跟 我 在一起 所以 失敗 時 我 既 不 屈撓 也 不 畏懼 所以 得意 時 我 不
亦,有助於,我們,歷史 上 的 幾 個 重要 轉折點 即 提供 我們 勾勒 當時 的 文化 面向 透過 這些 環節 亦 有助於 我們 剖析 這 三百 年 來 法國 藝術 的 發展 風格 自 文藝復興 以來 法國 的 繪畫史 就
