left_word,target_word,right_word,context
低,總是,沒有,十 年 前 宜蘭縣 的 公共 工程 不但 毫無 特色 可 言 而且 因為 地處 偏遠 設計費 又 低 總是 沒有 較 認真 的 建築師 願意 接受 委託 尤其 是 一些 山地 小學 或 這 種 小 公園
中,總是,面臨,週遭 的 泥土 與 農田 非常 和諧 的 氣息 在 我 個人 做 過 的 一些 小 案子 中 總是 面臨 了 低 預算 低 造價 的 挑戰 但是 在 低 預算 與 低 造價 的 限制 之下
母親,總是,這樣,改變 自己 的 角色 我 什麼 時候 可以 好起來 我 想到 印尼 找 SUDINI SUDINI 回 印尼 後 母親 總是 這樣 叨唸 著 母親 三 年 多 前 中風 當時 廿四 歲 的 SUDINI 到 台灣 幫傭 她
阿姨,總是,煮,家 中 的 管家 小孩 放學 了 第一 個 要 找 的 是 這 位 外籍 阿姨 因為 阿姨 總是 煮 點心 等 他們 與 她 之間 雖然 是 僱傭 關係 但 母親 總是 說 SUDINI 是 她
母親,總是,說,位 外籍 阿姨 因為 阿姨 總是 煮 點心 等 他們 與 她 之間 雖然 是 僱傭 關係 但 母親 總是 說 SUDINI 是 她 最 小 的 女兒 親戚 結婚 母親 要求 為 SUDINI 添 新裝 新 鞋
她,總是,推辭,SUDINI 生理痛 母親 要 我們 買 四 物 燉給 她 吃 我們 三不五時 塞 零用錢 表達 謝意 但 她 總是 推辭 或是 拿 這些 錢 為 母親 張羅 零嘴 日用品 等 心疼 她 沒有 放假 沒有 回家 探親
探親,總是,催促,總是 推辭 或是 拿 這些 錢 為 母親 張羅 零嘴 日用品 等 心疼 她 沒有 放假 沒有 回家 探親 總是 催促 她 打電話 回家 但 她 卻 很少 使用 家 裡 的 電話 而 到 外頭 打 公共
受委屈,總是,對,打 公共 電話 她 的 好 鄰里 皆知 有 人 來 說媒 母親 很 有 意見 怕 SUDINI 受委屈 總是 對 別人 挑三撿四 最後 乾脆 下令 不准 後來 又 捨不得 人家 回 印尼 一廂情願 地 要 在 台灣
售價,總是,訂,建議 售價 為 8800 元 手機 跌價 快速 一般 手機 廠商 在 手機 剛 上市 時 的 建議 售價 總是 訂 得 高高 的 然後 隨著 時間 而 節節 下降 目前 一般 入門 手機 建議 售價 最少 也
應,有助於,改善,即可 能 出現 側彎 正 因 扁平足 和 脊椎側彎 有 因果 關係 汪作良 認為 從 矯正 扁平足 下手 應 有助於 改善 脊椎側彎 讓 這些 小孩子 走 起 路 來 抬頭挺胸 不再 歪扭 著 身子 矯正 扁平足 的 方法
均,有助於,糖尿病,的 運用 相當 廣泛 其 高 甜度 低 熱量 不易 使 血糖 升高 及 避免 齲齒 的 特性 均 有助於 糖尿病 患者 減重 者 調整 飲食 計畫 及 低 致 齲齒性 甜品 的 運用 一般 消費者 食用 也
