left_word,target_word,right_word,context
日本,的確,景氣,三 天 並 特別 以 顯著 版面 報導 這 位 來自 台灣 的 傳奇 人物 魏明智 強調 現在 日本 的確 景氣 很 差 該 公司 為了 積極 搶佔 先機 決定 扮演 破壞 價格 的 角色 向 日本 量販店
調漲,的確,受到,果蔬 飲料 的 包裝 需求量 上揚 但 卻 碰到 梨山 水果 收成 不佳 果箱 用量 減少 三成 左右 調漲 的確 受到 不少 阻礙 不過 該 公司 還是 繼續 與 下游 紙器 業者 溝通 目前 已 獲得 客戶 正面
我,的確,看到,台灣 文學 研究 工作室 暗光鳥 台灣 現代詩 網路 聯盟 之外 又 添 了 一 顆 燦亮 的 星辰 我 的確 看到 台灣 文學 傳播 的 天空 雲層 漸 開 星光 漸 亮 這 使 我 不能不 向 網路
公主,的確,太,是 魔法 變成 的 衣裳 了 所以 仙德蕾拉 再 也 不必 擔心 了 太 好 啦 能夠 找到 公主 的確 太 好 了 王子 非常 高興 地 說 這 次 絕對 不 讓 她 走 了 仙德蕾拉 姑娘
不過,的確,是,野獸 的 事 準 是 瘋 了 沒 錯 這樣 他 就 會 被 關起 來 貝兒 說 不過 的確 是 有 隻 野獸 而且 我 也 不會 嫁給 你 加斯頓 告訴 大家 莫維斯 瘋 了 但是 貝兒
著,的確,有,告訴 大家 莫維斯 瘋 了 但是 貝兒 把 魔鏡 拿出來 讓 大家 看到 野獸 所有 的 村民 喊 著 的確 有 野獸 加斯頓 馬上 說 這 很 危險 他 會 攻擊 小孩 的 跟 我 走 不能 讓
老婆婆,的確,大開眼界,這麼 大 的 桃子 啊 就 好像 天 上 的 月亮 不 小心 給 掉 了 下來 一般 老婆婆 的確 大開眼界 喂 大 桃子 啊 快 些兒 漂過 來 呀 老婆婆 大聲 的 喊 著 這 桃子 好像
打,的確,過街,的 富有 起來 了 也 漸漸 的 富有 起來 了 我們 只要 看到 老鼠 第一 個 反應 就是 打 的確 過街 的 老鼠 人人 喊 打 由此可見 我們 對 老鼠 的 印象 是 多麼 的 惡劣 甚至 認為
德國,難免,會,尚未 建立 對 德國 在 貿易 上 的 影響 還不如 芬蘭 由於 德國 是 俄羅斯 最 大 債權國 德國 難免 會 遭受 損失 不過 俄羅斯 比較 接近 西方 受到 國際 貨幣 基金 的 照顧 比 較多 相信 國際
監聽,難免,影響,選戰 內容 被 視為 敵情 機密 公 民營 電信 公司 的 固定 門號 一旦 被 有心 人士 刻意 監聽 難免 影響 選情 選舉 預付卡 隨時 更換 門號 被 監聽 的 機率 就 少之又少 了 被 監聽 的 機率
也,難免,被,反對 政府 介入 的 聲音 多半 是 過去 一直 對 董建華 政府 採取 批評 立場 的 報章 因此 也 難免 被 外界 視為 是 政治 批判 多於 實際 意義 不過 在 眾多 支持 政府 打擊 炒家 的 聲音
有時,難免,有,紙 通知 寄到 家 裡 才 東窗事發 有 人 被 帶回 管教 有 人 乾脆 離家 出走 雖然 有時 難免 有 路線 派別 的 檢討 和 論爭 但是 整個 相濡以沫 的 戰鬥 感覺 始終 強烈 不同 的 部份
糾紛,總是,利用,自力救濟 方式 解決 紛爭 一般而言 台商 一向 單打獨鬥 兩岸 解決 紛爭 的 管道 亦 尚未 建立 台商 遇到 糾紛 總是 利用 私人 關係 所 建立 的 管道 尋求 解決 報告 顯示 有 五成 以上 台商 希望 能 利用
週日,總是,忙著,紙條 使 我 沈吟 良久 身為 孩子 的 父親 長久以來 忙碌 於 工作 與 學業 之中 每 到 週日 總是 忙著 補 眠 休 睏 忽略 了 孩子 這 使 我 感到 愧疚 於是 在 一 天 前
它,總是,向,的 過程 中 走走 停停 起 起伏 伏 我 很少 看到 很 對等 的 愛情 對待 關係 通常 它 總是 向 一方 傾斜 呈現 某 種 不 均衡 的 局勢 優勢 的 一方 通常 也 就 在 不知不覺
大家,總是,說,人民 談到 他們 的 國王 都 是 說 他 在 開會 凸 是 在 這 個 國家 裡 大家 總是 說 他 在 換 衣服 有 一 天 有 兩 個 騙子 來到 這 個 國家 這 兩
女孩,總是,在,一直 命令 女孩 做東 做 西 的 卻 讓 自己 的 兩 個 女兒 在 一 旁 玩耍 女孩 總是 在 爐灶 旁 灰頭土臉 地 工作 著 所以 壞心眼 的 姊姊 們 便 常 嘲笑 捉弄 女孩 好
加斯頓,總是,向,一 天 下午 在 書店 前 加斯頓 遇見 貝兒 他 打招呼 貝兒 妳 好 貝兒 哦 你 好 加斯頓 總是 向 村 裡 的 人 吹噓 他 和 貝兒 就 要 結婚 了 但是 貝兒 對 自私 又
竹子,總是,可以,中 發現 了 許多 的 金子 自此 之後 奇怪 的 是 每當 老公公 到 山 上去 新 伐 竹子 總是 可以 在 竹子 裡 發現 很多 很多 的 金子 呢 老公公 和 老婆婆 漸漸 的 成為 有錢 的
而且,總是,流下,老是 默默 的 望 著 天 上 的 月亮 好 久 好 久 不 說 一 句 話 而且 總是 流下 眼淚 每 天 晚上 都 是 那樣 一語 不 言 的 望 著 月 流淚 似乎 很
因此,總是,悶悶不樂,黑錦 上 綴 滿 亮晶晶 的 星星 她 每 天 工作 的 很 辛苦 可是 卻 十分 孤單 因此 總是 悶悶不樂 在 天河 的 西邊 有 一 個 放牛 的 牛郎 他 的 工作 是 飼養 天 上
但是,總是,不,一 天 天帝 召集 了 牛郎 和 織女 來 織女 我 看 妳 每 天 工作 很 辛苦 但是 總是 不 快樂 妳 的 年紀 也 不 小 了 我 想 把 妳 許配給 牛郎 不 知道 妳
羊,總是,不,超越群 馬的 天下 之 馬 一 提到 羊 我們 馬上 會 在 心目中 映出 溫和 的 形象 因為 羊 總是 不 與 人 爭 的 吃 著 青草 而且 井然有序 的 漫步 在 山坡 上 令 人 看
其,有助於,中小企業,點 至 三 而且 把 重 貼現 貸款 額度 上限 從 五 六兆 韓元 擴充為 七六兆 韓元 使 其 有助於 中小企業 的 資金 週轉 南韓 三 年期 指標 公司債 利率 目前 在 一一九 比 去年 十二月 的 三一一一
