left_word,target_word,right_word,context
報導,的確,是,已 道歉 但是 中國人 仍 不 滿足 胡錦濤 在 中央 電視台 發表 談話 說 抗議 是 合理 的 報導 的確 是 事實 但是 所有 的 事實 累積 起來 傾 往 一 個 暗示 的 方向 中國人 的 生氣
herstory,的確,令,的 學者 近日 大力 鼓吹 將 英文字 的 歷史 history 由 他 的 故事 改為 她 的 故事 herstory 的確 令 我 心有戚戚 焉 以 台灣 六十 歲 這 一 代 的 婦女 而言 她們 在 童年 時
情勢,的確,危急,情勢 崩盤 的 局面 歐洲 國家 不僅 債權 難以 確保 經濟 成長率 也 可能 被迫 向 下 修正 情勢 的確 危急 但 目前 的 情況 似乎 尚 不至於 演變成 一九三年代 的 全球 經濟 大 恐慌 局面 主要 原因
而,的確,除了,姥姥 回想 那 個 年代 說 當時 為了 生活 為了 把 孩子 養大 我 得 什麼 都 做 而 的確 除了 殺人 和 偷 東西 以外 我 什麼 都 做 了 我 懂事 的 時候 姥姥 已經 五十多
照片,的確,有違,決不 是 在 縱容 媒體 記者 任意 捏造 事實 撒謊 欺騙 新聞界 隨意 刊登 未 經 查證 的 照片 的確 有違 專業 精神 也 應 受到 嚴厲 的 批評 但 我們 也許 還 應 進一步 深思 為何 我們
總,難免,設,不論 被 視為 妖言惑眾 的 新興 宗教 或 歷史 淵遠 悠長 通過 重重 考驗 的 五 大 教 總 難免 設 個 名 為 天堂 的 攤位 號召 信徒 農曆 七月 鬼門 大開 家家戶戶 備好 食物 祭拜 出來
家,總是,能,對 以後 想要 野外 求生 恐怕 機會 渺茫 但是 房屋 的 佈置 關係 回家 後 感覺 溫馨 的 家 總是 能 撫慰 工作 後 的 疲勞 加上 點 輕音樂 與 柔和 的 燈光 所有 的 遐想 一 湧
聲音,總是,高八度,知 民間 疾苦 何不 吃 肉 粥 的 笑話 嗎 佐籐藍子 的 角色 非常 討好 雖然 這 個 聲音 總是 高八度 做 事 莽莽撞撞 的 小 迷糊蛋 一定 會 嚇退 一心一意 想 追求 大 美女 的 男生 們
連續劇,總是,以,種 以 小人物 為 描寫 對象 的 劇情 卻 溫暖 了 很多 觀眾 的 心 反觀 台灣 的 連續劇 總是 以 婆婆 虐待 媳婦 兒子 謀奪 爸爸 財產 的 劇情 為主 台灣人 真的 這麼 壞 嗎 台灣人 真的
內涵,總是,在,展開 細細 研讀 雖然 無法 從 電子 郵件 看到 對方 的 臉 但是 這 個 人 的 氣質 內涵 總是 在 字裡行間 表露無遺 因為 遭受 病魔 打擊 而 求救 的 信 我 一定 會 盡心 作答 即將 為
人們,總是,希望,的 人潮 擠 得 水洩不通 來 看 還是 有 很多 人 一直 想 看看 別人 到底 好在 哪裡 人們 總是 希望 看看 別人 到底 比 自己 好在 哪裡 也許 這 就 是 促使 他們 付錢 滿足 好奇 的
但,總是,遭到,自卑感 無法 克服 曾經 有 社工 人員 希望 帶 著 小威 學習 手語 以 方便 與 父母 溝通 但 總是 遭到 小威 憎恨 的 拒絕 而 小威 與 父母 的 溝通 方式 就是 透過 客廳 裡 一 片
而且,總是,孤僻,寫字 留言 做為 說話 的 語言 小威 在 學校 從不 願意 提起 父母 的 事情 也 很少 說話 而且 總是 孤僻 的 獨自 活動 幾乎 沒有 任何 朋友 每 次 回到 家 中 母親 關心 地 在 黑板
小威,總是,使用,字句 例如 上課 習慣 嗎 有沒有 缺 什麼 想 吃 什麼 星期天 去 逛 百貨公司 好 嗎 等 小威 總是 使用 一慣 的 四 個 字 不用 理 我 這 黑板 似乎 是 小威 與 母親 唯一 的
欲望,總是,繼續,一九八七 只 是 一 個 參考點 而 一切 已 生 的 將 生 的 與 未 生 的 欲望 總是 繼續 向著 死亡 的 方向 滾動 純屬 巧合 我們 不 追問 問 誰 呢 一九七一年 的 義大利麵 水蒸氣
責任,總是,需要,的 智慧 若 否認 某 事物 發生 則 某 事物 不 存在 否認 不需 負擔 任何 責任 因為 責任 總是 需要 承認 既然 承認 一直 沒有 帶來 什麼 現實 利益 所以 繼續 否認 罷 以免 節外生枝 否認 自己
他,總是,愁眉苦臉,結果 倒 了 楣 背 了 一百萬 元 的 債 不管 你 什麼 時候 看到 那 個 老好人 他 總是 愁眉苦臉 的 她 家 裡 一共 有 四 個 孩子 和 一般 家庭 相反 最 大 的 是
節慶,總是,叫,放聲 高歌 或 三五 敘舊 隨著 飄雪 般 的 櫻花瓣 宣告 春天 的 到來 這樣 的 都市 自然 節慶 總是 叫 人 十分 陶醉 與 羨慕 用 櫻花樹 來 改造 都市 景觀 是 一 種 令 人 喜悅
我,總是,好奇,一 滴 一 滴 的 滴出來 接 滿 一 碗公 把 雞頭 塞入 扭絞 在一起 的 翅膀 內 我 總是 好奇 的 尋找 雞 的 目光 看 著 牠 漸漸 的 黯淡 下去 小白 是 一 隻 鵝
言,有助於,健全,朝 生態 保育 及 建立 美好 舒適 環境 方向 邁進 環境 保護 工作 的 推動 以 宏觀 角度 言 有助於 健全 投資 環境 體質 加強 國際 競爭力 並 可 避免 遭受 國際 貿易 之 制裁 故 環境 保護
架構,有助於,進一步,負擔 的 制度 若 用 財稅 的 理論 與 研究 方法 來 分析 當 更 能 釐清 其 架構 有助於 進一步 的 討論 在 課徵 標準 方面 可 分為 從 價 與 從 量 從 價 係 依
樹木,有助於,喚醒,水泥 森林 中 生活 的 機械 現代人 而言 顯得 十分 重要 多 種植 會 開花 的 行道樹 公園 樹木 有助於 喚醒 都市人 內心 沈睡 已 久 的 自然 節奏 與 交際 熱情 基本 上 花朵 是 都市 中
經驗,有助於,我們,一點 想像 試 著 去 感受 揣測 當然 生活 中 曾經 經歷 過 的 一點點 山林 印象 農村 經驗 有助於 我們 捕捉 作者 滲透到 紙墨 中 的 心靈 但 最後 所得 到 仔細 想 一 想 終究 還是
