left_word,target_word,right_word,context
過,畢竟,音響,雖然 不 太 懂 音樂 如果 花 二三十萬 買 一 套 漂亮 音響 也 不能 稱 之 為 過 畢竟 音響 已 流為 一 種 時尚 一 種 裝飾 甚至 是 一 種 必須 人 的 住家 需要
我們,畢竟,是,表示 臺灣 雖 非 華約 組織 會員 但 國際 地位 艱難 有 問題 總是 先 被 開刀 不過 我們 畢竟 是 國際 社會 一 份子 未來 引流膽 北美 熊膽 能否 使用 還是 要 看 國際 上 的 態度
天地,畢竟,是,兄弟 在 這裡 學得 一 套 察顏觀色 靈活 應對 的 本領 但 將 醫院 做為 主要 的 生活 天地 畢竟 是 不 夠 的 要 把 過去 埋葬掉 每 天 看 這 對 兄弟 在 醫院 裡 逛來逛去
呼籲,畢竟,忠仁,需要 親情 需要 爸爸 媽媽 的 愛 這 是 忠義 在 西湖 工商 的 導師 謝貞芬 的 誠摯 呼籲 畢竟 忠仁 忠義 未來 還 有 重重 的 人生 關卡 要 闖 缺少 親情 撫慰 路途 上 的 徬徨
但,畢竟,辦公室,表現 自己 傷 了 別人 對 事 不 對 人 的 美式 作風 固然 可以 讓 事件 單純化 但 畢竟 辦公室 還是 以 人 為 主體 事理 清楚 之後 還是 要 回過 頭 來 考慮 人 的 因素
列車,畢竟,不良,之前 各 國 只 能 權衡 利弊 以 決定 是否 要 趕搭 這 趟 訊息 革命 的 特快 列車 畢竟 不良 內容 在 網絡 中 只 佔 很 小 一 部分 它們 所 造成 的 損害 就 像
說法,的確,不,五千 盧比 折合 臺幣 大概 祇有 四千 元 由 此 可 知 人命 賤 如 狗 這 種 說法 的確 不 是 虛構 於是 身體 被 作價 押掉 的 伊克巴 遂 開始 了 他 長達 六 年 餘
巴基斯坦,的確,是,奴隸 童工 問題 更加 的 推到 時間表 上 南亞 的 童工 問題 使得 伊克巴 成 了 童工 烈士 巴基斯坦 的確 是 需要 將 伊克巴 塑造成 烈士 的 藉著 將 他 烈士化 才 可能 提振 千萬 以上 童工 們
上,的確,是,又 希望 兼顧 嚴謹 學術 專業 立場 因此 不 敢 貿然 進行 挖掘 工作 海底 考古 不比 陸 上 的確 是 具 高風險 與 技術性 的 工作 茫茫大海 找 海底 沉船 文獻 傳說 資料 之外 還 需 利用
他,的確,有,年 前 西晉 詩人 張載 曾經 寫下 芳荼 冠 六 情 溢 味 播 九 區 的 詩句 他 的確 有 先見之明 幾千 年 來 飲茶 不但 成為 中國人 怡情養性 的 重要 文化 還 飄洋過海 遠播 八方 這
強勁,的確,適用,輕 發酵 的 包種 茶色 賞心悅目 適合 用 白 瓷 個人 杯 碎 型 紅茶 朱紅 豔麗 茶湯 強勁 的確 適用 無 吸水性 清理 容易 的 白 瓷 茶具 此外 白毫 銀針 泡 時 銀針 舞動 林立 杯
何在,的確,對,曾 夾 在 強調 女性 主義 理念 或是 選擇 幫助 女性 的 實務 路線 中 掙扎 婦運 底線 何在 的確 對 大部分 單純 保守 的 婦女 而 言 婦女 新知 的 女權 理論 過於 高深 遙遠 無法 解決
時,的確,是,飲用 中國 茶 而 完成 了 歷史 上 第一 部 英文 字典 但 中國 茶 初 抵 英倫 時 的確 是 以 它 提神 醒腦 袪除 百 病 的 神奇 療效 吸引 了 第一 批 愛用者 西元 一六五八年
它,的確,從來,英倫 綠茶 市場 的 茶商 要 注意 了 豈只 是 飲料 而已 回顧 英倫 三百 年 的 飲茶史 它 的確 從來 不只 是 一 種 飲料 而已 十九世紀 知名 藝評家 也 是 人道 主義 者 羅斯金 是 個
嘉年華會,的確,不管,誇張 逗趣 的 行動劇 不禁 詫異 地 說 怎麼 沒有 警察 管 我們 原來 這麼 有趣 好像 參加 嘉年華會 的確 不管 採取 哪 一 種 活動 型式 今天 的 社運 團體 不僅 不再 為 臺北 街頭 帶來 動盪
之外,的確,需要,點子 以 吸引 媒體 藉 媒體 渲染 氣勢 要 吸引 媒體 在 傳統 靜態 的 座談會 公聽會 記者會 之外 的確 需要 新鮮 點子 解嚴 初期 街頭 流血 式 的 激烈 抗爭 雖然 不再 上演 但 遊行 造勢 仍
因為,的確,精彩,黃鶯鶯 的 新作 外 其他 二 張 阿姐鼓 旅夢 可以 說 不 是 那麼 流行 的 作品 但 因為 的確 精彩 有 特色 只好 割愛 若干 流行 的 專輯 黃鶯鶯 春光 詮釋 情歌 一向 有 獨到 功力 的
時,的確,令,浪漫 的 程度 絕不 遜於 現代 坊間 流行 的 羅曼史 小說 因此 在 乍 聽到 母親 的 來電 時 的確 令 我 嚇 了 一 大 跳 透過 母親 傳來 的 訊息 才 知道 原來 是 一向 安靜
死,的確,不,恐懼 的 滋味 以前 常 跟 人 誇口 死 都 不 怕 還 怕 什麼 現在 才 知道 死 的確 不 可怕 可怕 的 是 半死 病情 最 危急 時 伊甸 所有 工作 人員 和 學生 發動 了
再生,的確,是,誠心誠意 地 改變過來 創造 一 番 新 的 氣象 心靈 環保 感情 心 垃圾 小 心理 感情 的 再生 的確 是 件 困難 的 事 但是 一旦 你 真正 見 過 感情 再生 的 喜樂 那麼 所有 的
成長,的確,帶領,這 個 觀點 看 世界 是 很 公平 的 富有 雖然 不能 讓 我們 更 快樂 然而 經濟 成長 的確 帶領 我們 社會 走向 貧窮 邁向 富裕 平均 每 人 國民 生產 毛額 或 平均 每 人 所得
東西,的確,不同凡響,可以 發現 人類 不 是 都 像 今天 這樣 庸碌 的 大德 高明 在在 多 有 高明 的 東西 的確 不同凡響 倘 能 見識 一二 進 窺 其 精深 再 退出來 時 至少 可以 使 人 變得 謙虛
說,的確,靜下心,使用 視覺 以外 的 感官 是 聲彥 教 我 的 現在 我 也 會 聽 紅綠燈 了 楊淑琴 說 的確 靜下心 來 在 煩囂 的 馬路 中間 紅綠燈 號誌 更換 的 聲音 是 如此 的 清晰 可 聞
盲人,的確,比,也 限制 了 我 的 選擇 其實 做 什麼 事 都 有 危險 像 我 這樣 一 個 盲人 的確 比 一般人 容易 遇到 意外 狀況 既然 我 不能 改變 我 是 盲人 的 事實 迴避 它 也
他,的確,做到,能 做 的 我 就 能 做 我 也許 還 能 做 得 更多 做 得 更 好 他 的確 做到 了 對於 已 申請到 難得 的 柏克萊 加州 大學 獎學金 將 主修 電腦 工程 的 官聲彥 來
真實,的確,是,色 呢 一 位 孩子 回答 說 看 漫畫 的 小孩 不會 學 乖 漫畫 世界 呈現 的 真實 的確 是 比較 誇大 的 社會 現實 家長 們 也 因此 擔心 孩子 們 會不會 將 漫畫 的 故事
漫畫,的確,缺乏,會 突出 顯著性 希望 讓 所有 的 東西 盡收眼底 對 深層 的 思考 來 說 某 一 部分 漫畫 的確 缺乏 想像 空間 政大 新聞系 副教授 蘇蘅 認為 但是 這 也 得 看 漫畫 作者 的 功力 像
程度,的確,有,的 機會 太多 美國 的 研究 結果 顯示 看 電視 時間 較多 的 小孩 對 語言 文字 的 程度 的確 有 影響 漫畫 因為 重 圖 文字 較少 她 認為 如果 是 長期 單一 的 閱讀 的確 會
閱讀,的確,會,的 程度 的確 有 影響 漫畫 因為 重 圖 文字 較少 她 認為 如果 是 長期 單一 的 閱讀 的確 會 影響 語文 能力 美 少女 戰士 的 魅力 只是 漫畫 對 青少年 的 影響 的確 不能 小看
影響,的確,不能,單一 的 閱讀 的確 會 影響 語文 能力 美 少女 戰士 的 魅力 只是 漫畫 對 青少年 的 影響 的確 不能 小看 張憲仁 發現 自從 她 的 女兒 迷上 美 少女 戰士 漫畫 之後 消費 行為 有 了
造型,的確,美,結構 往往 方正 規矩 繁瑣 的 裝飾 有時 忽略 大局 相比 之下 就 不得不 承認 明式 家具 的 造型 的確 美 簡練 的 線 腳 簡單 到 不 覺得 是 裝飾 卻 有 重要 的 裝飾 意義 花紋
兒子,難免,會,憂慮 一葉蘭 協會 會長 田在華 表示 喪偶 的 男性 會員 帶 女兒 或 喪偶 的 女性 會員 帶 兒子 難免 會 遇到 困難 特別 是 在 青春期 身為 異性 的 家長 們 總是 憂心忡忡 因此 一葉蘭 經常 舉辦
的,難免,被,人士 照理 說 是 美事 一 樁 但 在 雙方 互信 基礎 實在 薄弱 的 情況 下 納入 的 難免 被 昔日 同志 解釋成 立場 溫和 容易 被 收編 仍 在 民間 陣營 搖旗吶喊 的 又 會 被
合作,難免,隨著,對 官員 的 同情 但 也 讓 部分 民間 團體 深 自警惕 一旦 接受 體制 委託 和 體制 合作 難免 隨著 一起 僵化 反倒 抹殺 了 民間 原本 彈性 靈活 點子 多多 的 特性 至於 和 行政 部門
則,難免,重疊,和 霍克海謨 的 批判 依然 有效 而 不論 是 大眾 文化 或 流行 文化 雖然 名稱 不同 含意 則 難免 重疊 尤其 是 它們 和 大眾 媒體 沆瀣一氣 的 情形 已經 行諸有年 要 接受 這 個 事實 確實
也,難免,找,地下 議論 而已 我 雖然 已經 退休 正式 進入 聖賢 的 生活 剩 下來 的 閒人 同仁 們 也 難免 找 我 發牢騷 他們 一致 認定 有 官商 勾結 的 事情 外雙溪 從前 不 是 禁建區 嗎 連
年代,難免,受,英國 教育 的 律師型 人士 和 受 華文 教育 的 學運 工運 領袖型 人士 後者 處於 那 個 年代 難免 受 中國 的 主流 政治 和 思潮 的 影響 顯得 相當 左傾 事實 上 馬來亞 共產黨 成員 中
途,難免,險阻,必定 勝利 成功 的 最 大 保證 各位 先生 各位 女士 黎明 之前 必 有 黑暗 改革 之 途 難免 險阻 明知 困難重重 仍 須 堅定 意志 共同 攜手 奮鬥 迎向 光明 成功 的 前程 國內 經濟 持續
我們,總是,覺得,而已 是 指 因 顧慮 別人 而 謙讓 這 種 好 品質 在 社會 中 逐漸 失落 了 我們 總是 覺得 自己 最 對 錯 都 在 別人 的 身 上 這 種 只 顧慮 自己 的 人
的,總是,理,但是 也 有 人 永遠 沒有 慚愧心 自以為 圓滿 永 不 犯錯 我們 每 次 看到 天災人禍 做官 的 總是 理 不 直 而 氣 壯 那 不 是 我 的 責任 我 只 負責 監督 發生 這
內心,總是,十分,在 報 上 投書 寫道 每 次 看到 單親 家庭 是 社會 動盪 之 源 的 新聞 時 內心 總是 十分 不安 覺得 自己 像是 社會 問題 的 製造 者 一般 有點 沈重 又 有點 無奈 相信 許多
們,總是,憂心忡忡,喪偶 的 女性 會員 帶 兒子 難免 會 遇到 困難 特別 是 在 青春期 身為 異性 的 家長 們 總是 憂心忡忡 因此 一葉蘭 經常 舉辦 親子 活動 讓 會員 阿姨 會員 叔叔 彼此 互相 幫忙 單親 家庭 在
解說員,總是,這樣,陶 瓷 小 壺 壼身 小 是 因為 以前 茶葉 珍貴 茶價 極 高 的 緣故 大英 博物館 解說員 總是 這樣 解釋 現代 西方人 也 鮮少 使用 無 釉 陶壺 似乎 由 陶 而 瓷 是 理所當然 的
我們,總是,先,運用 方面 婦女 新知 溫和 理性 與 潑辣 刁鑽 並用 也 是 社運 的 另 一 種 典範 我們 總是 先 多方 考慮 準備 充分 然後 在 時機 來臨 時 奮力 抓住 婦女 新知 現任 董事長 尤美女 溫婉
官僚,總是,高高在上,部門 便 是 社會 改革 的 最終 目標 也 是 最 難 攻堅 的 一 座 城堡 行政 官僚 總是 高高在上 刻意 和 民間 團體 保持 距離 要 和 他們 打交道 比 和 立法 監察 等 民意 機關
外婆,總是,在,二 年 前 的 秋天 記得 在 他們 的 戀情 尚未 曝光 以前 曾經 有 一 段 時間 外婆 總是 在 吃 晚飯 的 時候 趁著 大家 不 注意 偷偷地 將 桌 上 的 菜 一 塊 又
中,總是,會,知 該 如何 下箸 害 得 從 沒有 吃 消夜 習慣 的 家族 成員 在 那 段 時期 中 總是 會 在 午夜 十一 二點 的 時候 不約而同 地 爬起來 找 東西 吃 這 種 詭異 的 晚餐
外公,總是,會,並 不時 的 留心 家 裡 是否 缺少 什麼 家用品 只要 在 他 的 能力 範圍 之內 小 外公 總是 會 偷偷地 準備好 不 小心 的 放 在 家 中 的 顯眼 處 當 他 見到 家族 裡
出門,總是,會,不 夠 膽 聲彥 老馬識途 般 帶 著 他們 穿梭 在 舊金山 最 繁華 的 聯合 廣場 但是 出門 總是 會 有 狀況 的 聲彥 試舉 了 幾 項 最 精彩 的 事蹟 一 次 他 撞到 電線桿
決鬥,總是,被,架勢 來 與 東洋 的 武士 比劃 又 和 滿 身 鬈毛 碩壯 如 牛 的 西洋 拳師 決鬥 總是 被 修理 的 鼻青臉腫 體無完膚 我 看到 中國 的 影子 有點兒 想 哭 然後 我 又 看到 他
卻,總是,甘拜下風,的 傳聞 漫畫家 阿推 小時候 擁護 蝙蝠俠 但 每 次 和 哥哥 崇拜 的 超人 一 比 起來 卻 總是 甘拜下風 因為 蝙蝠俠 被 打到 會 昏倒 原本 的 設計 就 比較 遜 嘛 少女 的 夢境 接著
領域,總是,需要,雙響炮 醋溜族 及 鄭問 的 東周 英雄 傳 深邃 美麗 的 亞細亞 等 要 開闢 一 個 新 領域 總是 需要 付出 加倍 的 努力 然而 種種 跡象 顯示 從 這 趟 漫畫 豐富 之 旅 中 各位
問題,總是,先,因應 無奈 的 衛生署 技監 張鴻仁 表示 臺灣 雖 非 華約 組織 會員 但 國際 地位 艱難 有 問題 總是 先 被 開刀 不過 我們 畢竟 是 國際 社會 一 份子 未來 引流膽 北美 熊膽 能否 使用 還是
難過,總是,這樣,忠仁 面 無 表情 地 推轉 輪椅 離開 反倒 旁觀 這 一 幕 的 人 既 尷尬 又 難過 總是 這樣 嘛 你 是 忠仁 還是 忠義 你們 兄弟 感情 很 好 吧 你 現在 讀 什麼 學校
他,總是,這樣,邊 任何 可以 書寫 的 紙 也許 是 報紙 也許 是 才 交換 的 名片 振筆 疾書 吧 他 總是 這樣 留住 創意 的 除了 曾經 多 次 造訪 中國 滿載 茶葉 卡蒂薩克號 與 中國 還 有 什麼
時候,總是,自我,身體 裡面 有 一 個 夢 慢慢 消化 了 所以 就 瘦 了 阿明 以前 很 胖 的 時候 總是 自我 調侃 的 說 因為 我 懷 著 一 個 很 大 的 夢 所以 我 就 變
幻想,總是,有,深處 與 作曲 大師 神交 時 團員 竟 心不在焉 的 只 想 著 牛肉 漢堡 哩 現實 與 幻想 總是 有 差距 的 不 是 嗎 我 對 這 位 長者 完全 沒有 任何 不 尊重 的 意思
當事者,總是,被,某 種 程度 的 和解 新加坡 總理 吳作棟 應邀 致詞 就 像 所有 重大 事件 的 平反 一樣 當事者 總是 被 鼓勵 要 向 前 看 吳作棟 說 回顧 過去 南大 和 新大 的 合併 對 新加坡 是
大家,總是,驕傲,他們 自已 的 選擇 但是 我 在 北京 生活 我 認識 的 北京 臺灣人 沒有 人 認同 日本 大家 總是 驕傲 地 說 自己 是 中國人 雖然 五十幾 年 來 許多 人 在 認同 的 心路歷程 上 已經
裡,總是,笑聲,的 性 不能 勉強 因此 也 要 尊重 他們 自己 的 特質 因材施教 每 次 上課 時 教室 裡 總是 笑聲 連連 這 群 老人家 直 說 自己 是 在 上 幼稚園 大班 一會兒 去 撞 牆 一會兒
減低,總是,半,吃 點心 這 是 每 次 上課 不可 少 的 重頭戲 原來 彭雅玲 怕 他們 活動 時 血醣 減低 總是 半 哄 半 逼 著 他們 吃 餅乾 這 群 老人家 就 好像 回到 了 幼稚園 時代 大家
團員,總是,很,如 男女授受不親 是 那 一 代 人 嚴守 的 社會 規範 每 次 圍 圓圈 或 排隊 分組 團員 總是 很 自然 地 分做 兩 邊 壁壘分明 老師 看 在 眼 裡 嘴 裡 也 不 明說 只是
老人,總是,形單影隻,獨 釣 寒 江 雪 親朋 無 一 字 老病 有 孤舟 自古 中國 詩詞 水墨畫 中 的 老人 總是 形單影隻 獨自 寂寞 在 現今 生活 中 臺灣 地區 老人 人口 已 超過 總人口 的 百分之七 邁入 所謂
也,有助於,查出,榫卯 結構 而 他 在 博物館 收藏 初期 曾 協助 攝影 在 棚 內 打 光 拍攝 家具 也 有助於 查出 在 一般 光線 下 很 難 看出 的 修復 或 更動 痕跡 研究 中國 家具 不能不 對
能,有助於,在,其 典雅 中 帶有 灑脫 莊重 中 流露 喜感 的 造型 色彩 凝塑 國人 的 現代 性格 進而 能 有助於 在 國際 社會 中 傳揚 國人 充滿 自信 的 美好 形象 倘 能 如此 深信 這 套 新
