left_word,target_word,right_word,context
道理,畢竟,人,臺塑 的 單元 成本 與 利潤 中心 以及 推銷 人員 的 佣金 制度 都 印證 了 這 個 道理 畢竟 人 是 需要 鼓勵 的 迅速 的 反饋 就 具有 這 種 挑戰 和 催逼 作用 我國 企業
的,畢竟,是,另外 有 一 位 慈濟 委員 的 先生 也 現身說法 他 是 經過 波折 後 才 加入 慈濟 的 畢竟 是 有緣人 啊 當 他 聽到 我 講話 的 錄音帶 時 覺得 好像 是 慈母 的 呼喚 因而
影響,畢竟,他,來 誘導 他 忘掉 那 一 段 污穢 的 記憶 及 該 如何 彌補 可能 發生 的 不良 影響 畢竟 他 的 心靈 原是 純潔 如 白紙 的 呢 焦急 的 媽媽 上
出生,的確,一,有 些 人 確實 是 無法 有 選擇 他 的 出生 就 沒有 意義 那麼 他 為什麼 要 出生 的確 一 個 人 如果 一生 從未 想 過 我 來 是 為 了 什麼 而 只是 憑 著
呢,的確,這,談到 若 以 智障 為 例 有 些 人 會 想 他 來到 這 世界 有 什麼 意義 呢 的確 這 是 一 個 我們 無法 解釋 的 問題 智障 的 人 是 無法 讓 他 的 理性
嗎,的確,一,有 一些 小孩 生下來 就 病死 或是 歷經 極為 窮困 的 一生 那麼 這樣 的 生活 有 意義 嗎 的確 一 生下來 就 病死 的 人生 確實 沒有 意義 可 言 因為 他們 的 人生 還 沒有 開始
判斷,的確,人,給 他 的 判斷 涉及 是否 正確 的 問題 耶穌 曾 說 不要 判斷 別人 免得 你們 受 判斷 的確 人 是 有限 的 我 判斷 你 的 時候 只 能 從 我 的 經驗 出發 而 沒有
本身,的確,有,當時 最 有 資格 來 承擔 一 種 使命 告訴 人們 應該 如何 走 的 人 所以 孔子 本身 的確 有 資格 接受 古時 的 天命 從 孔子 以後 所謂 的 天命 是 指 知道 孔子 所 說
沒有,的確,從,對 夫妻 朋友 吃飯 太太 對 先生 說 我 看 你 就 跟 唐三藏 一樣 一點 用處 也 沒有 的確 從 某些 實用 的 立場 上 看 沒有 孫 猴子 幫 他 唐三藏 有 什麼 用 他 只
她,的確,是,看 我 兩 年 後 的 現在 就 知道 我 是 不 是 仍舊 很 美麗 那 天 她 的確 是 美麗 的 一 打開 話匣子 她 就 講 個 不停 聽 她 娓娓道來 時 又 察覺到 她
待,的確,面對,人 強 把 自己 的 失望 無助 和 無奈 變成 所有 人 的 失望 無助 和 無奈 無 待 的確 面對 現實 好 可怕 躺下來 吧 所以 我們 不斷 的 等 等 天使 等 拯救 者 掉下來 可是
考取,的確,是,必要 的 美好 人生 不能夠 盲目 的 得到 要 實實在在 的 看 自己 那 次 大學 聯考 沒 考取 的確 是 沒 考取 那 件 工作 沒 做好 的確 是 我 沒 做好 我 今天 心情 不 好
做好,的確,是,實實在在 的 看 自己 那 次 大學 聯考 沒 考取 的確 是 沒 考取 那 件 工作 沒 做好 的確 是 我 沒 做好 我 今天 心情 不 好 的確 是 我 心情 不 好 每 當 因為
好,的確,是,的確 是 沒 考取 那 件 工作 沒 做好 的確 是 我 沒 做好 我 今天 心情 不 好 的確 是 我 心情 不 好 每 當 因為 的 理由 要 出現 的 當兒 趕快 把 因為 甩掉
這,的確,是,社會 又 能 往 前 瞻望 未來 的 無限 憧憬 且 能 把持 得 住 自己 完成 自己 這 的確 是 一 個 很 難 的 主題 我 希望 透過 一 種 反省 一 種 自覺 與 自己
比較,的確,二十世紀,歷史 的 軌跡 作 一 番 瀏覽 或者 特別 留心 其中 的 某 段 太平 盛世 作 一 比較 的確 二十世紀 的 現代人 是 太 幸福 了 食衣住行 的 物質 層面 也好 書香 雅 音 旅遊 的 文化
部分,的確,有,例子 李瑞河 先生 能 使 傳統性 的 茶葉 脫胎換骨 將 它 提升 成為 國人 生活 藝術 的 一 部分 的確 有 其 獨特 的 眼光 與 作法 由於 他 的 努力 未來 發展 甚至 可能 像 可樂 一樣
市場,的確,路,暢銷 世界 各 地 的 飲料 這 印證 了 一 句 行銷 諺語 沒有 打 不 開 的 市場 的確 路 是 人 走出來 的 李瑞河 當初 創業 有 段 膾炙人口 的 軼事 他 不 選擇 無 茶葉店
市場,的確,市場,與 對 化妝品 市場 的 了解 再 結合 別人 的 技術 長處 終於 成功 的 開發 面霜 化妝品 市場 的確 市場 是 無限 的 寬闊 但 唯有 彼此 分工合作 發揮 自己 的 長處 補足 自己 的 缺失 這樣
來,的確,人,離家 時 太太 交待 我 一 句 話 人 多 的 地方 不要 去 我 只好 走上 前 來 的確 人 多 的 地方 不要 去 大家 都 盲目 追求 某 一 事物 必然 會 造成 自相殘殺 的
結合,的確,為,的 方式 來 輔助 它 西洋 名諺 你 既 不 能 打敗 他 就 要 與 他 相 結合 的確 為 至理名言 國內 連鎖 經營 女子 美容院 有成 的 賴孝義 先生 就 是 與 員工 共同 創業 成功
面,的確,每,例子 正 是 此 中 最 好 的 註解 將 心 比 心 人心 不同 各 如 其 面 的確 每 個 人 都 有 其 主見 和 立場 我們 很 難 尋得 大家 一致 的 共識 見解
黃金,的確,就,年 來 該 市 由 這些 垃圾 中 賺得 一百五十萬 美元 天下 事 無奇不有 垃圾 中 竟然 有 黃金 的確 就 企業 來 說 垃圾 若 經過 完善 的 處理 不但 不 是 廢物 反而 是 公司 利潤
妙處,的確,有心,但願 大家 在 忙碌 之後 更 能 靜思 片刻 減少 無 心 之 忙 用心 規畫 自有 其 妙處 的確 有心 之 忙 忙 得 不亦樂乎 無心 忙 忙 得 毫無 頭緒 此 中 奧妙 局 中 人
表現,的確,未,未 讓 高人 管 過 可以 說 太 單純 才 會 在 小 地方 有 出 差錯 的 表現 的確 未 當 過 部屬 的 主管 焉能 有 當 部屬 的 切身 感受 韓國 唯一 一 家 綿延
聲,的確,唯有,日本 前首相 佐藤榮作 曾 講 過 一 句 令 人 感觸 良深 的 話 要 聽 無聲 之 聲 的確 唯有 部屬 的 主動 奉獻 與 自動自發 的 投入 企業 才 有 卓越 的 經營 績效 企業 的
吧,的確,未來,年輕人 飛翔 我 會 告訴 年輕人 載 著 你 的 目標 緊緊 掌握住 你 的 控制桿 任意 飛翔 吧 的確 未來 情勢 的 變化 不可 知 企業主 宜 有 寬闊 的 胸襟 培養 其 接班人 不要 刻意 去
歷程,的確,可,的 寬闊 胸懷 我們 如 以 軍隊 的 指揮 參謀 系統 來 看 其 直線 幕僚 的 訓練 歷程 的確 可 使 一 個 人 真正 成長 且 可 應付 各 種 突發 狀況 的 危機 與 壓迫
氣度,難免,也,沒有 教育 機會 與 經濟 獨立 的 能力 家庭 和 丈夫 成為 她 一生 的 歸宿 眼界 及 氣度 難免 也 較為 狹隘 因此 孔子 這 句 話 確 有 其 時代 上 的 限制 小人 是 指
過程,難免,是,不再 卓越 了 因此 我們 可以 說 生命 的 轉換 是 非常 激烈 的 而 轉換 的 背後 過程 難免 是 一 大 片 黑暗 所以 生命 的 黑暗面 蘊含 了 難 挨 的 掙扎 和 扭轉 的
自然,難免,倘若,年輕 時 是否 也 有 很多 人 批評 他們 呢 由於 社會 的 遽變 心態 的 不同 改變 自然 難免 倘若 能 改變 說詞 將 一 代 不如 一 代 換成 一 代 不同於 一 代 大家 自
說,難免,心,怎麼 選 也 只 有 十 個 名額 這 少數 的 優異 分子 對 大多數 的 人 來 說 難免 心 有 不服 所謂 不平則鳴 獎 大 不但 不能 增進 團隊 合作 反而 引起 內部 的 勾心鬥角 滋生
解決,難免,會,受 上級 的 指責 很 可能 從此 與 升官 發財 之 路 絕 了 緣 因此 問題 的 解決 難免 會 涉及 各 方 的 權益 與 恩怨 各 種 形式 的 代理 戰爭 自 所 難免 在
所,難免,在,的 解決 難免 會 涉及 各 方 的 權益 與 恩怨 各 種 形式 的 代理 戰爭 自 所 難免 在 這 種 背景 下 找 問題 談何容易 充其量 你 只 看到 表面 假象 或是 當事人 有意 製造
相處,難免,有,也 是 很 難 啊 怨恨 的 心念 比 感恩 的 心念 更 難 忘記 人 與 人 相處 難免 有 特別 投緣 的 人 也 有 特別 無緣 的 人 特別 投緣 者 就 希望 跟 他
之中,難免,煩雜,既然 本著 大 愛 投入 人群 若 還 有 這些 疑慮 心 就 無法 堅定 而且 在 人群 之中 難免 煩雜 就 會 想 找 一 處 清淨 的 地方 久而久之 即 慢慢 脫離 人群 一旦 脫離 人群
父母,難免,生氣,沒有 比 父母 的 心 更 慈悲 也 沒有 比 家庭 更 溫暖 的 地方 一時 的 錯誤 父母 難免 生氣 但 天下 沒有 不 原諒 孩子 的 父母 他 向 父母 求 懺悔 他 的 父母 表面
假日,難免,要,這 個 名詞 一樣 孩子 看 了 A片 吳 姊 您 好 我 是 一 個 職業婦女 碰到 假日 難免 要 值勤 有 一 回 帶 著 我 那 小學 一年級 的 兒子 作伴 男孩子 比較 活潑 外向
批評,總是,容易,他 不 關心 的 也 是 他 的 問題 這 個 社會 這裡 不 好 那裡 不 好 批評 總是 容易 的 可是 批評 的 背後 如果 要 讓 關愛 實現 的話 我們 應 做 一些 可以 做
活動,總是,在,學位 表示 看法 陳 先生 相當 肯定 的 指出 研究院 當然 可以 授予 學位 他 說 人類 的 活動 總是 在 不斷 的 變 任何 一 種 制度 也 不 是 一成不變 的 正 談論 間 吳大猷 走
凡事,總是,一,無奈 但 歷史 的 殷鑑 是 生命 的 過程 同時 也 是 啟開給 我們 的 認知 不管 怎樣 凡事 總是 一 步 一 步 的 做 一 步 一 步 的 完成 我們 的 內心 常 對 外在
酒,總是,經過,是 苦酒 即使 是 甜酒 也 甜 得 很 辣 但 我們 知道 任何 的 酒 上乘 的 酒 總是 經過 很 細心 濾釀 調製 而 成 的 每 一 個 製造 的 過程 都 要 付 代價
開始,總是,找,關係 的 障礙 因此 人際 關係 的 改善 對 他 而 言 是 十分 迫切 的 可是 一 開始 總是 找 不 出 問題 根源 所在 相反 的 他 的 人際 關係 卻 陷入 了 幾乎 萬劫不復 的
時,總是,處之泰然,是 急 不得 的 正 如 蕭同茲 先生 的 處世 幽默 他 不管 遭遇 任何 天翻地覆 的 困難 時 總是 處之泰然 說 事情 不 大 事情 不 大 由於 他 能 意識 事情 不 大 故 能 處變不驚
他,總是,利用,王 先生 請客 吃飯 每每 將 主位 留給 王作榮 教授 而 以 學生 的 心態 虛心 求教 此外 他 總是 利用 中午 休息 的 時間 和 下屬 交談 詢問 他們 有 什麼 問題 就 我 所 提 的
壓力,總是,以,也好 我 的 心路歷程 盡 是 充滿 了 激烈 的 矛盾 與 痛苦 的 掙扎 時間 永遠 是 壓力 總是 以 分 計算 腦 中 所 浮現 的 理念 所 追求 的 除了 名位 可 說 別 無
歡樂,總是,短暫,與 社會 或 都 覺得 你 日子 過 得 還 不錯 有時 自己 也 會 認為 如此 但 歡樂 總是 短暫 的 表面 的 物欲 與 情欲 的 滿足 也 是 片刻 的 把 自己 的 心 越
我,總是,低頭,零碎 的 混亂 的 思緒 做 一 重整 雖然 還是 站 在 同 一 平面 上 但 以前 我 總是 低頭 俯視 眼前 的 古 井 深 窄 而 幽暗 現在 則 抬頭 仰望 無垠 的 宇宙 天空
事,總是,時間,的 精神 生活 層面 三 者 是 平衡 的 一致 的 必須 做 而 不 想 做 的 事 總是 時間 不 夠 但 有 了 時間 結構 問題 迎刃而解 憑藉 著 方法 透過 悲憫 愛 人 之
時,總是,可以,錄音帶 與 他 的 觀念 對 我 而 言 它 勝過 聽 音樂 因為 在 我 遇到 困難 時 總是 可以 從 裡面 找到 解決 問題 的 話語 使 我 體悟到 人生 的 真諦 這 本 書 的
彼此,總是,共存,銷售 的 產銷 依存 有的 是 零組件 的 裝配 供應 依存 關係 不管 是 怎樣 的 關係 他們 彼此 總是 共存 共榮 沒有 人 能 將 整 個 市場 硬 吃下來 分工 專業化 使得 工商 企業 進步 繁榮
一般人,總是,說,國人 做 事 一向 缺乏 主見 若 有 好友 聚會 問 說 要 吃 什麼 或 喝 什麼 一般人 總是 說 隨便 什麼 都 可以 表現出 一 副 隨波逐流 的 神態 這 種 無 個性 無 主張 的
員工,總是,期望,風氣 已 深入 國人 的 心坎 影響 所及 企業家 的 寶座 幾乎 是 企業 內 員工 夢寐以求 的 員工 總是 期望 有 那麼 光采 的 一 天 所以 一旦 有 機會 他 通常 不會 太 猶豫 也 不
大家,總是,從,合作 共鳴 溝通 之 目的 乃 在 尋找 大同 而 去 小異 一般人 大同 之 處 很多 可惜 大家 總是 從 小異 著眼 以致 大同 世界 永 難 建立 換 個 角度 來 說 尋求 大同 做好 溝通
上籃,總是,留給,國人 皆 可 目睹 洪氏 兄弟 在 球場 上 神乎其技 的 表演 不管 是 百步穿楊 或是 帶 球 上籃 總是 留給 國人 無限 的 美感 與 回味 試想 在 長人 充斥 新人 輩出 的 籃球界 洪氏 兄弟 並
選手,總是,要,國人 常 是 臨陣磨槍 一陣子 勤練 後 就 上場 比賽 其他 的 球類 比賽 亦 是 如此 我國 選手 總是 要 藉著 訓練營 或 幾 個 月 的 集訓 才 能 將 體能 發揮 至 巔峰 狀態 經
日本人,總是,不斷,表面 因此 臺灣 製品 Made in Taiwan 的 產品 形象 就 遠 不如 日人 產品 的 精緻 因為 日本人 總是 不斷 的 自我 挑剔 一直 在 追求 至善 的 無 缺點 境界 反觀 國人 則 是 馬馬虎虎 凡事
怪誕,總是,有,容納 各 種 人才 尤其 是 一些 怪異 之 士 不管 他們 的 想法 多 荒謬 見解 多 怪誕 總是 有 其 獨到 可取 之 處 君 不 見 春秋 時代 孟嘗君 食客 三千 竟 有 替 他
者,總是,桀驁不馴,者 理應 禮賢下士 多方 找尋 異質 人才 雖然 春秋 時代 獻策 之 風 已 不復 存在 然而 有才 者 總是 桀驁不馴 所謂 真人 不 露相 高傲 之 士 總是 在 雲端 裡 故 經營 者 宜 撥出 時間
士,總是,在,時代 獻策 之 風 已 不復 存在 然而 有才 者 總是 桀驁不馴 所謂 真人 不 露相 高傲 之 士 總是 在 雲端 裡 故 經營 者 宜 撥出 時間 以 謙遜 的 態度 廣 求 天下 英才 並
內部,總是,有,不再 是 永續 與 不可或缺 的 甚至 家族 分子 也 是 如此 然而 我們 卻 常常 發現 中小企業 內部 總是 有 少數 位 尊 權 大 的 優異 分子 不管 是 業務 財務 廠務 或是 採購 甚至 招募
能幹,總是,缺乏,視 部屬 有如 子女 一般 而 父母 眼 中 的 兒女 是 長 不 大 的 部屬 再 能幹 總是 缺乏 那 股 權威 怎能 和 主管 相比 呢 然而 當今 時代 已經 變 了 工商業 社會 已
好處,總是,不,所 不滿 認為 主管 不 了解 他 的 處境 或 處處 未 能 考慮 他 的 立場 且 好處 總是 不 給 他 也 因此 雙方 的 距離 慢慢 拉開 彼此 難以 配合 妥切 當然 主管 部屬 之間
是,有助於,我們,有 更 深 一 層 的 了解 所以 會 活用 別人 的 歸納 來 幫助 分析 人性 相信 是 有助於 我們 做好 人際 關係 的 社會 不斷 進步 人心 變化莫測 身體 語言 的 觀念 可 幫助 我們 徹底
