left_word,target_word,right_word,context
我們,總是,拒絕,累 我們 就 不 休息 發誓 對 你我 來 說 是 一 瓶 發酵 過 的 鮮乳 而 我們 總是 拒絕 酸性 正 如同 每 晚 我們 的 影子 讓 燈光 照到 泛黃 拿起來 品嚐 時 也 只
錢,總是,自己,不再 期望 他 會 有 什麼 作為 分家 後 阿茂 依舊 過 著 郎郎當當 的 日子 賺到 的 錢 總是 自己 花 最 可憐 的 該 是 阿英 不但 沒 享到 福 還 得 苦苦 守 著 四
阿忠,總是,頤指氣使,內容 是 寫 外省佬 父親 和 兒子 之間 的 相處 情形 外省佬 的 脾氣 非常 暴躁 對 兒子 阿忠 總是 頤指氣使 的 阿忠 的 母親 是 一 個 目光 呆滯 而 身材 矮小 萎縮 的 半 老 婦人
似的,總是,愛,母親 是 一 個 目光 呆滯 而 身材 矮小 萎縮 的 半 老 婦人 外省佬 像 遺棄 她 似的 總是 愛 理 不睬 的 黃 村長 找 外省佬 老郎 商量 讓 阿忠 歸回 劉家 名下 也 可以 繼承
為什麼,總是,一而再,連 吃 個 飯 看 個 電影 想 偽裝 幸福 的 感覺 都 顯得 遙不可及 但是 不 曉得 為什麼 總是 一而再 再而三 的 想起 她 買 了 機票 我 從 台北 飛到 香港 她 則 從 東京 起飛
似乎,總是,弱勢,任何 政權 移植到 臺灣 原住民 幾乎 都 是 臺灣 居民 中 不變 的 成員 之 一 但是 原住民 似乎 總是 弱勢 的 一 群 如今 在 臺灣 為數 約 二千二百萬 的 人口 中 原住民族 的 人數 至今 尚未
觀念,總是,非常,方式 既然 行不通 也 難免 流落 城市 去 謀生 了 做工 或 出賣 肉體 一般人 對於 原住民 的 觀念 總是 非常 吳鳳式 的 總 免不了 茹毛飲血 出草 殺人 的 野蠻 未 開化 的 印象 甚至 認為 他們 之
夜,總是,夜,真 乾淨 斑駁 了 木製 的 窗框 霧 之 爪牙 觸鬚 浸潤 不 具 年月 標誌 夜總 也 夜 總是 夜 總 的 沒有 時間表 也 沒有 空間表 和 座標 的 弧 卻 越界 積 起 一 漥
下,總是,泛,絕跡 長期 缺乏 肉食 油份 攝取 困難 結果 大家 食量 越來越 大 越 吃 越 餓 喉頭 舌 下 總是 泛 著 一 股 淡淡 的 口水 為了 活下去 不論 是 山蛙 蛇 蝙蝠 山蟹 蝸牛 可以 說
地,總是,不容,作品 中 可謂 絕無僅有 第一 部 寒夜 寫 阿強 婆 蘭妹 在 餓 極 的 時刻 背板 麻麻 地 總是 不容 分秒 地 要 往 下 壓 往 裡面 捲曲 好像 非 把 人 壓成 彎彎 的 駝背
同學,總是,找著,有損 的 憐憫 誠如 前述 言丹朱 與 他 之間 就是 這樣 的 格格不入 這 位 漂亮 的 女 同學 總是 找著 他 在 學校 裡 誰 都 不理 他 他 自己 覺得 不 得 人心 越發 的 避
卻,總是,疑慮,得 人心 越發 的 避 著 人 可是 他 躲不了 丹朱 她 主動 來 親近 孤僻 的 傳慶 卻 總是 疑慮 他 不 懂 她 的 存心 她 並 不 短少 朋友 雖然 才 在 南華 大學 讀
但,總是,停留,真正 去 作 例 每 次 和 教授 吃飯 總 想 幫 他 弄掉 餐巾 上 的 飯粒 但 總是 停留 在 想 的 階段 他 的 弟弟 生病 後 對 米奇 的 關心 總是 拒絕 的 說
關心,總是,拒絕,上 的 飯粒 但 總是 停留 在 想 的 階段 他 的 弟弟 生病 後 對 米奇 的 關心 總是 拒絕 的 說 自己 過 得 很 好 米奇 其實 也 知道 弟弟 需要 什麼 但 因 彼此
感受,總是,較,來得 深刻 和 震撼 畢竟 是 出自 瀕臨 死亡 者 倒數 計時 之 際 之 肺腑之言 真實 的 感受 總是 較 易 引起 共鳴 看 這 本 書 使 我 覺得 生命 哲學 是 如此 的 容易 但
凡人,總是,要,如此 的 容易 但 我 卻 常常 做不到 機緣 和 大徹大悟 之間 或許 有些 關連性 但 並非 絕對性 凡人 總是 要 到 生命 的 第五 章 見 西藏生死書 才 能 經由 挫敗 到 改變 這 就是 生命 文化
蹤,總是,古代,人生 意識 及 自然 之 美 的 統合 形塑 了 余秋雨 散文 肌理 的 特質 著者 步履 所 蹤 總是 古代 文人 文化 留下 較 深 腳印 的 所在 而 險峻 的 三峽 秀麗 的 廬山 文采 表徵
任何,有助於,降低,買票 進行 綁樁 以 有利於 2004年 總統 大選 的 連任 連戰 也 表示 國民黨 對 照顧 失業 勞工 任何 有助於 降低 失業率 的 政策 及 法案 都 會 支持 讓 人民 吃 得 飽 重新 回到 台灣 錢
