left_word,target_word,right_word,context
時,畢竟,無法,對 同事 有 了 難 解 的 心結 如 要 再 以 同事 作為 第一線 顧客 來 服務 時 畢竟 無法 貫 其 心志 那麼 讓 我們 來 咀嚼 一下 星雲 法師 所 講 的 話 深感 在
成就,畢竟,有限,星雲 法師 所 講 的 話 深感 在 這 集體 創作 的 社會 形態 下 個人 一枝獨秀 的 成就 畢竟 有限 集 大眾 智慧 努力 的 成果 團體 才 會 有 生命力 故 在 工作 時 與 人
同事,畢竟,不易,幫忙 又 何必 計較 其中 的 得失 呢 況且 得失 之間 一時 甚 難 察明 哩 能夠 結緣為 同事 畢竟 不易 真 是 要 用 善念 善言 與 善行 來 惜緣 才 好 否則 工作 共同體 的 良性
也,畢竟,兩,自己 暫離 現場 以 求 冷靜 自己 一下 再 回頭 思索 對應 之 道 亦 為時 不 遲 也 畢竟 兩 人 引起 口角 衝突 不僅 無濟於事 而且 還 會 損害到 公司 的 形象 呢 人間 的 怒氣
兼差,畢竟,比,而 蒙上 不白之冤 否則 吃裡扒外 的 控訴 很 快 就 會 臨頭 當然 抱 著 細水長流 的 方式 兼差 畢竟 比 兩 個 戰場 的 拚殺 還要 來得 輕鬆 因此 千萬 不能 見 錢 貪心 把 自己 拖垮
創業,畢竟,帶有,股 嚮往 之 情 於是 日日夜夜 都 懷有 創業 的 夢想 可是 衡諸 客觀 環境 不 難 發現 創業 畢竟 帶有 極 大 的 風險 如果 只 有 個人 來 承擔 時 難免 不勝負荷 且 又 影響 家庭
意見,畢竟,是,不 發言 好 嗎 個人 覺得 如果 對 會議 的 主題 漠不關心 或 不 了解 而 不 表達 意見 畢竟 是 正確 的 態度 但是 久而久之 如此 則 容易 在 組織 中 被 隔離 或 被 漠視 以致
的,畢竟,他,人 如果 能力 不錯 而 又 肯 做 事 的話 在 組織 中 謀得 一官半職 是 很 容易 的 畢竟 他 是 不 得罪 人 的 好好 先生 但 就算 是 贏得 了 官位 卻 失去 了 享受
答案,畢竟,不同,有 因為 你 有 妻兒 財產 啊 每 一 個 人 都 要 各自 回答 自己 的 人生 答案 畢竟 不同 這 是 不能 抄襲 的 工程師 在 設計 中 展現 自我 建築 工人 在 建造 中 展現
中,的確,有,渲染 使得 父母 對 孩子 的 交友 狀況 過度 地 敏感 也 可能 是 孩子 在 成長 過程 中 的確 有 角色 認同 的 偏差 因此 有 較 異乎 一般 孩子 的 發展 事實 上 從 心理學 觀點
這,的確,是,我們 這 個 年紀 不 應該 就 已經 急於 享受 我 覺得 要 學 的 東西 還 很多 這 的確 是 我們 應該 注意 的 現象 如果 不斷 渲染 單身 貴族 的 浪漫 逍遙 魅力 有 可能 誤導
因為,的確,做,的 就 是 問心無愧 別人 若 問 你 是 人家 的 爸爸 嗎 依舊 答 以 然 也 因為 的確 做 了 一 二十 年 的 父親 人家 再 問 你 是 老師 嗎 回答 自然 也 是
就,難免,涉入,無 朋友 又 無 敵人 的 人 必定 沒有 才幹 或 能源 既然 我們 已 投身 工作 職場 就 難免 涉入 辦公室 政治 的 漩渦 裡 只不過 有 人 在 核心 有 人 在 邊緣 的 區分 罷了
行,難免,遭到,二 是 人生 短促 無法 縱容 自己 泅於 怨恨 的 苦海 之中 在 辦公室 裡 所 言 所 行 難免 遭到 誤會 曲解 乃至 遭 嫉 毀謗 面對 間接 轉述 而 來 不堪 入耳 的 謠言 通常 都
有時,難免,造成,種 形 近 情 疏 的 關係 再說 由於 同事 之間 為 了 爭取 升遷 加薪 的 機會 有時 難免 造成 彼此 競爭 的 局面 如此一來 同事 幾乎 反 變成 不 親 不 疏 的 潛在 敵人 了
時,難免,不勝負荷,客觀 環境 不 難 發現 創業 畢竟 帶有 極 大 的 風險 如果 只 有 個人 來 承擔 時 難免 不勝負荷 且 又 影響 家庭 生活 甚 巨 所以 沒有 出去 試試 闖 天下 老 有 遺憾 此時
字,難免,心,樁 遙不可及 事不關己 的 玩意兒 對 中年人 來 說 人生 數十 寒暑 彈指之間 早已 過半 聽到 退休 二 字 難免 心 生 漣漪 偶爾 也 會 觸電 般 的 思索 一 番 但 忙碌 的 工作 時間表 隨即
了,難免,健康,關 過關 憑藉 六十 而 耳順 七十 而 從 心 所 欲 不 踰矩 當 人 年紀 大 了 難免 健康 衰退 所以 孔子 說 了 代表 老年 的 出路 的 話 六十 而 耳順 七十 而 從
雖,難免,感傷,說 是 勢利眼 這 時段 的 人 最 需要 感動 多 看 文學 作品 及 動人 的 電影 雖 難免 感傷 老年 用 天眼 看 世界 最後 老年人 則 用 天眼 看 顯現 天地 的 情懷 有 著
你,總是,默默,感覺 反應出來 沒有 我 沒 試 過 也 不 知道 如何 表達 問題 就 出 在 這裡 因為 你 總是 默默 忍受 從不 把 自己 的 感受 和 想法 表達出來 所以 他 不 知道 你 的 感受 結果
家,總是,掩,可憐 她 那時 她 剛 離婚 不久 每 次 和 女兒 會面 或 和 已婚 同事 聚餐 回到 家 總是 掩 面 痛哭 有時候 熬 得 很 痛苦 她 就 撥 通 電話 來 心 裡 覺得 很
拒,總是,增加,應試 了 幾 家 倒是 多 看 了 幾 家 公司 增長 見識 不少 面談 後 雖 被 拒 總是 增加 了 一些 面對 陌生人 與 生活 的 勇氣 說不定 用 了 我 還 不能 發揮 個人 的
人,總是,很,的 工作 契約 想想 會 被 束縛 又 會 妨礙 個人 的 進修 計畫 不 知 該 怎麼辦 人 總是 很 矛盾 的 被 拒絕 難過 被 錄用 則 又 回到 自私 的 本位主義 其實 這 是 膚淺
在世,總是,希望,倒是 上班族 能夠 順利 投效 工作 的 祕方 之 一 中華日報 一九九二 六 十七 看空 作多 凡 人 在世 總是 希望 累積 更多 的 財富 一方面 顯示 個人 成就 的 高低 另一方面 則 貪圖 物質 的 享受 其實
兼差,總是,向,首先 不能 本末倒置 換句話說 兼差 絕對 不能 妨害到 本業 主要 的 工作 時間 與 品質 其次 不論 如何 兼差 總是 向 直屬 主管 口頭 上 先 報備 一下 以免 日後 因 業務 機密 的 敏感 問題 而 蒙上
它,總是,會,是 奔流 的 它 永遠 不會 為 我們 留下 它 前進 的 腳步 即使 是 青春 年少 花樣年華 它 總是 會 過去 所以 人 會 在 時間 的 步伐 裡 走進 中年 孔子 說 及 其 壯 也
長流,總是,有,也 血氣 已 衰 戒 之 在 得 其次 不管 是 一 家 的 結構 還是 生命 的 長流 總是 有 老年人 或是 會 走到 年老 的 階段 孔子 說 及 其 老 矣 血氣 已 衰 此時
廣闊,總是,會,開始 然 了 再 到 社會 街頭 到 公司 上班 然 就 越來越 大 如此 儘管 天下 再 廣闊 總是 會 有 立身 之 地 只要 我 是 人家 的 誰 我 就 然 了 所以 我們 只要
水,總是,匯流,介紹 自己 這樣 才 可 應機 靈活 原來 每 個 人 都 有 無限 的 自我 即 淵 水 總是 匯流 在 深淵 生命 一如 淵 是 深不可測 的 但是 每 個 當下 你 可以 用 止水 的
智慧,總是,被,智慧 是 透過 淨心 和 空性 才 施展 得 出來 有 障礙 有 成見 私心 執著 煩惱 時 智慧 總是 被 障蔽 的 如果 你 能 把握 以上 三 個 禪 的 要點 那麼 就 可以 從 失敗
投入,總是,泛起,造作 則 無論 你 的 職業 工作 和 收入 如何 都 會 體驗到 它 的 情趣 無心 的 投入 總是 泛起 無盡 的 禪趣 因為 無 心 就 沒有 障礙 就 沒有 功利心 和 傾軋心 去 剝奪 你
結果,總是,每下愈況,過 乞討 的 生活 怨天尤人 自尋 煩惱 不 肯 負責任 的 人 就 會 怨天尤人 而 怨天尤人 的 結果 總是 每下愈況 因為 他 不 肯 接受 事實 無法 解決 問題 他 的 心智 和 經驗 都 沒有 成長
人,總是,自尋,向 天 吐 口水 不但 吐 不 到 天 口水 掉下來 時 反而 沾污 了 自己 怨天尤人 的 人 總是 自尋 煩惱 人緣 會 越來越 差 發展 的 機會 也 越來越 渺茫 猶豫不決 陷入 矛盾 凡事 猶豫不決 必然
神,總是,避開,之間 猶豫不決 夜晚 想 得 不能 入睡 白天 只 能 疲憊 的 再 去 賣 豆腐 幸運 之 神 總是 避開 猶豫不決 的 人 因為 他 的 矛盾 和 狐疑 使 他 的 朝氣 和 豪氣 受損 在
我們,總是,粗心,稚情 會 迴盪 你 悅樂 的 心情 以 感恩 的 心情 用 你 確 有 溫飽 的 豐足 我們 總是 粗心 大意 或者 心不在焉 以致 看 不 到 周遭 的 情趣 和 溫馨 也許 因為 太 匆忙 所以
時,總是,哼,但 我 覺得 每 一 個 人 都 有說有笑 在 風趣 中 工作 在 勞苦 中 作樂 下班 時 總是 哼 著 歌 回家 這些 經驗 帶給 我 活生生 的 禪趣 體驗 然而 現代人 出門 時 汽車 代步
我,總是,在,不能 就 是 死 雖然 我 沒有 學 武 但 這 一 個 觀念 卻 影響 我 一生 我 總是 在 為人 處事 上 留 著 很 大 的 空間 給 自己 也好 對 別人 也 一樣 因為
們,總是,在,的 生活 和 工作 常 留意 常 思索 多 觀察 多 揣摹 總會 有 新 的 發現 禪師 們 總是 在 研究 他們 很 虛心 的 面對 問題 設法 解決 問題 所以 能 領受到 克服 困難 的 禪趣
排斥,總是,在,信仰 培養 了 我 的 安定 和 堅毅 我 對於 工作 和 責任 從不 埋怨 也 不 覺得 排斥 總是 在 逆來順受 中 順利 的 做好 信仰 確實 能 給 人 帶來 淨化 和 精神 力量 我們 的
它,總是,與,世界 因為 它 正 是 結合 一切 客觀 世界 形成 一 個 紮實 的 自我 體系 的 根源 它 總是 與 自己 的 宇宙觀 人生觀 和 價值 體系 相 關聯 當 你 有 了 正信 的 信仰 時
結果,總是,發生,的 鴻溝 比較 計量 就 產生 彼此 的 傾軋 這 種 套用 科學 思考 來 處理 人生 的 結果 總是 發生 困擾 現代 的 社會 是 自由 開放 的 這 意味 著 沒有 固定 的 或 一元化 的
人,總是,堅持,共同 的 目標 人際 關係 隨時 都 在 變 你 必須 懂得 權宜 回應 我 發覺 有 許多 人 總是 堅持 著 說 我 這 個 人 就 是 這樣 而 不 願意 主動 化解 人際 的 誤會
人,總是,設法,看出 生命 的 崢嶸 與 光輝 在 我 從事 諮商 輔導 中 對於 正 面臨 痛苦 煎熬 的 人 總是 設法 引導 他們 去 面對 苦 的 來源 鼓勵 並 支持 他們 去 承擔 那 分 苦 的
不僅,有助於,拓展,既然 如此 去 做 義工 時 便 有 機會 學習到 第二 或 第三 技能 多 學 一點 技能 不僅 有助於 拓展 謀生 的 空間 而且 可以 作為 個人 退休 或 轉業 時 出路 的 籌碼 再說 平時 為
