left_word,target_word,right_word,context
但,畢竟,還,個 年代 詩人 們 也 踰越 了 社會 的 道德 規範 稍稍 動搖 了 道貌岸然 的 文化 現象 但 畢竟 還 是 男性 異性戀 中心 的 論述 王浩威 31 出現 在 台灣 九年代 的 情色詩 則 宣告 一
嗎,的確,台灣,上述 所 言 所 指 不 也 是 每 乙 位 藝術 藏家 矢志 的 渴望 與 目標 嗎 的確 台灣 近 幾十 年 來 在 全體 島民 同心協力 默默 耕耘 奮鬥 下 造就 了 非凡 的 經濟
壓力,的確,相當,台幣 間 的 黑市 兌換 價格 還 因此 達到 一 比 三八 的 高峰期 足見 當時 人民幣 貶值 壓力 的確 相當 沈重 由於 大陸 地區 對於 人民幣 的 資金 管制 相當 嚴格 尤其 是 在 匯出 款項 部份
接單,的確,也,至 九成 以上 全球 第三 大 專業 晶圓 代工廠 特許 公司 也 表示 該 公司 上 個 月 接單 的確 也 有 超水準 的 演出 主要 是 來自 美國 客戶 的 追加 訂單 總接單量 甚至 比 該 公司
北京,的確,是,長城 上 樹立 紀念碑 刻上 當時 所有 國際 奧會 委員 的 名字 澳洲 奧會 主席 寇茲 說 當時 北京 的確 是 一 個 強勁 的 對手 中共 幾乎 邀請 了 所有 的 奧會 委員 到 北京 參觀 甚至
土地,的確,黏,描 山 繪 水 也 在 山水 中 觀察 議論 抵達 人文 的 終極 關懷 2 花蓮 的 土地 的確 黏 人 然則 這 塊 土地 果然 這麼 完美 無瑕 地震 颱風 頻仍 算 不 算 花蓮 特產
分歧,總是,猶,歷經 多 年 的 轉型 辯論 民進黨 的 台獨 論述 已經 愈來愈 趨於 務實 但 受制於 黨 內 分歧 總是 猶 抱 琵琶 半 遮面 始終 無法 提升到 修正 黨綱 誠實 是 最 好 的 政策 民進黨 唯有
也,總是,以,與 低頭 不 語 幾乎 是 她們 母女 一貫 的 應對 方式 小英 在 與 同儕 相處 時 也 總是 以 責備 批評 的 口氣 呈現 使得 她 在 班 上 交 不 到 朋友 也許 拾金不昧 也
他,總是,轉,不錯 我 忍不住 的 也 讚嘆 的 說 他 真的 很 聰明 平常 碰到 需要 動動腦 的 時候 他 總是 轉 得 比 別人 快 所以 我 才 更 氣 啊 喔 你 想 他 這麼 聰明 卻
而,總是,被,哥哥 大 許多 爸爸 逐漸 陷入 沈思 中 好像 越 得到 讚賞 的 妹妹 表現 得 越 好 而 總是 被 責罰 的 哥哥 卻 表現 得 越 讓 人 不 滿意 我 知道 爸爸 是 望子成龍 恨
風水地,總是,人山人海,地 藥房 負責 收回 銷毀 元宵 一 過 接著 來 的 便是 清明 了 清明節 前後 到處 公墓 風水地 總是 人山人海 的 何況 有 許多 人家 要 掃 的 墓 還 不只 一 處 因此 必得 要 提早
客家人,總是,一,必得 要 提早 規劃 好好 利用 元宵 以後 到 清明節 間 的 幾 個 星期 假日 尤其 是 客家人 總是 一 過 正月 便 開始 忙著 到處 掛 紙 通常 祖墳 總 有 好幾 處 加上 年 節
次,總是,自己,年 來 先 是 跟 著 父親 後來 是 攙 著 父親 如今 父親 不 在 了 每 次 總是 自己 提 著 祭品 來 好多 好多 人們 忙著 出遊 看 花燈 看 龍舟 賞月 準備 過年 的
奇蹟,總是,要,它 當做 共和黨 的 家務事 從 不會 想到 要 見 縫 插 針 伺機而動 台灣 永遠 在 創造 奇蹟 總是 要 與眾不同 我們 的 少數黨 就 是 不 服輸 即使 席次 懸殊 還是 要 全力 一 搏 民進黨
外出,總是,看到,貧女 為了 生存 最 簡便 的 辦法 是 販賣 自己 的 肉體 我 想起 這 幾 天 晚上 外出 總是 看到 旅館 外 的 空 警衛亭 躲 著 一 個 盛裝 少女 每當 汽車 通過 那 陰影 閃出來
卻,總是,什麼,他 知道 有 人 來 看望 虛弱 地 揮揮手 跟 訪客 打招呼 尷尬 地 表示 很 想 如廁 卻 總是 什麼 東西 也 排 不 出來 不 明白 自己 罹患 的 是 什麼 皮膚病 竟 會 這麼 嚴重
時,總是,看到,剛 遷居 的 感受 那 是 他 展開 花蓮 生活 的 第一 個 雨 後 的 日子 抬頭 時 總是 看到 交錯 的 屋頂 後方 遠處 綿延 護衛 著 高山 正 含情脈脈 地 對著 他 凝視 這 兩
我,總是,心懷,是 生活 的 重心 和 方式 他 在 山中書 剖白 晚上 入睡 前 閉目 感受 周遭 的 寧靜 我 總是 心懷 感激 大自然 如此 渺漠 卻 又 如此 可親 和 我 息息相關 我 無法 也 不 願 割離
經驗,總是,顯得,是 花蓮 居民 心目 中 的 一 個 陰謀 者 林宜澐 小說 裡 的 敘述 者 的 台北 經驗 總是 顯得 滑稽 怪異 世俗 醜陋 你 的 現場 作品 No 1 敘述 滑稽 的 江湖 郎中 以 街頭
時,總是,談到,得 像 球棒 而 尖端 像 利劍 老人 和 男孩 都 是 紐約 洋基隊 的 球迷 他們 在一起 時 總是 談到 偉大 的 狄馬喬 如何如何 總是 忍不住 喜悅 我 真 想 邀 偉大 的 狄馬喬 去 捕 魚
如何如何,總是,忍不住,利劍 老人 和 男孩 都 是 紐約 洋基隊 的 球迷 他們 在一起 時 總是 談到 偉大 的 狄馬喬 如何如何 總是 忍不住 喜悅 我 真 想 邀 偉大 的 狄馬喬 去 捕 魚 老人 說 他們 說 他 父親
視覺詩,總是,跟,拆解成 的 六 組 營造 落葉 的 視覺 效果 並 衍生 許多 奇妙 的 歧義 我們 看到 的 視覺詩 總是 跟 繪畫 一樣 在 每 一 個 詩頁 中 是 完全 而 自足 的 整體 讀 一 首
情況,總是,透露,是 語言詩 的 被 接受 度 太 低 主流 媒體 礙難 代理 出版 發行 無論 是 何 種 情況 總是 透露 前衛詩 的 非主流 色彩 和 邊緣 性格 這 種 非主流 色彩 邊緣 性格 使 前衛 詩人 更
它們,總是,要,是 理解到 在 像 語言 這 種 表意 系統 中 符徵 和 符旨 向來 是 不 一致 的 它們 總是 要 超越 另 一方 從 實踐 的 角度 來看 這 就 意味 著 語言 總是 相當 程度 地
語言,總是,相當,不 一致 的 它們 總是 要 超越 另 一方 從 實踐 的 角度 來看 這 就 意味 著 語言 總是 相當 程度 地 不 穩定 不 確定 具有 多重 意義 和 自我 離異性 而且 總是 導致 誤解 Freund
而且,總是,導致,就 意味 著 語言 總是 相當 程度 地 不 穩定 不 確定 具有 多重 意義 和 自我 離異性 而且 總是 導致 誤解 Freund 18 三 台灣 的 前衛詩 無論 聽覺 的 戲耍 或 視覺 的 戲耍 台灣 的
運動,總是,重複,與 詮釋 者 的 對話 是 無限 的 長江 後 浪 推 前 浪 歷史 上 的 前衛 運動 總是 重複 舊瓶 裝 新 酒 宏觀 的 看 沒有 一 種 藝術 運動 或 流派 有 資格 稱
它,總是,傳送,火焰 跟 火 一樣 什麼 是 性 我們 不 明白 但 它 必定 是 某 種 火 因為 它 總是 傳送 著 溫暖 和 熾熱 當 熾熱 變成 純粹 的 光輝 我們 就 感受到 美 余光中 作 情色詩
的,總是,女性,被動 的 用來 滿足 男性 的 慾望 尤有甚者 詩人 筆 下 鮮少 讓 男性 的 身體 裸裎 暴露 的 總是 女性 的 身體 男性 是 一 個 窺探 者 男性 的 眼睛 代表 讀者 的 眼睛 用來 觀看
它,總是,摒除,不免 要 先 釐清 文類 和 型式 type 的 概念 型式 不 呈現 理論 思索 之外 的 現實 它 總是 摒除 不 重要 的 歧異點 而 聚焦 在 作品 結構 中 顯著 的 特徵 如果 不 摒除 這些
核心,總是,與,文類 與 文類 間 的 關係 同時 我們 別 忘 了 每 一 個 時代 相同 特徵 的 核心 總是 與 伴隨 的 大量 其它 特徵 並置 因為 人們 認為 這些 特徵 不 重要 而 將 之 歸為
資料,有助於,戴爾,在 交易 的 過程 中 與 客戶 建立 良好 的 關係 尤其 它 所 累積 的 電腦 銷售 資料 有助於 戴爾 打進 新 的 市場 最近 戴爾 得以 成為 全美 第三 大 手提 電腦 製造商 主要 就是 了解到
將,有助於,使,波斯灣 阿拉伯 諸 國 王室 建立 了 鞏固 的 情誼 而 他 娶 巴勒斯坦裔 女子 為 妻 也 將 有助於 使 他 贏得 國內 巴勒斯坦裔 人 的 支持 官員 亦 表示 阿布杜拉 的 弟弟 韓薩 亦 是 接班
不但,有助於,積極,的 運動 和 過去 有 什麼 差異 台灣 現階段 的 運動 書寫 有 何 成就 釐清 這些 問題 不但 有助於 積極 建構 台灣 當前 的 運動 書寫 也 能 從 另 一 角度 解讀 大眾 文化 一 從
