left_word,target_word,right_word,context
了,難免,會,病老 及 始終 無法 克服 中文 寫作 的 障礙 創辦 臺灣文藝 時 吳老 已 六十四 高齡 人 老 了 難免 會 有 病痛 然而 生病 期間 他 仍 時時 關心 著 臺灣文藝 的 編務 因 無法 寫 長
有時,難免,在,誰 能 來 顧 她 連 她 的 父母 都 也 在 飢餓 憤怒 中 拚命 掙扎 造物主 有時 難免 在 時序 的 琴弦 上 撥錯 幾 個 音符 比如 今年 我們 就 過 了 一 個 和煦
聽說,總是,這麼,誰人 的 衣服 在 冒 著 泡泡 的 汙泥 中 別上 鮮艷 的 福壽螺 也許 裡頭 有 蛇 聽說 總是 這麼 聽說 當然 還 有 更 可怕 的 東西 好比 被 厚重 污泥 覆蓋 而 掘 不 出來
報紙,總是,做到,搬 資源 回收 物 一 個 人 上下 樓梯 十幾 趟 搬完 了 還要 清洗 瓶瓶罐罐 綑 舊 報紙 總是 做到 深夜 十二點 多 才 休息 看到 媽媽 的 雙手 做 得 皺皺 的 一 不 小心 還
我,總是,叮嚀,怎能 有 佣人 僕役 的 驕縱 心態 在 小 女兒 幼小 的 時候 我 也 曾 僱請 保母 我 總是 叮嚀 兩 個 較 大 的 孩子 要 幫忙 阿姨 我 與 保母 以 名字 相稱 視 她
爸爸,總是,右,樣 我 受不了 的 習慣 那 就是 抽菸 我們 全 家 都 曾 勸 爸爸 不要 抽菸 可是 爸爸 總是 右 耳 進 左 耳 出 有時候 我 氣炸 了 罵 爸爸 你 怎麼 那麼 愛 抽菸 呢
他,總是,在,我們 一起 喝 茶 大部分 的 時候 他 都 在 讀書 這裡 寫寫 那裡 翻翻 到 了 下午 他 總是 在 睡覺 有時 我 看 著 他 在 椅子 上 打盹 的 臉 會 開始 懷疑 他 到底
作文課,總是,我,讓 我 在 班 上 很 是 風光 了 一陣子 從 那時 後 開始 一直 到 國中 畢業 作文課 總是 我 最 喜歡 上 的 課 之 一 僅次於 體育課 而 作文 的 題目 只要 是 我 的
我,總是,叫,帶 興奮 好像 小 狗 一樣 奔向 我 而 來 我 常 在 想 這 會不會 是 因為 我 總是 叫 牠 來福 的 關係 我 說 我 要 好好 的 介紹 自己 對 吧 後來 在 工作
卻,總是,在,求援 的 船 青年 冒險家 下 賭注 的 船 文化 細流 浚通 的 船 它 走 的 慢 卻 總是 在 走 不 曉得 為什麼 讀 夜航船 總是 想到 崔顥 的 長干行 君 家 何處 住 妾 住在
夜航船,總是,想到,船 文化 細流 浚通 的 船 它 走 的 慢 卻 總是 在 走 不 曉得 為什麼 讀 夜航船 總是 想到 崔顥 的 長干行 君 家 何處 住 妾 住在 橫塘 停 船 暫借 問 或 恐 是
他,總是,一,沒有 否認 過 呃 可是 他 好像 也 沒有 承認 過 噢 管它的 春樹 不 太 愛 說話 他 總是 一 個 人 靜靜 地 坐 在 教室 裡 放 了 學 也 是 一 個 人 靜靜
影子,總是,擔心,裡 的 影子 緊緊 地 跟 在 後頭 深怕 春樹 會 突然 消失 在 人群 裡 就 好像 影子 總是 擔心 著 街燈 滅 了 自己 也 將 消失 不見 那樣 我 快步 地 跟上 突然之間 春樹 停下
電話,總是,轉到,想 靜 一 靜 事情 到 這裡 就 陷入 了 僵局 那 天 後 你 發現 他 的 電話 總是 轉到 語音 信箱 寄 email 給 他 也 總是 收 不 到 回條 你 又 急 又 氣
也,總是,收,了 僵局 那 天 後 你 發現 他 的 電話 總是 轉到 語音 信箱 寄 email 給 他 也 總是 收 不 到 回條 你 又 急 又 氣 想 放棄 又 不 甘心 想 繼續 下去 卻
情懷,總是,詩,朋友 的 書信 中 當作 某 種 心情 的 註解 於是 張愛玲 似乎 成 了 感傷 的 少女 情懷 總是 詩 在 跨出 學院 窄門 後 便 連同 懵懂 天真 一起 被 拋擲 揚棄 尤其 當 蒼涼 繁華
次,總是,在,銀霧 在 天空 下 妳 藏 著 什麼 讓 沙岸 漫天 彩蝶 隔壁 男孩 的 鋼琴聲 我 每 次 總是 在 晚間 八點 一邊 看 Sunmovie 的 影集 重案組 一邊 吃 晚飯 片頭 開始 總是 有 人 先
開始,總是,有,鋼琴聲 我 每 次 總是 在 晚間 八點 一邊 看 Sunmovie 的 影集 重案組 一邊 吃 晚飯 片頭 開始 總是 有 人 先 死了 被 槍殺 被 鐵鍊 絞死 被 電鋸 鋸死 被 鋸齒狀 的 刀 割死 被
女人,總是,固定,的 珍妮 聽見 隔壁 窗戶 拉開 的 聲音 我 低頭 看 了 手錶 一 眼 又 是 九點鐘 女人 總是 固定 九點 的 時候 站到 陽台 上 發呆 看 著 她 低頭 望 著 柏油 路面 的 姿勢
耐性,總是,教,歷盡 滄桑 之後 才 有 某 種 頓悟 的 人生 或許 就是 因為 這樣 她 的 體貼 和 耐性 總是 教 人 不得不 深深 的 佩服 總之 她 是 我 在 眼睛 睜開 之後 所 看見 的 第一
時間,總是,相當,莫名其妙 的 意象 喀啦 喀啦 你 不要 把 事情 想 的 那麼 嚴重 嘛 再 考慮 下定決心 的 時間 總是 相當 長 但是 決定 的 瞬間 卻 是 比 眨 眼皮 還要 快速 呢 你 何不 給 自己
他,總是,很,的 重鎮 與 關鍵 當然 臺灣文藝 的 重擔 也 曾 令 吳老 厭倦 想要 放棄 但 頑固 的 他 總是 很 快 就 恢復 力氣 誓言 既然 我 下 了 決心 就 不會 那麼 隨便 讓 它 倒閉
事情,總是,辦不到,說 人 一 老 就 會 變 笨 記憶力 也 減退 得 很 厲害 人 老 了 有些 事情 總是 辦不到 的 當 你 到 了 我 這 年紀 你 一定 能 了解 我 現在 的 感受 好在
又,總是,變本加厲,賣給 誰 農作物 收成 繳 了 公糧 就 去 了 一大半 而 幹部 們 對 平民 的 壓榨 又 總是 變本加厲 發動 大家 做 軍鞋 一 家 認 幾十 雙 黑天 白日 的 趕 做 金有嫂 說 她
耀目,總是,會,像 一 隻 沉默 孤僻 卻 優雅 的 貓 步履 輕盈 只 對 自己 微笑 因為 紅色 太 耀目 總是 會 令 其他 的 顏色 忍讓 退卻 令 人 只 注意到 她 的 美麗 或是 跋扈 而 Red
裡面,總是,隱隱,不 喜歡 自己 的 想望 過於 明顯 得 呼之欲出 那樣 太 不 夠 精緻 所以 她 藏起 身體 裡面 總是 隱隱 翻攪 作痛 的 慾望 把 那 種 想 銳利 地 將 另 一 個 身軀 抓出 血痕
他,總是,淡淡,人 未來 藍圖 的 規劃 和 擔憂 彼此 之間 愛情 的 穩定度 感興趣 遇到 她 偶爾 的 劍拔弩張 他 總是 淡淡 的 一 笑 一 聳肩 跟 她 說 我 愛 妳 那 還 不 夠 嗎 Red
麻痺,有助於,我,我 的 愛人 哪 我 的 你 我 不 需要 咖啡因 來 提醒 我 渾沌 的 頭腦 因為 麻痺 有助於 我 的 沉溺 我 需要 沉溺 才能 更 接近 你 在 將 我 所有 迷惘 的 身心 全部
