left_word,target_word,right_word,context
萬紫千紅,總是,春,六十九年 開始 為 爾雅 編 了 三 本 作家 書目 以及 後來 編成 的 作家 地址 本 和 萬紫千紅 總是 春 和 王開平 合編 萬紫千紅 總是 春 我們 向 讀者 介紹 一 位 作家 一 一 本 書
萬紫千紅,總是,春,三 本 作家 書目 以及 後來 編成 的 作家 地址 本 和 萬紫千紅 總是 春 和 王開平 合編 萬紫千紅 總是 春 我們 向 讀者 介紹 一 位 作家 一 一 本 書 是 書 的 說明書 也 是
我,總是,被,的 提問 將 我 推入 了 深淵 中 是 的 按照 某 種 紀念碑式 的 八年代 學運史 論述 我 總是 被 設定為 它 的 當然 代言人 之一 或者 樣板 被告 作為 據說 是 第一 份 學生 地下 刊物
經驗,總是,漂流,對於 這些 我 是 寧願 保持 沈默 的 理由 因為 我 所 最 想 敘說 的 八年代 學運 經驗 總是 漂流 於 莊嚴 的 學運史 論述 的 有效 箭靶 範圍 之外 即使 保持 沈默 八年代 真正 離開 我
朋友,總是,疲於奔命,想 上去 問候 這些 朋友 近來 還好 嗎 只不過 我 從 沒有 一 次 停 下車 來 這些 朋友 總是 疲於奔命 各 處 以 微薄 的 人力 收拾 著 台灣 經濟 發展 所 遺留 的 惡質 元素 我
過去,總是,驚覺,殘酷 也 非常 的 無奈 戰爭 結束 後 在 時間 的 沈澱 下 經歷 戰爭 的 當事者 回顧 過去 總是 驚覺 戰爭 是 如此 的 令 人 難堪 悔恨 與 惋惜 徐華江 與 三上一禧 兩 人 都 表達
人類,總是,陷入,今天 大家 都 是 為 人 父母 平凡 的 過日子 一切 歸於 平靜 每 次 戰爭 爆發 時 人類 總是 陷入 意識 形態 的 狂熱 但 總 要 在 戰爭 結束 長久 之後 才 又 明白 過去 戰爭
將,有助於,對,甚至 說 週一 的 決定 不 代表 盧布 貶值 他 說 這 種 做法 是 爬行式 盯住 匯率 將 有助於 對 市場 情勢 採取 較 有 彈性 的 回應 俄羅斯 總理 還 表示 在 世界 原油 價格 低落
將,有助於,泰銖,大幅 滑落 泰國 也 沒有 暴動 混亂 的 場面 出現 社會 的 安定 及 IMF 的 資金 挹注 將 有助於 泰銖 儘早 脫離 貶值 的 風暴 根據 銀行 所 統計 的 數據 資料 顯示 自從 去年 七月 亞洲
更,有助於,歐洲,提高 產品 研發 能力 進攻 義大利 市場 特別 是 年底 前 長榮 海運 將 增建 南港 發貨 倉庫 更 有助於 歐洲 行 吳志英 認為 義大利 消費 市場 分為 四 大 族群 包括 模仿型 表現型 異國 人士 型 和
將,有助於,表演,無法 在 知己知彼 情況 下 有效 發揮 場地 條件 平珩 指出 這些 鄉鎮 表演 場地 資料 的 完備 將 有助於 表演 團體 的 演出 活動 落實 縮短 城鄉 差距 的 目標 曾 在 德 奧 留學 工作 中正
