left_word,target_word,right_word,context
發展,的確,自動機,爛 書 誤導 了 很多 東西 不過 也 幸好 能 讓 許多 人 了解 一些 現代 科學 的 發展 的確 自動機 的 規則 是 先驗 的 細胞 自動機 正 是 為 了 突破 自動機 的 那 種 決定論式
兄,的確,也,也 發 了 一些 牢騷 我 看過 capita 兄 在 本 版 中 的 諸多 發言 深覺 capita 兄 的確 也 有 很 深 的 人文 素養 我 的 牢騷 絕不 是 針對 capita 兄 希望 以後 能
連絡,的確,有,般 演算 由於 用 word 裡 的 doc檔 符號 無法 post 上來 請 capita 指教 請 與 我 連絡 的確 有 很多 哲學 理論 用 科學 模型 來 說明 會 更 清晰 如 Foucault 的 Archaeology 市面 上
理論,的確,是,上 不一定 是 這裡 所以 我 的 真正 立場 是 以 科學 理論 為 模型 來 解釋 哲學 理論 的確 是 一 條 可行 之 路 但 前提 是 要 先 掌握 該 學說 的 精髓 和 精神
事實,的確,台灣,領導 國家 發展 的 方向 舉凡 國家 定位 模糊 外交 孤立 黑金 政治 氾濫 皆 是 鐵 的 事實 的確 台灣 今日 政治 上 最 大 的 隱憂 不 是 中國 揚言 武力 犯台 而是 腐敗 無能 的
上,的確,有,一 段 時間 大家 共同 來 努力 我們 也 承認 在 推動 大 和解 的 過程 及 方式 上 的確 有 許多 地方 值得 我們 來 檢討 例如 大 和解 的 理念 我們 應該 對 社會 大眾 做
內部,的確,存在,要 形成 台灣 命運 共同體 首先 就 要 尊重 所有 住民 的 意見 與 權利 今天 在 台灣 內部 的確 存在 著 本省人 與 外省人 的 區隔 的確 隱藏 著 族群 衝突 的 因子 我們 要 問 新黨
區隔,的確,隱藏,尊重 所有 住民 的 意見 與 權利 今天 在 台灣 內部 的確 存在 著 本省人 與 外省人 的 區隔 的確 隱藏 著 族群 衝突 的 因子 我們 要 問 新黨 所 代表 的 社會 階級 和 族群 是
態度,難免,會,連 優點 與 功績 也 不 肯 隨口 奉告 但 一切 都 不 欲 人 知 的 隱藏 態度 難免 會 給 人 自我 封閉 的 印象 在 可能 情況 下 也 會 有 被 敬而遠之 的 不幸
也,難免,利弊,熱心 參與 之 心 的 AB型 中 牡羊座 天生 的 勇猛 果敢 是 超群 至上 的 不過 這 也 難免 利弊 互見 急先鋒 的 積極 行動 模式 須 因 時 因 地 因 事 而 制宜 否則 弄巧成拙
表現,難免,有,由於 他們 本身 具有 廣泛 的 才能 對於 事情 的 反應 比 一般人 敏銳 所以 對 他人 的 表現 難免 有 不滿 的 情緒 存在 這 類型 人 的 另 一 個 特性 那 就 是 不論 何時
型,難免,給,當 他們 遭到 挫折 的 時候 並 不會 因此 而 意志 消沈 正 因為 他們 是 積極 行動 型 難免 給 人 好勝心 太 強 而 耐心 不 夠 的 印象 O型 牡羊座 的 好勝心 可以 說 是
了,難免,給,種 不 與 邪惡 妥協 的 個性 實在 固執 得 可愛 由於 對 事情 的 看法 太 固執 了 難免 給 人 不 通 情理 的 感覺 其實 此 型 的 人 是 相當 富有 同情心 的 看到
有時,難免,會,野生物 避難所 這些 措施 的 目的 都 是 促進 或 保護 野生物 的 好處 不會 傷害 野生物 但是 有時 難免 會 發生 傷害 野生物 的 事件 譬如 某 一 地區 闢為 某 一 物種 野生物 的 保護區 這
那邊,總是,要,你 只要 在 那裡 做 不要 讓 人 把 你 趕走 就 不錯 了 你 這邊 不 做 那邊 總是 要 做 的 總是 要 找 個 職業 的 這 是 第一 步 第二 步 下班 後 儘量
的,總是,要,做 不要 讓 人 把 你 趕走 就 不錯 了 你 這邊 不 做 那邊 總是 要 做 的 總是 要 找 個 職業 的 這 是 第一 步 第二 步 下班 後 儘量 培養 生活 樂趣 周末
水瓶座,總是,比,AB型 的 合理 氣質 所以 在 AB型 水瓶座 中 當然 會 有 許多 腦筋 優秀 的 人 AB型 水瓶座 總是 比 別人 早 個 一 二 步 他們 幾乎 都 是 先進 想法 的 所有人 對於 習慣 及
地,總是,忙碌,化為 言辭 並 隨即 採取 行動 等 這 都 是 AB型 雙子座 的 特徵 無論 何 時 何 地 總是 忙碌 地 奔來 走去 所以 他們 根本 不 知 無聊 為 何 物 AB型 雙子座 中 博學 多
他們,總是,太過,的 人物 但是 一般而言 O型 雙魚座 的 人 都 是 易 受傷 易 被 流失 的 性格 因為 他們 總是 太過 擔心 別人 的 事 因而 忘 了 自己 的 步伐 只是 一味 追隨 在 他人 之 後
上,總是,搖搖晃晃,是 他們 的 致命傷 又 因為 他們 喜歡 追求 自己 內心 浪漫 的 夢想 所以 在 現實 生活 上 總是 搖搖晃晃 沒 能 固定 自己 的 目標 或者 老是 在 改變 主意 他們 絕對 不 是 故意 要
行為,總是,會,樸素 且 天真 的 態度 這 種 態度 每每 能 吸引住 別人 的 微笑 所以 他們 無理 的 行為 總是 會 受 寬容 而 不會 被 他人 憎惡 這 種 單純 的 性格 對 他們 的 人際 關係
印象,總是,很,意識 的 做法 因此 也 不會 被 他們 所 容許 這 類型 的 人 帶給 他人 的 第一 印象 總是 很 好 初 見面 就 被 討厭 這 種 事 很少 發生 在 他 身 上 這 是
人,總是,陸陸續續,已 沒有 實用性 的 習慣 還是 會 否定 其 存在 價值 基於 這 種 觀念 O型 巨蟹座 的 人 總是 陸陸續續 拋棄掉 生活 上 許多 無 價值 的 習慣 這 類 習慣 就 是 對 現實 已經 沒有用
事,總是,一針見血,強 這 是 它 最 明顯 的 特徵 此外 其 觀察力 判斷力 也 很 明確 對 人 對 事 總是 一針見血 絕不 虛應故事 平常 給 人 的 感覺 是 文靜 有禮 一點 也 不 急 功 好 利
人,總是,眾人,在 眾人 的 推崇 和 支持 下 順利 地 完成 畢生 大 事 不管 如何 A型 獅子座 的 人 總是 眾人 注目 的 焦點 其 在 社會 上 的 成就 以 支持 他 的 多寡 來 論定 為
中,總是,鶴立雞群,事情 反而 能 發揮 傑出 的 能力 你 樂於 與 他人 連絡 交際 範圍 廣大 在 群體 生活 中 總是 鶴立雞群 表現 突出 在 狹小 的 生活圈 中 或 缺少 變化 的 環境 裡 你 猶如 籠中之鳥 無法
看起來,總是,平靜,表面 上 看起來 極為 穩和 其 內在 感情 的 波動 卻 相當 激烈 不過 由於 其 善於 自抑 看起來 總是 平靜 無 事 般 偶爾 會 發 一 頓 脾氣 那 是 因為 長期 的 鬱積 不 快
運作,總是,會,和 存有 之間 甚至 遍及 世界 一切 但 不管 是 在 什麼 領域 的 延異 運動 它 的 運作 總是 會 留下 痕跡 tracea 只 能 以 記號 來 顯示 之 又 因 各 種 領域 的 事物
意義,總是,來自,現有 形上學 理體 中心 主義 常 喜歡 追求 的 根源 對 理體 中心 主義 來 說 記號 的 意義 總是 來自 一 個 根源 記號 是 枝葉 它 要 長 在 根莖 上 由 根莖 輸送 養份 意義
人們,總是,用,一樣 這 也 才 是 常態 分佈 的 意義 只有 回歸 人 的 本身 才 有 意義 如果 人們 總是 用 學歷 職業 財富 名聲 或是 任何 的 分類 方式 來 決定 彼此 的 信任 都 將 會
大眾,總是,很,性別 歧視 的 社會 文化 可是 我們 卻 發現 當 這些 案件 浮上 檯面 時 媒體 及 社會 大眾 總是 很 快 而且 很 成功 的 發動 異色 的 眼光 在 控訴 者 的 話語 及 人格 行為
形態,總是,要,的 女性 主義 者 葳爾森 Elizabeth Wilson 指出 的 我們 社會 中 佔 主導 地位 的 性 意識 形態 總是 要 把 性 隔絕 起來 並且 要 讓 它 和 生活 中 的 其他 事物 分開 例如 性
愛情,總是,穿透,可 別 真 誤以為 愛情 的 力量 有 多 強大 足以 殺身 或 傾國傾城 事實 是 無論 何時 愛情 總是 穿透 著 性 性別 社會 經濟 與 知識 的 不平等 權力 關係 這些 錯綜複雜 的 權力 關係 才
效應,總是,相對於,現有 的 性別 聲音 運作 原則 是 有所 認識 和 肯定 的 但是 聲音 表演 的 定位 和 效應 總是 相對於 現有 的 文化 預設 陳文茜 和 黎明柔 的 聲音 表演 之所以 在 現階段 有 突破性 與 顛覆性
可以,有助於,對,陳氏 認為 台灣 社會 與 文化 是 中國 社會 與 文化 的 次 體系 從事 台灣 研究 一則 可以 有助於 對 中國 社會 文化 變遷 的 瞭解 另一方面 對於 許多 台灣 社會 文化 現象 的 瞭解 亦 必須
亦,有助於,釐清,這 兩 個 學術 活動 除了 可以 看出 學院 中 的 台灣 社會 研究 的 學科 差異 外 亦 有助於 釐清 不同 的 研究 策略 對於 台灣 社會 認知 上 的 意涵 台灣省 濁水 大肚 兩 溪 流域
並,有助於,保障,對於 河川 環境 資源 多樣性 的 覺知 知識 技能 態度 及 環保 行動 等 五 種 環境 素養 並 有助於 保障 鄰 水 社區 安全 及 永續 發展 6 河川 環境 教育 的 落實 應 廣及 於 政府
可以,有助於,不同,因為 相信 眾生 平等 或 至少 所有 動物 都 是 平等 的 這 種 理念 並且 相信 吃素 可以 有助於 不同 種 屬 的 動物 之間 的 平等 關於 不同 種 屬 的 動物 包括 人 在 內
