left_word,target_word,right_word,context
這,的確,是,能 聽到 門 前 來往 的 人 也 都 彬彬有禮 她 想 對於 一 個 兒童 來 說 這 的確 是 一 個 理想 的 居住 環境 果然 沒 過 多 久 孟子 就 學會 了 待 人
他,的確,想,之後 誰 能 先 入 函谷關 就 可 被 封為 秦王 結果 劉邦 先 進 了 函谷關 起初 他 的確 想 舒舒服服 的 享受 一下 後來 受到 勸告 就 下令 士兵 不許 擾亂 秦國 的 老百姓 取消 原來
吐番,的確,給,的 藥物 各 色 綢緞 好幾萬 疋 漢詩 三百 篇 和 一 尊 佛像 文成 公主 的 和親 吐番 的確 給 吐番 帶去 了 新 面目 棄宗弄贊 知道 公主 住 不 慣 帳幕 就 特別 為 她 修建
梁紅玉,的確,是,她 的 種種 表現 卻 讓 人 忘 了 她 的 出身 被 尊稱 為 梁 夫人 的 梁紅玉 的確 是 韓世忠 的 好 幫手 她 知道 積極 的 幫助 丈夫 也 知道 消極 的 不 替 丈夫
耶律楚材,的確,懂得,從此 窩闊台 把 耶律楚材 視為 左右手 不僅 因為 耶律楚材 幫 了 他 的 忙 也 因為 他 覺得 耶律楚材 的確 懂得 安邦定國 的 道理 攻打 金國 進占 中原 是 成吉思汗 定下 的 政策 窩闊台 繼續 執行 蒙古人 的
臺灣,的確,是,是 劉銘傳 的 成績 但是 發現 臺灣 的 重要性 向 清廷 建議 臺灣 設 省 並且 著手 經營 臺灣 的確 是 沈葆楨 沈葆楨 在 辦理 關於 臺灣 交涉 的 時候 已經 是 一 位 相當 有 聲望 的
陳列,的確,很,消費者 購買 的 慾望 由於 零售 店面 都 不 大 銷售 的 商品 卻 相當 多 該 怎麼 陳列 的確 很 費 心思 根據 福克斯 的 研究 陳列 要 能 清晰 的 傳達 商品 的 特性 要 能夠
品質,的確,不錯,在 市場 上 還 是 有 很 大 的 競爭力 的 安志遠 我 不 否認 你們 的 產品 品質 的確 不錯 不過 要是 用 這 種 價格 銷售 我們 就 沒有 什麼 利潤 了 廠商 甲 這樣 吧
力氣,的確,是,這 真 是 一 種 不可思議 的 力量 沒有 人 說 小 草 是 大力士 但是 它 的 力氣 的確 是 無與倫比 這 種 力 是 一般 人 看 不 見 的 只要 它 的 生命 存在 這
也,難免,感到,其他 更 值錢 的 財產 生性 樂觀 仁愛 的 他 並 不 在乎 窮苦 和 孤獨 然而 有時 也 難免 感到 寂寞 有 一 天 下午 他 遇到 一 件 不尋常 的 事 當時 他 正 坐 在
人,難免,不能,瑣碎 的 家事 用不著 有 太多 的 學問 而且 太 聰明 的 總是 主意 多 主意 多 的 人 難免 不能 符合 恭順 曲從 的 要求 所以 女子 無 才 便 是 德 這 句 俗話 才 會
不同,難免,要,那 時候 有 些 山地 同胞 和 遷 臺 的 移民 雜居 在 平地 因為 習俗 和 語言 不同 難免 要 發生 爭執 一般 說 來 山地 同胞 多半 性情 單純 而 樸實 大陸 移民 人數 越來越 多
等,難免,力不從心,廠商 批發商 銀行 方面 等 而 對 內 一切 大小 事務 更 須要 親自 管理 或 利益 管理 等 難免 力不從心 影響 經營 之 效果 根據 以上 所 述 現代 小 規模 零售 商店 的 經營 實 處於
上,難免,有,由於 缺乏 各 國 政府 在 政策 上 的 支持 與 配合 因此 在 所 產生 的 效果 上 難免 有 先天 條件 的 限制 第十五 課 如何 與 跨國 公司 打交道 陳國慈 跨國 公司 財 大 勢
時候,總是,看到,不但 可以 保持 身體 的 健康 而且 精神 也 會 更 好 每 天 早上 我 慢跑 的 時候 總是 看到 很多 人 在 打 太極拳 以後 我 也 想 學學 在 學校 裡 除了 上課 考試 以外
而,總是,添加,也許 是 十 隻 母鴨 孵 的 艾 先生 問 你 為什麼 不 減少 小 鴨 的 數目 而 總是 添加 母鴨 的 數目 呢 毛空 很 得意 的 說 我 寧願 添加 大 的 而 不 願
天,總是,陰沉沉,一 天 他 聽見 幾 個 人 在一起 談論 太陽 甲 說 前 幾 天 一直 下雨 每 天 總是 陰沉沉 的 叫 人 心 裡 很 煩悶 今天 晴 了 又 看到 了 太陽 我 真 高興
能力,總是,相當,不 是 用 言語 能 改變得了 的 子禽 說 您 說 的 話 很 對 但是 說話 的 能力 總是 相當 有用 的 我 應該 怎麼樣 來 補救 我 在 這 一 方面 的 缺點 呢 墨子 回答
也,總是,坐,大 樹 在 練 功 當然 公園 內 也 有 不少 慢跑 和 散步 的 人們 樹 下 也 總是 坐 著 三兩 位 老人 有的 在 下棋 有的 提 著 鳥籠 讓 心愛 的 鳥 也 出來
在乎,總是,大,吵 和 亂 是 夜市 最 大 的 特色 了 但是 去 逛 夜市 的 人 都 不 在乎 總是 大 包 小 包 地 滿載而歸 逛 夜市 的 樂趣 大概 只有 去 逛 過 的 人 才
道路,總是,塞車,的 機車 和 做生意 的 攤販 中間 步步 慢 行 要是 碰到 早 晚 上下班 時間 主要 的 道路 總是 塞車 想 在 市區 內 找 個 地方 停車 真 是 不 容易 那麼 改 坐 公車 吧
說話,總是,很,孝順 父母 的 人 到處 受 人 輕視 很 難 在 社會 上 立足 第十四 課 謙虛 中國人 說話 總是 很 客氣 的 譬如 你 向 一 位 大 學者 去 請教 他 所 擅長 的 問題 他
問題,總是,避開,道德 教化 但是 也 不 是 真的 相信 有 鬼神 孔子 對於 有 沒 有 鬼神 這 個 問題 總是 避開 不 談 認為 沒有 討論 的 必要 學生 問 起來 的 時候 他 就 說 不 知人
鬼神,總是,抱,神秘 了 對於 無法 證明 的 問題 存 而 不 論 才 合乎 科學 的 精神 一般人 對於 鬼神 總是 抱 著 寧可 信 其 有 不可 信 其 無 的 態度 而 科學家 正 相反 他們 認為
時候,總是,從,學來 的 至於 清朝 末年 的 義和團 呢 我們 都 知道 人們 在 遇到 事情 需要 解決 的 時候 總是 從 已經 有 的 知識 裡 去 找 辦法 而 一般 老百姓 的 知識 來源 只 有 小說
的,總是,曹娥,年 都 在 這 一 天 聚集 在 江 邊 祭神 在 祭神 的 典禮 中 擔任 主祭 的 總是 曹娥 的 父親 每 年 的 祭典 都 平安無事 想不到 今年 卻 發生 了 意外 曹娥 朝 著
日子,總是,過,仙女 訴說 自己 的 愛慕 終於 得到 了 如花美眷 兩 個 人 生活 在 幸福 中 快樂 的 日子 總是 過 得 特別 快 一轉眼 好幾 年 過去 了 他們 夫妻 恩愛 並且 有 了 一 對 可愛
呢,總是,這麼,沒 做完 天 已經 黑下來 了 他們 就 不免 埋怨 太陽 為什麼 不 肯 多 停留 一些 時候 呢 總是 這麼 來去 匆匆 的 時間 不 夠 用 工作 做 不 完 要是 太陽 一直 停 在 那兒
卻,總是,在,烤 得 人 汗水 直流 呼吸 急促 真 奇怪 有 好幾 次 明明 快 追上 了 而 太陽 卻 總是 在 他 前頭 不 遠 總是 和 他 有 一 段 很 短 的 距離 夸父 的 腳步
遠,總是,和,急促 真 奇怪 有 好幾 次 明明 快 追上 了 而 太陽 卻 總是 在 他 前頭 不 遠 總是 和 他 有 一 段 很 短 的 距離 夸父 的 腳步 由 輕快 變為 緩慢 他 對
媒,總是,不,已經 到 了 成家 的 年紀 早 就 想 找 個 對象 經 人 說 了 很多 次 媒 總是 不 合適 今晚 竟 會 跟 未來 的 妻子 不期而遇 太 巧 了 老人 不 理會 他 的
裡,總是,喊,一 個 多 月 裡 他 一直 閉 著 眼睛 喝 些 母親 餵 他 的 湯 嘴 裡 總是 喊 著 我 一定 要 戰勝 我 一定 要 戰勝 中秋節 後 的 第三 天 他 忽然 大叫
卻,總是,用心,人 喝 得 痛快 極了 從此 以後 六郎 常 來 相伴 他 神情 總 有些 憂愁 不大 說話 卻 總是 用心 地 聽 老許 愛 跟 他 談天說地 酒 喝 得 多 魚 也 捕 得 多 他
六郎,總是,沒有,叫 他 請 那 位 朋友 到 家 裡 來 老許 請 六郎 到 家 裡 去 玩 六郎 總是 沒有 明白 地 表示 去 或 不 去 每 次 他 都 在 黎明 前 匆匆 告辭 瘦長
反常,總是,喜歡,他們 一家人 過 著 安定 快樂 的 生活 可是 一向 爽朗 而 樂觀 的 木蘭 最近 有 一點兒 反常 總是 喜歡 一 個 人 躲 在 房 裡 有 一 天 他 父親 走進去 看見 她 呆 坐
卻,總是,維護,補釘 西 一 個 補釘 師兄弟 們 看不慣 他 叫 他 濟顛 常 告 他 的 狀 長老 卻 總是 維護 他 說 他 並 非 平凡 的 人 是 羅漢 轉世 外面 的 人 都 很 敬重
駙馬,總是,一,可是 駙馬 拒絕 了 公主 面對 著 滿 園 美景 也 提 不 起 興致 她 想 最近 駙馬 總是 一 個 人 躲 在 屋子 裡 發呆 唉 聲 嘆氣 愁眉不展 的 到底 為什麼 呢 她 想
他,總是,多,家境 比 管仲 富裕 得 多 後來 他們 合夥 做生意 管仲 常常 佔便宜 每 次 賺 了 錢 他 總是 多 分 一些 別人 知道 了 這 種 情形 都 替 鮑叔牙 不平 他們 說 做生意 的 本錢
以後,總是,故意,說 要是 藺相如 讓 我 碰見 了 我 一定 當面 給 他 難堪 藺相如 聽說 這 種 情形 以後 總是 故意 躲避 廉頗 連 例行 的 君臣 朝會 也 經常 藉故 不 去 有 一 回 藺相如 坐
信仰,有助於,道德,哲學家 如 孔子 孟子 荀子 老子 莊子 韓非子 都 不 信 鬼神 只 有 墨子 認為 鬼神 的 信仰 有助於 道德 教化 但是 也 不 是 真的 相信 有 鬼神 孔子 對於 有 沒 有 鬼神 這 個
能,有助於,兩,應 了 秦王 的 邀請 到 遙遠 的 邊界 地方 去 和 秦王 相會 希望 這 次 會談 能 有助於 兩 國 邦交 的 增進 不料 秦王 沒有 絲毫 誠意 想盡 種種 方法 在 眾人 面前 羞辱 趙王
一切,有助於,抗戰,抗戰 的 基地 因此 當 蘆溝橋 日本人 的 砲火 一 響 政府 和 人民 就 都 開始 把 一切 有助於 抗戰 的 人力 物資 西 遷 四川 於是 工業界 商業界 學術界 以及 其他 各行各業 跟 成千成萬 的 逃難
裡,有助於,推銷,的 絲質 女 襯衫 的 包裝 是 一 件 裝 一 個 保麗袋 裝 在 這樣 的 袋子 裡 有助於 推銷 好 這樣 可以 直接 在 櫥窗 裡 陳列 外 包裝 是 怎麼樣 的 十 打 裝 一
