left_word,target_word,right_word,context
學習,畢竟,過去,因此 孔子 是 絕對 符合 智 仁 勇 這 三 個 條件 的 他 一直 沒有 停止 過 學習 畢竟 過去 所 學 的 都 只 能 做為 參考 時間 的 流逝 不能 保證 自己 在 下 一剎那
政大人,的確,能,擁有 如此 豐富 完整 的 山林 之 美 的 校園 者 首推 政大 不 是 我 吹噓 我們 政大人 的確 能 輕易 走進 山林 享受 竹竿 琅玕 樹葉 搖曳 的 清冷 樂章 在 這樣 怡人 的 環境 裏
反動,的確,為,的 大衛 像 複製 據 畫家 說法 這 是 對 拜 醫學 之 賜 試管 嬰兒 下 的 反動 的確 為 了 製造 出 完美 人格 張振宇 借喻 了 米開朗基羅 的 大衛 像 理想 男子 的 造型 科技
彰顯,的確,張振宇,是 傳統 的 飛簷 龍柱 或是 香煙 梟梟 的 細部 畫面 琢磨 而是 藉由 筆觸 和 色彩 來 彰顯 的確 張振宇 所 強調 的 正 是 一 個 以 人 為 本位 的 人文 主義 價值觀 除了 承續
矛盾,的確,儒家,亂邦 不 居 天下 有道 則 現 無道 則 隱 而 孔子 又 想 從政 這 是否 有些 矛盾 的確 儒家 思想 從不 諱言 它 有 矛盾 之 處 它 的 矛盾 在於 一方面 我 關懷 人群 我
他,的確,有,內在美 才 能 形 於 外 為什麼 他 會 如此 心理 分析 提到 天才 和 瘋子 是 一線之隔 他 的確 有 創作 的 天才 能 掌握 永恆 的 訊息 但 他 與 現實 生活 格格不入 認為 斯文 是
我,的確,有,自己 作主 去 選擇 人生 的 途徑 例如 身為 二十世紀 的 中國人 從 現實 的 角度 來 看 我 的確 有 很多 限制 但是 如果 就 人 的 本身 來 看 則 是 沒有 限制 的 因為 就
信心,的確,是,完全 掌握 自我 及 自我 想要 表現 的 言論 及 行動 這 種 對 自己 的 了解 和 信心 的確 是 人生 快樂 的 泉源 所以 儒家 對 我 個人 而 言 是 非常 有 幫助 的 就
傳承,難免,有,受 矚目 直 堪 逆轉 頹勢 之 譽 可是 假如 我們 從 唐 宋 憶起 則 國畫 的 傳承 難免 有 另 一 種 面貌 黃賓虹 先生 以 能 從 傳統 國畫 別 創 新境 而 著名 但
實,難免,有,以 西方 近 百 年 來 才 尖銳化 的 存在 主義 精神 強加 於 一切 藝術 創作 之上 實 難免 有 蠻橫 之 嫌 此外 像 與 日常 生活 結合 或 在 民間 藝術 中 尋找 活力 等
都,難免,會,有 好壞 而 無 中外 今昔 之 別 但是 所有 被 北宋 山水 感動 過 的 人 恐怕 都 難免 會 曾經 滄海 難 為 水 眷戀 著 傳統 國畫 中 的 筆 趣 與 墨韻 懷 著
來往,難免,會,要 先 肯定 婚姻 制度 請 將 匿怨 而 友 其 人 解釋 更 清楚 些 朋友 之間 來往 難免 會 有 誤會 及 恩怨 有時 是 因 想法 不同 或 在 交往 時 有 人 吃虧 有
久而久之,難免,心,誤會 及 恩怨 有時 是 因 想法 不同 或 在 交往 時 有 人 吃虧 有 人 佔便宜 久而久之 難免 心 裡 會 有些 不平 這 就 形成 了 怨 把 這 怨 藏 起來 繼續 和 他
時,難免,會,是 值得 你 去 珍惜 的 人 的 生命 是 個 向 因此 永遠 可以 作 選擇 選擇 時 難免 會 有 失誤 以致 事 後 悔恨 但 這 是 人 的 本性 所 在 我們 永遠 在
則,難免,陷於,遺忘 了 價值觀 之後 人類 只 能 在 生滅 變化 中 憑 著 本能 需要 而 生存 如此 則 難免 陷於 意義 混淆 或 無意義 的 情況 所以 人 必須 明瞭 活 在 世界 上 有 責任 去
就,難免,導致,思考 否則 一味 的 接受 外來 的 資料 與 訊息 沒有 一 個 中心 思想 予以 統合 的話 就 難免 導致 混亂 他 說 學 而 不 思 則 罔 思 而 不 學 則 殆 意思 是
傳統,難免,會,傳統 使 傳統 對 現代人 而 言 是 一 個 既 有 生命 又 有 意義 的 有機體 傳統 難免 會 因為 時代 語言 文字 的 隔閡 使 現在 的 人 覺得 它 是 老古董 老古董 是 指
時,難免,會,是 由 儒家 塑成 的 但是 當 一 種 理念 做為 文化 的 主導 原則 並 發揮 作用 時 難免 會 在 歷史 過程 中 受到 各 個 時代 之 利用 並 受到 人性 弱點 的 扭曲 儒家
裡,難免,有,別人 相處 要 妥協 處 得 不錯 才 是 和諧 事實 上 這 種 妥協 未必 必要 政治 裡 難免 有 妥協 但是 一 個 人 做人 處事 妥協 太多 時 價值觀 就 會 模糊 譬如 我 開始
類,總是,有,不 好 6 他 可能 得 了 致命 的 疾病 7 他 來自 不同 的 國家 諸如 此 類 總是 有 許多 藉口 可以 讓 我們 拒 人 於 千 里 之外 雖然 我們 的 天性 嚮往 乘風
太陽,總是,閃耀,發表 的 空間 並 展現出 時代 新人類 自覺 的 新 希望 楊涵婷 自序 花 是 主人 春天 的 太陽 總是 閃耀 的 正好 照 在 床 邊 的 植物 上 東海 的 羊蹄甲 開滿 了 粉紅色 的 花
季節,總是,令,東海 的 羊蹄甲 開滿 了 粉紅色 的 花 深 褐色 的 枝幹 是 他們 生命 的 淵源 這 季節 總是 令 人 喜悅 是 一 種 對 生命 的 展現 喜歡 花 喜歡 花 從 花苞 逐漸 開放
上,總是,通過,的 藝術 形象 及 形像 之間 的 有機 聯系 上 石濤 在 畫面 的 形象 置陳 和 組合 上 總是 通過 遠近 疏密 騰 挪 揖 等 結構成 起伏 跌宕 的 動感 和 韻律 與 奔放 的 筆墨
用心,總是,一,宋 元 繪畫 還 不 成熟 不管 水墨 新生代 努力 的 方向 在於 筆墨 或者 構成 只要 誠懇 用心 總是 一 種 播種 與 育苗 的 工作 至於 何者 果然 會 開花 結果 實 難 逆料 既然 如此
最終,總是,一,有無 觀 者 行走 至 此 特 覺 心曠神怡 塵緣 俱 忘 元朝 隱士 的 水墨 長 卷 最終 總是 一 大 片 煙波 無垠 遺世 遠颺 而 陳巧玲 的 七卷圖 很 現代 還是 回返 了 青春 的
藝術家,總是,放任,變 得 厚厚 的 有時 由於 畫布 搖動 較 快 一些 小 地方 便 呈現 透明 然而 那 藝術家 總是 放任 這些 典型 的 結合 自然 的 意外 去 發生 例如 這裡 一 個 氣泡 那裡 一 團
的,總是,那些,我 我 又 沒 做 壞事 計 老人 嘆 口 氣 說道 這 世界 上 給 人 欺侮 的 總是 那些 沒 做 壞事 的 人 他 從 瓦壺 裡 倒 了 一 碗 熱 奶酪 瞧 著
底,總是,覺得,而 不 是 要 捉 了 來 讓 牠 受苦 蘇普 最後 終於 懂 了 但 在 心 底 總是 覺得 她 的 善心 有 些 傻氣 古怪 而 可笑 日子 一天天 的 過去 在 李文秀 的 夢
獵物,總是,拿去,講 故事 時 說 過 哈薩克人 的 習俗 每 一 個 青年 最 寶貴 自己 第一 次 的 獵物 總是 拿去 送給 他 心愛 的 姑娘 以 表示 情意 這時 她 聽到 蘇魯克 這般 喝 問 小小 的
為什麼,總是,找,的 老婆 兒子 卻 讓 漢人 強盜 殺 了 你 知不知道 為什麼 那天 我 偏偏 不 在 家 為什麼 總是 找 不 到 這 群 強盜 好 讓 我 給 你 媽媽 哥哥 報仇 雪恨 蘇魯克 這時 的
之中,總是,有,有 過 快活 的 時候 十七八 歲 的 年輕 姑娘 雖然 寂寞 傷心 花 一般 的 年 月 之中 總是 有 不少 的 歡笑 和 甜蜜 只 見 華輝 咬緊牙關 竭力 忍受 全身 的 疼痛 李文秀 道 伯伯
出來,總是,取,他 背 上 點點斑斑 不 知 有 幾千百 處 傷疤 華輝 道 我 千方百計 要 挖 毒 針 出來 總是 取 不 出 這些 傷疤 有的 似乎 是 在 尖石 上 撞 破 的 有的 似乎 是 用
師父,總是,多,外 再 無 一 個 親人 學 不 學 武功 那 也 罷 了 不過 多 了 個 師父 總是 多 了 一 個 不會 害 我 肯 來 理睬 我 的 人 華輝 道 天 快 黑
中,總是,甚,李文秀 一 日 之中 連殺 五 人 雖說 是 報 父母 之 仇 又 是 抵禦 強暴 心 中 總是 甚 感 不安 怔怔 的 望 著 兩 具 屍體 忍不住 便 哭 了 出來 華輝 微笑 道
時,總是,穿,十 天 半 月 李文秀 便 到 華輝 處 居住 數 日 她 生怕 再 遇到 強人 出來 時 總是 穿 了 哈薩克 的 男子 服裝 這 數 日 中 華輝 總是 悉心 教導 她 武功 李文秀 心靈
華輝,總是,悉心,她 生怕 再 遇到 強人 出來 時 總是 穿 了 哈薩克 的 男子 服裝 這 數 日 中 華輝 總是 悉心 教導 她 武功 李文秀 心靈 無 所 寄託 便 一心一意 的 學 武 果然 是 高徒 得
她,總是,或,相去 往往 間 不 逾 寸 似乎 陳達海 每 一 劍 都 能 制 李文秀 的 死命 可是 她 總是 或 反 打 或 閃避 一一 拆解開 去 蘇魯克 等 只 看 得 張大 了 嘴 計 老人
關頭,總是,那麼,另 一 個 漢人 來 救 了 自己 的 性命 他 一生 之中 甚麼 事情 到 了 緊要 關頭 總是 那麼 不巧 總是 運氣 不 好 然而 剛才 那 強盜 的 長劍 已 砍到 了 自己 頭頂 幸好
不巧,總是,運氣,漢人 來 救 了 自己 的 性命 他 一生 之中 甚麼 事情 到 了 緊要 關頭 總是 那麼 不巧 總是 運氣 不 好 然而 剛才 那 強盜 的 長劍 已 砍到 了 自己 頭頂 幸好 那 少年 及時
蝴蝶,總是,飛,縫 那 個 美麗 的 姑娘 就 跳 了 進去 後來 這 對 情人 變成 了 一 雙 蝴蝶 總是 飛 在 一起 永遠 不再 分離 阿曼 插口 道 這 故事 很 好 說 這 故事 的 就
說來說去,總是,離,還 有 力氣 逃走 總 不 像 你 那樣 嚇 得 跪 在 地 下 發抖 兩 人 說來說去 總是 離 不 開 沙漠 的 惡鬼 再 走 一會 四下 裡 已 是 黑漆漆 一 片 蘇普 道
我,總是,要,送 了 性命 我 是 老人 說話 一定 不錯 的 蘇普 道 是 惡鬼 也罷 是 人 也罷 我 總是 要 去 要 去 救 阿曼 他 盼望 這 惡鬼 果真 如 李文秀 所 說 是 人 扮
想來想去,總是,下不了,在 一 家 哈薩克 人家 裡 借宿 主人 待 我 很 好 盡 他們 所有 的 款待 我 想來想去 總是 下不了 手 我 師父 回來 說 找 不 到 車爾庫 一 問 之下 知道 我 沒 聽命 在
他,總是,能,有 人 便 稱讚 哈卜拉姆 聰明 有 學問 我們 有 甚麼 事情 不 明白 只要 去 問 哈卜拉姆 他 總是 能 好好 的 教導 我們 可是 哈卜拉姆 再 聰明 再 有 學問 有 一 件 事 卻 是
發現,有助於,一些,也 重新 去 發掘 長期 被 掩埋 於 時間 灰燼 之下 的 一些 殘骸 遺跡 他們 的 再 發現 有助於 一些 令 人 驚異 的 面象 的 促進 提昇 即使 不 是 復活 否則 它們 可能 早已 消失
確,有助於,台灣,共同 決定 台灣 本土 現代 藝術 平心而論 百 年 來 不斷 有 人 代理 各 式 西方 藝術 確 有助於 台灣 文化 的 成長 然而 日積月累 我們 已 習於 以 外來 的 文化 為 文化 西方 的 觀點
可能,有助於,人,平常 的 處境 設身處地 為 他人 著想 他 為什麼 不 了解 我 從 這 種 角度 多 反省 可能 有助於 人 與 人 之間 的 溝通 人 在 本質 上 原來 就 是 孤單 的 當 我們 有
