left_word,target_word,right_word,context
那樣,畢竟,他,直到 愛 的 盲目 漸漸 褪色 當 他 證實 他 的 伴侶 並 不如 他 所 想像 的 那樣 畢竟 他 的 伴侶 也 只 是 凡人 時 他 是 無法 接受 這 個 事實 的 於是 他們
了解,畢竟,他,潛能 在 愛情 關係 中 他們 會 遭遇 的 問題 是 對 自己 不 夠 誠實 他們 必須 了解 畢竟 他 不 是 你 的 教練 不要 老是 催 你 去 發展 你 的 潛力 應該 多 花
白堅,畢竟,老謀深算,上 現在 給 你 五 分鐘 時間 把 艦 停下 讓 直升機 降落 我 心 中 一 怔 白堅 畢竟 老謀深算 先 騙 我 他 遠 在 科羅拉多 一 上來 變 雷霆萬鈞 教 我 難以 招架 雷達幕 上
但,畢竟,你,她 又 很 喜歡 我 看 她 她 有點 尷尬 地 道 對不起 我 不 應 這麼 說 但 畢竟 你 曾 聽到 有 人 叫 我 青思 我 卻 連 你 的 名字 也 不 知道 我
時間,畢竟,還,在 那 天 和 莎若雅 分手 的 噴水池 旁 停 了 下來 校園 裡 只有 幾 個 學生 時間 畢竟 還 早 我 仰臥 椅 上 閉目養神 一陣陣 強烈 的 痛楚 從 肩 傷處 傳來 不一會 我 再次
她,畢竟,是,當日 她 離開 的 單傑 我 憐惜 地 望 著 這 不惜 一切 往 上 爬 的 女子 她 畢竟 是 我 深愛 的 人 我 將 嘴唇 湊上去 在 她 嬌艷 欲 滴 的 紅 唇 輕
我,畢竟,只,這樣 以 他 的 身份 地位 在 我 這 戰士 的 注視 下 為何 顯出 心虛 的 狀態 我 畢竟 只 是 他 一 件 成功 的 試驗品 馬竭能 囁嚅 著 元帥 要 見 你 一 股 熱血
這,畢竟,發生,奇連 聽得 目瞪口呆 顯然 比 我 還 驚奇 頻頻 說道 這 是 沒有 可能 的 沒有 可能 可是 這 畢竟 發生 了 黛絲 的 聲音 道 拉利 先生 起程 了 我 霍地 站起 是 的 起程 時間 又
我,畢竟,永遠,說 能夠 踏上 世界 舞台 是 每 一 個 藝人 的 夢想 我 也 不例外 但是 不管 怎麼樣 我 畢竟 永遠 是 來自 台灣 的 歌手 最 想要 的 還是 屬於 自己人 的 掌聲 因此 在 知道 TVBS
光環,畢竟,逃,但是 對 阿妹妹 兩 個 小 女生 而言 從 剛 出道 起 就 頂 著 天后 妹妹 的 光環 畢竟 逃 不 掉 些許 程度 的 壓力 阿妹 傑出 的 成就 和 兼具 姐姐 與 前輩 雙重 頭銜
們,畢竟,還是,和諧 的 功能 為 前提 這 似乎 也 是 娼妓 得以 被 認可 的 唯一 理由 她 他 們 畢竟 還是 有 貢獻 的 嘛 她們 讓 我們 發洩 了 說不定 就 減少 了 一些 暴力 事件 了
下去,畢竟,公權力,性 工作 主體 不 像 公娼 一樣 面對 最 直接 的 威脅 廢 公娼 工作 還是 可以 繼續 下去 畢竟 公權力 都 是 掃 一陣 停 一陣 還 能 生活 就 好了 又 因為 這 個 工作 的
支持,畢竟,都,要 說 的 是 主體 是 性 工作者 妓 權 的 東西 如果 是 我 學生 了解 或 支持 畢竟 都 是 外部 的 至於 我們 要 扮演 如何 的 角色 可以 再 討論 coherence 說 應該 跟
嗎,畢竟,這,但 這 並 不 表示 在 上位者 就 可以 任意 剝奪 她們 的 工作權 你 覺得 這樣 公平 嗎 畢竟 這 是 一 個 法治 國家 啊 官姐 說 她 不 偷 不 搶 工作 了 二十多 年
作風,的確,令,的 選拔 而 勃然大怒 在 此 情形 之下 莊佩玲 還 能夠 掙脫 傳統 我行我素 其 另 類 的 作風 的確 令 人 眼界 大開 記者 出書 不 稀奇 拍 寫真集 受 爭議 對於 莊佩玲 登 閣樓 拍 寫真集
體制,的確,有,相互 衝突 社會 之 動盪 於焉 而 生 吾人 以為 台灣 地區 公營 石油 事業 的 經營 管理 體制 的確 有 問題 而 此 一 問題 的 解決 決 非 目前 所 採取 的 股份 之 移轉 民有
你,的確,常常,又 愛玩 的 小子 一般 的 大人 大概 不能 理解 你 也 不 知 如何 欣賞 你 而 你 的確 常常 讓 我們 受不了 但 我 猜 很多 老師 都 忘不了 你 穿 直條 長褲 格子 襯衫 的
網路,的確,是,清晨 五點 至 六點 雖然 國內 的 網路 銀行 目前 還 未 真正 能夠 跨行 轉帳 但是 由此可見 網路 的確 是 未來 的 新 趨勢 而 銀行 在 建立 電話 銀行 時 也 不要 忘 了 這 群
未來,的確,需要,的 時代 這 本 鉅作 中 有 翔實 的 記述 和 分析 要 能 更 準確 的 預測 未來 的確 需要 更 精確 的 掌握 歷史 的 軌跡 不過 歷史 有時候 很 神祕 無奈 還 不斷 重演 就
波濤,的確,可以,調查 可 議 平心而論 就 民意 調查 專業 觀點 這 次 調查 及 其 激起 的 漣漪 甚或 波濤 的確 可以 議論 之 處 頗多 而 可 議 的 對象 包括 調查 設計 執行者 媒體 乃至 這些 具
招,的確,讓,內 還 將 吸引 廿五萬 個 客戶 上門 該 行 零售 投資 部門 主管 安尼士 說 這 一 招 的確 讓 他們 獲益 匪淺 對 未來 業務 擴展 充滿 信心 Crestar 財務 公司 也 準備 如法炮製 不過 分析師
經驗,的確,有,與 人文 的 飽滿 才 會 來到 而 這 結果 便是 幸福 不要 輕忽 這 葬禮 這 個 經驗 的確 有 可能 令 我們 不同 在 回家 的 路 上 孩子 告訴 我 老師 說 萊拉 是 吃
也,的確,出現,書商 八O年代 的 類型 多樣化 進入 八O年代 之後 雖 不 敢 說 同性戀 偵探 已經 開始 大放異彩 但 也 的確 出現 了 幾 個 厲害 的 角色 例如 RichardStevenson 在 Death Trick 1981 創造 的 私家 偵探 DonStrachey
艾林罕,的確,這樣,曾經 如此 質疑 過 我們 不得而知 然而 1904年 出生 於 一 個 作家 編輯 群聚 的 家族 裡 艾林罕 的確 這樣 表示 過 我 的 族人 將 寫作 視為 打發 時間 的 唯一 可行 方法 並且 也 當
也,的確,給,的 原因 有些 人 甚至 形容 靈數 2 的 人 常 像 水蛭 一樣 依附 他人 而 他們 也 的確 給 人 他 很 依賴 你 也 很 需要 你 的 感覺 可是 如果 你 一旦 不 順從
藥,的確,有,的 鹿角散 等等 江漢聲 指出 春藥 有 它 存在 價值 及 一定 的 效果 根據 臨床 實驗 有些 藥 的確 有 增加 精蟲 活動 的 功效 但 效果 因人而異 並非 人人 見效 男 治 不 衰 女 治
但,的確,有些,金字塔 的 物體 都 會 被 激光 擊落 權力 自古 建立 在 威嚇 上 的 規條 從來 如是 但 的確 有些 地方 正 爆發 激烈 的 反 政府 革命 可惜 知 之 不詳 因為 情治局 將 所有 不利
她,的確,將,輸送 假設 我 有 多點 時間 就 好 了 這 番 話 半 真 半 假 真的 是 她 的確 將 一些 奇異 的 能量 送 到 我 處 假 的 是 我 當時 完全 不 知道 發生
她,的確,神遊,來到 這裡 聽 我們 說話 我 肯定 地 說 你 放心 我 是 心靈 對流 的 專家 假設 她 的確 神遊 到 這裡 我 是 可以 感應到 的 她 的 神遊 似乎 是 另 一 種 形式 的
那,的確,是,元帥 獻上 性命 元帥 依然 緊盯 著 草原 上 奔馳 的 野馬 頭 也 不 回 地 道 那 的確 是 改造 使 你 由 一 個 人 變成 另 一 個 人 方戰 你 誠實 地 答
智能,的確,不,我 呼吸 立時 急速 起來 叫道 這 就是 單傑 聖士 元帥 通過 單面鏡 看 著 我 你 的 智能 的確 不 差 猜到 發生 了 什麼 事 是 的 在 將 你 改造 作 超級 戰士 時 我們
你,的確,很,她 緊 壓 牆 上 兩 個 肉體 迫 擠 在一起 我 盯 著 她 的 俏 臉 你 的確 很 美麗 準慧 平靜 地 說 但 你 的 身體 卻 沒有 正常 男人 的 反應 我 微笑
來龍去脈,的確,可以,城市 而 這 系統 遍布 城市 地 底 每 一 角落 假設 自由 戰線 能 把握 系統 的 來龍去脈 的確 可以 神出鬼沒 來去自如 那 領頭 的 男子 伸手 和 我 一 握 我 叫 達山 這 個 滑梯
說起來,的確,是,的 維持 好 久 所以 拍到 最後 我 的 脖子 都 抽筋 了 腰 也 直 不 起來 說起來 的確 是 有一點點 累 啦 貴為 天后 的 她 彷彿 有點 不好意思 似的 加 了 一 句 只是 一點點
女人,的確,是,鋼索 需要 時時 注意 自己 的 處境 愛情 也 是 相較 於 男人 的 魯莽 愛情 中 的 女人 的確 是 比 男人 來得 瞭解 狀況 然而 女人 所 欠缺 的 是 對 愛情 的 輕鬆 與 瀟灑
工作者,的確,讓,哪 一 種 立場 上 斷言 別人 的 生命 是 錯誤 的 真正 接觸 社會 底層 的 性 工作者 的確 讓 婦運 開始 產生 不同 的 論述 但 對於 實際 與 公娼 站 在一起 作戰 的 運動 者
行動,的確,造成,蒐集 陳水扁 的 行程 娼影 計劃 持續 至今 已 有 半 年 這 群 公娼 們 神出鬼沒 的 行動 的確 造成 陳水扁 的 威脅感 王芳萍 說 市府 警衛 已經 把 這些 參與 公娼 自救 行動 的 人 照相
他們,的確,在,行動 的 人 照相 列冊 她 說 還 有 一 個 人 直接 到 她 跟前 拍 特寫 他們 的確 在 認 人 每 次 進出 市政府 大門 她 都 可以 明顯 感覺到 警衛 會 特別 注意 我
搬家,的確,是,可 瞭解 基層 勞力工 作者 的 辛苦 辛酸 有 了 以上 的 認知 你 是 不 是也 覺得 搬家 的確 是 個 不錯 的 打工 方式 勞力 工作 機會 很多 或許 你 會 說 僅 在 學期末 替
中,難免,會,自己 體會 文字 本身 比 我們 一 個 字 一 個 詞 教給 他 有用 得多 在 閱讀 中 難免 會 碰到 不 懂 的 字詞 林 老師 告訴 我們 當 一 個 字彙 阻礙 了 孩子 的
機器,難免,成為,行情 一日三市 章孝嚴 哭笑不得 三合一 選舉 落幕 國民黨 中生代 接班 梯隊 各自 展開 部署 資源 龐大 的 黨 機器 難免 成為 各 方 覬覦 的 焦點 面對 外界 勸進 的 好意 輔選 有功 的 國民黨 高層 有口難言 政治
情節,難免,因,自 承 在 創作 的 頭 十 年 裡 他 從未 涉足 印度 這 塊 土地 所以 故事 情節 難免 因 天馬行空 的 想像 而 失真 後來 他 屢次 造訪 印度 作品 因而 逐漸 趨近於 真實 是故 日後
仍,難免,陷入,頭 向 下 搖 使 槍柄 不能 敲 個 正著 而是 卸 滑 了 開去 儘管 那樣 我 仍 難免 陷入 短暫 的 昏迷 裡 我 將 身體 完全 放軟 連 眼珠 也 停止 轉動 否則 經驗 豐富
但,難免,受限於,打動 人心 又 經常 重覆 的 廣告式 文宣 刺激 可以 在 有限 時間 內 爭取 最多 的 資源 但 難免 受限於 時間 限制 只 能 傳達 單一 的 概念 民眾 也 樂 得 接受 符合 其 單一化 閱聽
推論,難免,略顯,從事 色情 工作 之後 即 遽爾 認為 此 主張 等同 於 否定 青少女 有 性 之 主體 之 推論 難免 略顯 粗糙 因為 長期 以來 雛妓 行動 團體 的 行動 之 一 就是 倡議 尊重 兩性 平等 的
你,難免,會,需要 心靈 寄託 宗教 本 是 勸 人 為善 使 人 可以 超脫 俗世 過 得 有 意義 你 難免 會 覺得 這 人 離 道 甚 遠 但 他 大概 也 覺得 心安 沒 說錯 什麼 話
豐富,難免,衝動,雖然 四 個 月 裡 我 不 曾 怠慢 對 許多 前輩 而言 我 實在 是 年輕氣盛 情感 豐富 難免 衝動 雖然 只有 上帝 知道 我 多麼 冷漠 無 溫情 但 總而言之 我 是 決定 要 幫 公娼
她,總是,回答,時間 對 她 的 印象 甜甜 的 美美 的 笑咪咪 的 當 有 人 問到 她 的 時候 她 總是 回答 不 知道 隨便 這 是 第 二 個 階段 我 對 幻幻 的 印象 但是 當 我
出頭,總是,這樣,露出 對 批判 對象 的 關懷 他 有 很 奇怪 的 特質 有 許多 朋友 不 愛 強 出頭 總是 這樣 平和 他 覺得 自己 是 個 蠻 冷淡 的 人 甚至 有些 大人 也 這樣 覺得 但是
拍照,總是,不,自己 的 熱情 和 喜惡 卻 讓 人 感覺 舒服 配樂 火 戰車 主題曲 勇利 說 他 小時候 拍照 總是 不 刻意 擺 姿勢 而是 很 自然 的 面對 鏡頭 可是 到 森小 以後 卻 常 擺出 很
作品,總是,獨樹一格,中 有 一些 稀奇古怪 的 想法 讓 人 激賞 每 次 到 看到 他 寫 的 文章 或 作品 總是 獨樹一格 見解 獨到 勇利 眼 中 的 世界 是 不 按 牌 理 出 牌 的 也 不一定
眼神,總是,默默地,德布西 小夜曲 接下 請 靜默 幾 分鐘 因為 她 是 森小 最 沒有 噪音 污染 的 你 的 眼神 總是 默默地 訴說 深遠 故事 就 如同 你 的 名字 一般 讓 人 捉摸不定 尤其 溫柔 的 眼神 和
影像,總是,讓,深遠 故事 就 如同 你 的 名字 一般 讓 人 捉摸不定 尤其 溫柔 的 眼神 和 嘴角 的 影像 總是 讓 人 印象深刻 我們 都 很 羨慕 幻幻 有 很 棒 的 家人 尤其 是 有 一 對
上,總是,堆滿,妹妹 幻幻 雖然 不 太 說話 可是 看到 她 如此 溫柔 的 對待 她 的 弟 妹 臉 上 總是 堆滿 著 微笑 我們 知道 這 是 一 個 熱情 的 女孩 她 舉手投足 之間 充滿 自信 又
走來走去,總是,要,課堂 上 最 常 做 讓 老師 受不了 的 動作 譬如 拉 椅子 不停 的 拍球 不停 地 走來走去 總是 要 我們 叫 了 又 叫 他 就 像 隻 調皮 好動 的 小 獅子 你們 猜 他
有,總是,妙趣橫生,受不了 但 我 猜 很多 老師 都 忘不了 你 穿 直條 長褲 格子 襯衫 的 可愛 模樣 還 有 總是 妙趣橫生 你 的 特質 讓 我們 想到 達文西 他 也 是 那 種 凡事 好奇 又 突發 奇想
生命,總是,會,的 法令 就 多 一 個 漏洞 電影 侏羅紀 公園 男主角 有 一 段 話 說 得 好 生命 總是 會 找到 出路 屬於 自然 就 有 屬於 自然 的 法則 台灣 林相 自成 一 格 漂亮 的
課業,總是,趕不上,而 在 門診 也 常 遇到 一些 父母 認為 自己 的 孩子 過於 好動 注意力 不 集中 學校 課業 總是 趕不上 同 年齡 之 孩童 運動 協調 差 或 語言 發育 遲緩 等 而 帶來 就診 醫師 最
老人家,總是,說,都 會 變 得 又 醜 又 難看 而且 全身 上下 都 過敏 癢 得 實在 會 發瘋 老人家 總是 說 這 是 因為 懷 了 男 寶寶 的 緣故 值得 慶祝 這 個 說法 倒是 有 幾
而且,總是,口,令 人 又 愛 又 恨 羨慕 嫉妒 得 牙癢癢 的 人 他 永遠 都 有 好 心情 而且 總是 口 出 樂觀 之 語 每當 有 人 問及 他 近況 如何 他 會 說 一切 處於 最佳
兇手,總是,湊巧,雖 是 警界 亟欲 拔除 的 眼中釘 但 他 終究 能 歪打正著 地 破解 懸案 也許 是 因為 兇手 總是 湊巧 比 他 還 笨 一點 吧 結果 這 種 彷若 無厘頭 嘲笑 警界 的 推理 喜劇 類型
人物,總是,喜感,來 玩玩 於是 無意間 介入 了 一 樁 謀殺案 概括 來 說 波特 所 創造 的 主要 英雄 人物 總是 喜感 多於 性感 體力 多於 智力 如果 你 不 熱中 於 正經八百 的 解 謎 遊戲 也 對
它,總是,躲,貓 生活 中 的 各 種 問題 但是 最後 卻 發現 每當 我 追逐 自己 的 尾巴 時 它 總是 躲 來 躲 去 唯有 當 我 認真 做 自己 的 事情 的 時候 尾巴 卻 形形不離 地
平日,總是,一,的 肩膀 似乎 承受 著 極 大 的 負擔 彷彿 所有 的 責任 都 必須 一 肩 扛下 平日 總是 一 副 低調 不 惹 人 注意 的 模樣 但 遇事 時 卻 是 戰鬥力 十足 也許 有些
溝帖,總是,能,呢 還 得 撫慰 老婆 大人 的 喃喃 牢騷 降伏 青春期 小孩 的 莽撞 衝動 幸運 的 是 溝帖 總是 能 找到 法子 來 應付 各 種 突發 狀況 不幸 的 是 每 次 的 渡過 難關 都
他,總是,能,溝帖 當然 也 有 缺點 所以 他 會 像 你我 一樣 狼狽 困惑 暴躁 易怒 但 關鍵 時刻 他 總是 能 果斷 堅毅 冷靜 自持 成為 令 人 敬重 的 打擊 罪惡 專家 簡言之 平凡 中 流露 偉大
SergeantMacGregor,總是,先,不平 有如 坑洞 水泥地 一旦 觸及 案情 的 偵查 部份 多佛 身旁 最 得力 的 助手 麥克葛瑞格 巡官 SergeantMacGregor 總是 先 打頭陣 來 偵訊 疑犯 而 多佛 在 整個 過程 中 卻 猛 打瞌睡 有時 案情 陷入 膠著
人,總是,希望,可以 愛 得 很 真 很 深 只 可惜 他們 不會 表達 這 是 由於 靈數 1 的 人 總是 希望 別人 都 聽 他 的 也 都 照著 他 的 話 去 做 他們 期望 你 待
人生,總是,隨和,靈數 3 的 人 有 性 喜 社交 的 傾向 他們 樂於 給 人 一 種 他們 看待 人生 總是 隨和 安逸 的 假象 而 事實 則 不然 在 他們 心 中 老是 掙扎 著 的 問題 是
為何,總是,們,隨和 安逸 的 假象 而 事實 則 不然 在 他們 心 中 老是 掙扎 著 的 問題 是 為何 總是 們 是 那 無法 真正 快樂 起來 的 人 為何 所有人 和 所有 事 總是 跟 不 上
事,總是,跟,的 問題 是 為何 總是 們 是 那 無法 真正 快樂 起來 的 人 為何 所有人 和 所有 事 總是 跟 不 上 他 的 水準 其實 是 他們 入 須 認清 事實 那 就是 理想 過 高
他們,總是,拒絕,可能 對 自己 的 外表 自己 的 工作 或是 經濟 狀況 都 有 意見 不管 是 什麼 原因 他們 總是 拒絕 面對 現實 而 將 所有 的 過錯 都 轉移 到 他 的 另 一 半 身 上
獎勵,有助於,產業,投資 意願 及 產業 升級 的 前提 下 決定 廢止 過於 浮濫 的 選擇性 租稅 優惠 而 改以 獎勵 有助於 產業 升級 的 功能性 活動 包括 自動化 設備 投資 研究 發展 人才 培育 自創 品牌 等 並且 針對
更,有助於,提升,障礙 公平 競爭 的 大 環境 遠 比 選擇性 地 給予 特定 產業 高度 的 租稅 減免 優惠 更 有助於 提升 經濟 效率 及 產業 升級 再 從 國際 規範 來 看 各 國 遵循 不 歧視 原則
任何,有助於,破案,本案 對於 安排 鄧文昌 梁美嬌 重返 官邸 血案 現場 專案 人員 並 不 否認 刑事局 局長 楊子敬 表示 任何 有助於 破案 的 線索 都 不會 放棄 據悉 鄧文昌 曾 二 度 重返 命案 現場 協助 偵查 但 因
是否,有助於,推動,問題 專家 他 是 美國 國防部 某些 項目 的 承包人 也 是 國防部長 裴利 的 好友 這些 關係 是否 有助於 推動 裴利 和 丁衡高 在 一九九四年 簽訂 了 某些 技術 轉讓 協定 沒 人 可以 回答 但是 一
必然,有助於,引導,背景 如 能 破除 省籍 情結 團結 台北 市民 進而 彰顯 李 總統 新 台灣人 的 主張 則 必然 有助於 引導 台灣 徹底 走出 族群 意識 的 陰影 開創 真正 快樂 希望 的 未來 馬英九 的 責任 無比
文化,有助於,破除,的 功效 但 效果 因人而異 並非 人人 見效 男 治 不 衰 女 治 百病 了解 古代 性 文化 有助於 破除 今日 的 性 魔咒 外 老祖宗 的 性 文化 遺產 在 數千 年 後 的 今天 看來
討論,有助於,朋友,對於 這 類 的 言談 我 也 多半 不 表示 意見 並 不 是 我 否認 這樣 的 討論 有助於 朋友 之間 相互 了解 的 價值 只是 當 討論 的 內容 抽離 了 現實 個人 最後 所 認同
